A,B,C,D,board start,board end,lvl,path
0,3,4,8,"A**BC***D****** ","A***B **C***D***",18,15,14,10,6,2,3,7,6,2,1,5,6,10,14,13,12,8,4
0,3,4,13,"A**BC********D* "," A***B***C***D**",18,15,14,10,6,2,3,7,6,5,4,8,9,5,1,2,6,5,1
0,3,5,8,"A**B*C**D****** "," A***B***C***D**",18,15,11,7,3,2,6,7,11,10,9,8,12,13,9,5,6,2,1
0,3,7,9,"A**B***C*D***** ","ABCD*** ********",18,15,14,10,9,5,6,10,9,5,1,2,3,7,6,5,1,2,3
0,3,8,12,"A**B****C***D** ","A***B **C***D***",18,15,14,10,6,2,3,7,6,5,4,0,1,2,6,5,1,0,4
0,4,8,1,"AD**B***C****** ","*A***B** C***D**",18,15,14,13,12,8,4,5,1,0,4,8,9,5,4,8,12,13,9
0,4,8,2,"A*D*B***C****** ","A***B **C***D***",18,15,14,10,6,2,1,5,6,10,9,5,4,8,9,13,12,8,4
0,4,11,1,"AD**B******C*** "," ***ABCD********",18,15,14,13,9,5,1,2,6,5,9,10,11,7,6,10,9,5,4
0,4,12,1,"AD**B*******C** ","*A***B** C***D**",18,15,14,13,9,8,4,5,1,0,4,8,9,5,4,8,12,13,9
0,4,12,2,"A*D*B*******C** ","A***B***C***D **",18,15,14,10,6,2,3,7,11,10,6,5,9,10,14,13,9,8,12
0,4,12,3,"A**DB*******C** ","A***B***C***D **",18,15,11,7,3,2,6,7,11,10,6,5,9,10,14,13,9,8,12
0,4,13,2,"A*D*B********C* "," ***ABCD********",18,15,14,13,9,10,14,15,11,7,6,2,3,7,6,10,9,5,4
0,4,14,1,"AD**B*********C ","****ABCD** *****",18,15,11,10,14,13,9,5,1,2,6,5,4,0,1,2,3,7,6
0,5,3,4,"A**CDB********* ","** *ABCD********",18,15,14,13,9,5,4,0,1,2,3,7,6,5,9,10,11,7,6
0,5,3,8,"A**C*B**D****** ","** *ABCD********",18,15,14,13,9,8,4,5,9,10,6,5,4,0,1,2,3,7,6
0,5,12,1,"AD***B******C** ","*A***B** C***D**",18,15,14,10,6,5,1,0,4,8,12,13,9,5,6,10,14,13,9
0,5,12,2,"A*D**B******C** ","*A***B** C***D**",18,15,14,10,6,2,1,5,6,10,9,5,1,0,4,8,12,13,9
0,6,12,1,"AD****B*****C** ","*A***B** C***D**",18,15,14,13,9,5,1,0,4,8,12,13,9,5,6,10,14,13,9
0,6,14,4,"A***D*B*******C "," A***B***C***D**",18,15,11,10,9,5,4,8,9,5,6,10,14,13,9,10,6,2,1
0,7,1,12,"AC*****B****D** "," A***B***C***D**",18,15,14,13,12,8,9,5,1,2,6,7,11,10,9,5,6,2,1
0,7,2,5,"A*C**D*B******* ","ABCD*** ********",18,15,14,10,6,7,3,2,6,5,9,10,11,7,6,5,1,2,3
0,7,5,4,"A***DC*B******* ","A***B **C***D***",18,15,14,10,6,7,11,10,9,8,4,5,6,10,14,13,12,8,4
0,7,6,8,"A*****CBD****** "," A***B***C***D**",18,15,14,13,9,8,12,13,9,5,6,7,11,10,9,5,6,2,1
0,7,8,5,"A****D*BC****** "," A***B***C***D**",18,15,14,13,9,5,6,7,11,15,14,13,9,8,4,5,6,2,1
0,7,8,12,"A******BC***D** ","** A**B**C**D***",18,15,14,13,9,8,4,5,1,0,4,5,6,2,1,5,6,7,3
0,7,9,5,"A****D*B*C***** ","*A***B***C **D**",18,15,14,10,6,7,11,10,9,5,6,2,1,0,4,8,12,13,9
0,7,12,5,"A****D*B****C** ","*A***B** C***D**",18,15,14,10,6,7,11,10,9,5,6,2,1,0,4,8,12,13,9
0,7,12,8,"A******BD***C** "," A***B***C***D**",18,15,14,10,6,7,11,10,9,8,12,13,9,8,4,5,6,2,1
0,8,1,4,"AC**D***B****** "," ***ABCD********",18,15,14,13,9,5,4,8,9,10,6,5,1,2,3,7,6,5,4
0,8,2,1,"ADC*****B****** "," ***ABCD********",18,15,14,10,6,2,1,5,6,2,3,7,6,5,4,8,9,5,4
0,8,2,4,"A*C*D***B****** ","A***B **C***D***",18,15,14,10,6,2,1,5,6,10,9,8,4,5,9,13,12,8,4
0,8,3,4,"A**CD***B****** ","** *ABCD********",18,15,14,13,9,5,4,8,9,10,6,5,4,0,1,2,3,7,6
0,8,4,1,"AD**C***B****** "," ***ABCD********",18,15,14,13,9,5,1,2,6,5,4,8,9,10,11,7,6,5,4
0,8,7,2,"A*D****CB****** ","ABCD* **********",18,15,14,10,6,7,3,2,6,5,1,0,4,8,9,5,4,0,1
0,8,11,1,"AD******B**C*** ","*A***B***C **D**",18,15,14,10,11,7,6,5,1,0,4,8,9,5,4,8,12,13,9
0,8,12,7,"A******DB***C** ","A***B***C***D **",18,15,14,10,6,7,11,10,6,5,9,10,14,13,9,5,4,8,12
0,8,13,3,"A**D****B****C* ","****ABCD** *****",18,15,14,13,9,8,4,0,1,5,9,10,14,15,11,7,3,2,6
0,8,13,4,"A***D***B****C* ","A***B **C***D***",18,15,14,10,9,13,14,10,6,5,9,8,4,5,9,13,12,8,4
0,8,14,1,"AD******B*****C ","*A***B***C **D**",18,15,11,10,14,13,9,5,1,0,4,8,9,5,4,8,12,13,9
0,8,14,4,"A***D***B*****C ","A***B **C***D***",18,15,11,10,14,13,9,10,6,5,9,8,4,5,9,13,12,8,4
0,9,3,4,"A**CD****B***** ","** *ABCD********",18,15,14,10,6,5,4,0,1,2,3,7,6,5,9,10,11,7,6
0,9,11,1,"AD*******B*C*** "," ***ABCD********",18,15,14,10,6,5,1,2,6,5,9,10,11,7,6,10,9,8,4
0,10,7,12,"A******C**B*D** "," A***B***C***D**",18,15,14,13,12,8,9,10,6,7,11,10,6,5,9,10,6,2,1
0,10,11,3,"A**D******BC*** ","****ABCD** *****",18,15,14,13,12,8,4,0,1,5,6,10,11,7,3,2,1,5,6
0,10,11,4,"A***D*****BC*** ","****ABCD** *****",18,15,14,13,9,10,6,5,4,0,1,2,6,5,9,10,11,7,6
0,10,13,3,"A**D******B**C* ","****ABCD** *****",18,15,11,7,3,2,6,10,9,13,14,10,9,8,4,0,1,5,6
0,10,14,1,"AD********B***C ","*A***B***C **D**",18,15,11,7,6,10,9,5,1,0,4,8,9,5,6,10,14,13,9
0,10,14,12,"A*********B*D*C ","*A***B***C **D**",18,15,11,7,6,10,14,13,12,8,9,5,6,2,1,0,4,8,9
0,11,1,7,"AC*****D***B*** "," ***ABCD********",18,15,14,10,11,15,14,13,9,10,6,5,1,2,6,5,9,8,4
0,11,2,5,"A*C**D*****B*** "," ***ABCD********",18,15,14,10,11,7,6,5,9,10,11,7,6,2,1,5,9,8,4
0,11,3,5,"A**C*D*****B*** ","** *ABCD********",18,15,14,10,11,7,6,5,4,0,1,2,3,7,6,10,9,5,6
0,11,4,3,"A**DC******B*** "," ***ABCD********",18,15,14,10,11,7,3,2,6,5,4,8,9,10,6,5,9,8,4
0,11,4,5,"A***CD*****B*** "," A***B***C***D**",18,15,14,10,11,7,6,10,9,5,4,8,12,13,9,5,6,2,1
0,11,4,9,"A***C****D*B*** "," A***B***C***D**",18,15,14,13,9,10,11,7,6,10,9,5,4,8,9,5,6,2,1
0,11,5,1,"AD***C*****B*** ","ABCD* **********",18,15,14,10,11,7,6,10,11,7,3,2,1,5,6,7,3,2,1
0,11,5,4,"A***DC*****B*** ","A***B **C***D***",18,15,14,10,11,7,6,10,9,8,4,5,6,10,14,13,12,8,4
0,11,6,5,"A****DC****B*** "," A***B***C***D**",18,15,14,13,9,5,6,10,11,7,6,10,14,13,9,5,6,2,1
0,11,6,12,"A*****C****BD** "," A***B***C***D**",18,15,14,13,12,8,9,5,6,10,11,7,6,10,9,5,6,2,1
0,11,7,3,"A**D***C***B*** "," ***ABCD********",18,15,14,10,11,15,14,13,9,10,6,7,3,2,1,5,9,8,4
0,11,8,5,"A****D**C**B*** ","*A***B** C***D**",18,15,14,10,11,7,6,10,9,5,1,0,4,5,6,10,14,13,9
0,11,9,2,"A*D******C*B*** ","****ABCD** *****",18,15,14,10,11,7,6,10,9,8,4,0,1,5,6,2,3,7,6
0,11,10,3,"A**D******CB*** ","****ABCD** *****",18,15,14,13,9,10,11,7,3,2,6,10,9,8,4,0,1,5,6
0,11,10,5,"A****D****CB*** "," ***ABCD********",18,15,14,13,9,10,11,7,6,5,9,10,11,7,6,5,9,8,4
0,11,10,12,"A*********CBD** "," A***B***C***D**",18,15,14,13,9,10,11,7,6,10,14,13,12,8,4,5,6,2,1
0,11,12,5,"A****D*****BC** ","*A***B** C***D**",18,15,14,10,11,7,6,10,9,5,6,2,1,0,4,8,12,13,9
0,11,12,8,"A*******D**BC** "," A***B***C***D**",18,15,14,10,11,7,6,10,9,8,12,13,9,8,4,5,6,2,1
0,11,12,9,"A********D*BC** ","A***B***C***D **",18,15,14,10,11,15,14,13,9,10,6,5,9,8,4,5,9,8,12
0,11,13,6,"A*****D****B*C* ","****ABCD** *****",18,15,14,13,9,10,11,7,6,10,14,13,12,8,4,0,1,5,6
0,12,1,2,"ACD*********B** ","ABCD* **********",18,15,14,13,12,8,9,13,14,10,6,5,9,10,11,7,3,2,1
0,12,1,7,"AC*****D****B** "," ***ABCD********",18,15,14,13,12,8,9,13,14,10,6,5,1,2,6,5,9,8,4
0,12,2,3,"A*CD********B** ","ABCD* **********",18,15,14,13,9,8,12,13,9,5,1,0,4,8,9,5,4,0,1
0,12,5,2,"A*D**C******B** "," ***ABCD********",18,15,14,13,12,8,9,13,14,10,6,2,3,7,6,5,9,8,4
0,12,8,6,"A*****D*C***B** "," ***ABCD********",18,15,11,7,6,5,4,8,12,13,9,5,4,8,9,10,6,5,4
0,12,13,6,"A*****D*****BC* ","A***B***C***D **",18,15,14,10,9,5,6,10,9,5,4,8,12,13,9,5,4,8,12
0,13,2,3,"A*CD*********B* ","ABCD* **********",18,15,14,13,9,10,14,13,9,5,1,2,6,10,9,5,6,2,1
0,13,2,5,"A*C**D*******B* ","** *ABCD********",18,15,14,10,9,13,14,10,6,5,4,0,1,5,9,10,11,7,6
0,13,3,2,"A*DC*********B* "," ***ABCD********",18,15,14,10,9,13,14,10,6,2,3,7,6,2,1,5,9,8,4
0,13,3,5,"A**C*D*******B* ","** *ABCD********",18,15,14,10,9,13,14,10,6,5,9,8,4,0,1,2,3,7,6
0,13,4,3,"A**DC********B* ","***D**C* B**A***",18,15,14,10,9,5,4,0,1,2,6,5,9,8,4,5,9,13,12
0,13,5,1,"AD***C*******B* ","ABCD* **********",18,15,14,10,9,13,14,10,6,2,1,5,9,10,11,7,3,2,1
0,13,6,5,"A****DC******B* "," A***B***C***D**",18,15,14,13,9,10,14,13,9,5,6,10,14,13,9,5,6,2,1
0,13,8,5,"A****D**C****B* ","*A***B** C***D**",18,15,14,13,9,5,6,10,14,13,9,10,6,5,1,0,4,5,9
0,13,9,2,"A*D******C***B* "," ***ABCD********",18,15,14,10,6,5,9,13,14,10,6,2,3,7,6,5,9,8,4
0,14,1,5,"AC***D********B "," ***ABCD********",18,15,11,10,14,13,9,10,6,5,1,2,3,7,6,5,9,8,4
0,14,1,6,"AC****D*******B ","ABCD* **********",18,15,11,10,14,15,11,7,6,10,9,5,6,2,3,7,6,2,1
0,14,1,12,"AC**********D*B "," A***B***C***D**",18,15,11,10,14,13,12,8,9,5,1,2,6,10,9,5,6,2,1
0,14,2,5,"A*C**D********B ","** *ABCD********",18,15,11,10,14,13,9,10,6,5,4,0,1,5,9,10,11,7,6
0,14,3,2,"A*DC**********B "," ***ABCD********",18,15,11,10,14,13,9,10,6,2,3,7,6,2,1,5,9,8,4
0,14,3,5,"A**C*D********B ","** *ABCD********",18,15,11,10,14,13,9,10,6,5,9,8,4,0,1,2,3,7,6
0,14,3,6,"A**C**D*******B ","ABCD*** ********",18,15,11,10,14,15,11,7,6,10,9,5,6,2,1,5,6,2,3
0,14,4,13,"A***C********DB "," A***B***C***D**",18,15,11,10,14,15,11,7,6,10,9,5,4,8,9,5,6,2,1
0,14,5,1,"AD***C********B ","ABCD* **********",18,15,11,10,14,13,9,10,6,2,1,5,9,10,11,7,3,2,1
0,14,5,4,"A***DC********B ","A***B **C***D***",18,15,11,10,14,13,12,8,4,5,9,10,6,5,9,13,12,8,4
0,14,6,8,"A*****C*D*****B "," A***B***C***D**",18,15,11,10,14,13,9,10,6,5,9,8,12,13,9,10,6,2,1
0,14,7,9,"A******C*D****B "," A***B***C***D**",18,15,11,10,14,13,9,10,6,7,11,10,6,5,9,10,6,2,1
0,14,8,5,"A****D**C*****B "," A***B***C***D**",18,15,11,10,14,13,9,5,6,10,14,13,9,8,4,5,6,2,1
0,14,9,3,"A**D*****C****B ","****ABCD** *****",18,15,11,10,14,15,11,7,3,2,6,10,9,8,4,0,1,5,6
0,14,9,5,"A****D***C****B "," ***ABCD********",18,15,11,10,14,15,11,7,6,5,9,10,11,7,6,5,9,8,4
0,14,10,3,"A**D******C***B "," ***ABCD********",18,15,11,7,6,10,14,13,9,10,11,7,3,2,1,5,9,8,4
0,14,10,5,"A****D****C***B "," ***ABCD********",18,15,11,10,14,13,9,10,6,5,9,10,11,7,6,10,9,8,4
0,14,10,12,"A*********C*D*B "," A***B***C***D**",18,15,11,10,14,13,12,8,9,10,11,7,6,5,9,10,6,2,1
0,14,12,5,"A****D******C*B ","*A***B** C***D**",18,15,11,10,14,13,9,5,1,0,4,8,12,13,9,10,6,5,9
0,14,13,12,"A***********DCB "," A***B***C***D**",18,15,11,10,14,15,11,7,6,10,9,13,12,8,4,5,6,2,1
1,0,2,4,"BAC*D********** "," ***ABCD********",18,15,14,13,9,5,4,0,1,2,6,5,1,2,3,7,6,5,4
1,0,2,8,"BAC*****D****** ","*A **B***C***D**",18,15,14,10,6,2,1,0,4,5,6,10,9,8,12,13,9,5,1
1,0,2,12,"BAC*********D** ","*A **B***C***D**",18,15,14,13,12,8,9,10,6,2,1,0,4,5,6,10,9,5,1
1,0,3,4,"BA*CD********** ","** *ABCD********",18,15,14,13,9,5,4,0,1,2,6,5,4,0,1,2,3,7,6
1,0,3,9,"BA*C*****D***** ","** *ABCD********",18,15,14,10,9,5,6,10,9,5,1,0,4,5,1,2,3,7,6
1,0,3,13,"BA*C*********D* ","*A **B***C***D**",18,15,14,10,6,2,3,7,6,2,1,0,4,5,6,10,9,5,1
1,0,7,2,"BAD****C******* ","ABCD* **********",18,15,14,10,6,7,3,2,1,5,4,0,1,2,6,5,4,0,1
1,0,7,9,"BA*****C*D***** ","*A **B***C***D**",18,15,14,13,9,10,6,7,3,2,1,0,4,5,6,10,9,5,1
1,0,8,2,"BAD*****C****** "," ***ABCD********",18,15,14,13,9,8,4,0,1,5,9,10,6,2,3,7,6,5,4
1,0,8,3,"BA*D****C****** "," ***ABCD********",18,15,14,13,9,8,4,0,1,5,9,10,11,7,3,2,6,5,4
1,0,12,7,"BA*****D****C** ","****ABCD** *****",18,15,14,13,12,8,9,13,14,10,9,5,1,0,4,5,1,2,6
1,0,14,5,"BA***D********C ","****ABCD** *****",18,15,11,10,14,15,11,7,6,5,1,0,4,5,1,2,3,7,6
1,2,0,8,"CAB*****D****** ","A***B **C***D***",18,15,14,13,12,8,4,0,1,5,6,2,1,5,6,10,9,8,4
1,2,3,0,"DABC*********** ","** *ABCD********",18,15,14,13,9,5,1,0,4,5,6,2,1,5,6,2,3,7,6
1,2,3,4,"*ABCD********** ","ABCD*** ********",18,15,14,13,9,5,4,0,1,2,6,5,9,10,11,7,6,2,3
1,2,3,12,"*ABC********D** ","** A**B**C**D***",18,15,14,10,6,2,3,7,6,2,1,5,6,10,9,5,6,7,3
1,2,4,7,"*AB*C**D******* ","** *ABCD********",18,15,14,13,9,5,4,0,1,5,6,2,1,5,4,0,1,5,6
1,2,4,8,"*AB*C***D****** ","A***B **C***D***",18,15,14,13,12,8,9,5,1,2,6,10,9,8,4,5,1,0,4
1,2,5,4,"*AB*DC********* "," A***B***C***D**",18,15,14,13,12,8,4,0,1,2,6,10,9,8,12,13,9,5,1
1,2,6,0,"DAB***C******** ","****ABCD** *****",18,15,14,10,6,5,1,0,4,5,6,2,1,5,6,2,3,7,6
1,2,8,4,"*AB*D***C****** "," A***B***C***D**",18,15,14,13,9,8,4,0,1,2,6,5,9,8,12,13,9,5,1
1,2,9,0,"DAB******C***** ","****ABCD** *****",18,15,14,10,9,5,1,0,4,5,6,2,1,5,6,2,3,7,6
1,2,10,0,"DAB*******C**** ","****ABCD** *****",18,15,14,13,9,5,1,0,4,5,6,2,1,5,6,2,3,7,6
1,2,13,4,"*AB*D********C* ","**A***B***C** D*",18,15,14,13,12,8,4,5,6,2,1,5,9,8,12,13,9,10,14
1,2,14,4,"*AB*D*********C ","**A***B***C** D*",18,15,11,10,9,8,4,5,6,2,1,5,9,8,12,13,9,10,14
1,3,0,12,"CA*B********D** ","** A**B**C**D***",18,15,11,7,3,2,1,5,4,0,1,5,4,8,9,5,6,7,3
1,3,4,2,"*ADBC********** ","ABCD* **********",18,15,11,7,3,2,6,7,11,10,9,5,4,0,1,5,6,2,1
1,3,4,8,"*A*BC***D****** ","*A***B** C***D**",18,15,11,7,3,2,6,7,11,10,9,8,4,5,6,10,14,13,9
1,3,4,11,"*A*BC******D*** ","**A***B***C***D ",18,15,11,7,3,2,1,5,4,8,9,5,6,7,11,10,9,13,14
1,3,6,8,"*A*B**C*D****** ","** A**B**C**D***",18,15,14,13,12,8,9,10,6,7,3,2,1,5,9,10,6,7,3
1,3,9,2,"*ADB*****C***** ","****ABCD** *****",18,15,14,10,9,5,1,0,4,5,6,2,3,7,6,2,1,5,6
1,3,10,4,"*A*BD*****C**** ","**A***B **C***D*",18,15,11,7,3,2,1,5,4,8,9,5,6,10,9,13,14,10,6
1,3,11,5,"*A*B*D*****C*** ","**A***B **C***D*",18,15,14,13,9,5,6,10,9,13,14,10,11,7,3,2,1,5,6
1,3,11,8,"*A*B****D**C*** ","** A**B**C**D***",18,15,14,13,12,8,9,10,11,7,3,2,1,5,9,10,6,7,3
1,3,12,13,"*A*B********CD* ","** A**B**C**D***",18,15,11,7,3,2,1,5,9,8,12,13,9,8,4,5,6,7,3
1,3,13,5,"*A*B*D*******C* ","*A***B***C **D**",18,15,14,13,9,5,1,2,3,7,6,2,1,5,6,10,14,13,9
1,3,13,7,"*A*B***D*****C* ","**A***B **C***D*",18,15,11,7,6,10,11,7,3,2,1,5,9,13,14,10,9,5,6
1,3,14,8,"*A*B****D*****C ","** A**B**C**D***",18,15,11,10,14,13,12,8,9,10,11,7,3,2,1,5,6,7,3
1,4,0,10,"CA**B*****D**** "," A***B***C***D**",18,15,14,13,9,10,14,13,9,5,4,0,1,5,4,8,9,5,1
1,4,2,8,"*AC*B***D****** ","*A **B***C***D**",18,15,14,10,6,2,1,5,6,10,9,8,12,13,9,5,4,0,1
1,4,3,2,"*ADCB********** ","ABCD* **********",18,15,14,10,6,2,3,7,6,5,4,0,1,2,3,7,6,2,1
1,4,8,0,"DA**B***C****** ","A***B **C***D***",18,15,14,13,9,8,4,0,1,5,9,8,4,5,9,13,12,8,4
1,4,8,3,"*A*DB***C****** ","ABCD* **********",18,15,14,13,9,8,4,5,9,8,4,0,1,5,9,10,6,2,1
1,4,9,0,"DA**B****C***** ","A***B **C***D***",18,15,14,13,12,8,4,0,1,5,9,8,4,5,9,13,12,8,4
1,4,11,3,"*A*DB******C*** "," ***ABCD********",18,15,14,10,11,7,3,2,6,5,4,0,1,2,6,10,9,8,4
1,4,12,7,"*A**B**D****C** ","*A***B** C***D**",18,15,14,10,6,7,11,10,9,5,6,10,9,5,4,8,12,13,9
1,4,14,3,"*A*DB*********C ","*A***B***C **D**",18,15,11,7,3,2,6,7,11,10,6,5,4,8,9,10,14,13,9
1,5,2,4,"*AC*DB********* ","*A **B***C***D**",18,15,14,10,6,2,1,5,4,8,9,5,6,10,14,13,9,5,1
1,5,3,12,"*A*C*B******D** ","*A***B***C **D**",18,15,14,13,12,8,9,5,6,7,3,2,6,7,11,10,6,5,9
1,5,6,0,"DA***BC******** ","** *ABCD********",18,15,14,13,9,5,1,0,4,5,1,2,6,5,9,10,11,7,6
1,5,8,2,"*AD**B**C****** ","*A***B** C***D**",18,15,14,13,9,5,6,2,3,7,11,10,6,5,9,10,14,13,9
1,5,10,0,"DA***B****C**** ","****ABCD** *****",18,15,11,10,9,5,1,0,4,5,1,2,6,5,9,10,11,7,6
1,5,11,0,"DA***B*****C*** ","****ABCD** *****",18,15,14,13,9,5,1,0,4,5,1,2,6,5,9,10,11,7,6
1,6,2,8,"*AC***B*D****** ","***A* B**C**D***",18,15,14,13,12,8,9,10,6,2,1,5,6,7,3,2,6,10,9
1,6,3,12,"*A*C**B*****D** ","***A* B**C**D***",18,15,14,10,6,7,3,2,1,5,6,7,3,2,1,5,6,10,9
1,6,8,2,"*AD***B*C****** ","ABCD* **********",18,15,14,13,9,8,4,5,9,8,4,0,1,5,6,7,3,2,1
1,7,0,12,"CA*****B****D** ","A***B **C***D***",18,15,14,10,6,7,11,10,9,8,4,0,1,5,6,10,9,8,4
1,7,2,8,"*AC****BD****** ","** A**B**C**D***",18,15,14,13,12,8,9,10,6,2,1,5,6,10,9,5,6,7,3
1,7,3,12,"*A*C***B****D** ","** A**B**C**D***",18,15,11,7,3,2,6,7,11,10,6,2,1,5,9,10,6,7,3
1,7,4,2,"*AD*C**B******* ","ABCD* **********",18,15,14,10,6,7,11,10,9,5,4,0,1,5,6,7,3,2,1
1,7,10,4,"*A**D**B**C**** ","*A***B***C **D**",18,15,14,10,6,7,11,10,9,5,4,8,9,5,6,10,14,13,9
1,7,11,8,"*A*****BD**C*** ","** A**B**C**D***",18,15,14,10,11,15,14,13,12,8,9,10,6,2,1,5,6,7,3
1,7,12,4,"*A**D**B****C** ","*A***B** C***D**",18,15,14,10,6,7,11,10,9,8,4,5,6,10,9,8,12,13,9
1,7,14,3,"*A*D***B******C ","****ABCD** *****",18,15,11,10,14,13,9,5,1,2,6,7,3,2,1,0,4,5,6
1,7,14,4,"*A**D**B******C ","*A***B***C **D**",18,15,11,10,6,7,11,10,9,5,4,8,9,5,6,10,14,13,9
1,8,0,5,"CA***D**B****** "," ***ABCD********",18,15,14,10,6,5,4,0,1,5,4,8,9,10,11,7,6,5,4
1,8,2,5,"*AC**D**B****** ","** *ABCD********",18,15,14,10,6,5,9,8,4,5,1,0,4,5,9,10,11,7,6
1,8,3,2,"*ADC****B****** ","** *ABCD********",18,15,14,13,9,8,4,5,1,0,4,5,9,10,6,2,3,7,6
1,8,3,5,"*A*C*D**B****** ","** *ABCD********",18,15,14,10,6,5,1,2,3,7,6,10,9,8,4,5,9,10,6
1,8,3,9,"*A*C****BD***** ","*A***B***C **D**",18,15,14,13,9,8,4,5,6,7,3,2,6,7,11,10,6,5,9
1,8,4,3,"*A*DC***B****** ","ABCD* **********",18,15,14,13,9,5,4,0,1,5,9,8,4,5,9,10,6,2,1
1,8,5,0,"DA***C**B****** ","A***B **C***D***",18,15,14,13,9,5,4,0,1,5,9,8,4,5,9,13,12,8,4
1,8,7,4,"*A**D**CB****** ","*A***B***C **D**",18,15,14,13,9,8,4,5,6,7,11,10,6,5,9,8,12,13,9
1,8,7,5,"*A***D*CB****** ","*A***B***C **D**",18,15,11,7,6,10,9,5,6,10,11,15,14,13,9,8,4,5,9
1,8,9,2,"*AD*****BC***** ","ABCD* **********",18,15,14,10,6,5,9,8,4,0,1,5,9,10,11,7,3,2,1
1,8,12,7,"*A*****DB***C** ","*A***B** C***D**",18,15,11,7,6,10,11,15,14,10,9,8,12,13,14,10,6,5,9
1,9,5,0,"DA***C***B***** ","** *ABCD********",18,15,14,10,6,5,1,0,4,5,1,2,6,5,9,10,11,7,6
1,9,7,0,"DA*****C*B***** ","****ABCD** *****",18,15,11,7,6,5,1,0,4,5,1,2,6,5,9,10,11,7,6
1,9,7,4,"*A**D**C*B***** ","*A***B***C **D**",18,15,14,13,12,8,4,5,6,7,11,10,6,5,9,8,12,13,9
1,9,10,0,"DA*******BC**** ","****ABCD** *****",18,15,11,10,6,5,1,0,4,5,1,2,6,5,9,10,11,7,6
1,9,11,0,"DA*******B*C*** ","****ABCD** *****",18,15,14,10,6,5,1,0,4,5,1,2,6,5,9,10,11,7,6
1,10,0,3,"CA*D******B**** ","** *ABCD********",18,15,14,13,9,5,1,0,4,5,6,10,11,7,3,2,1,5,6
1,10,0,4,"CA**D*****B**** ","A***B **C***D***",18,15,14,13,12,8,4,0,1,5,9,10,6,5,9,13,12,8,4
1,10,2,8,"*AC*****D*B**** ","***A* B**C**D***",18,15,14,13,12,8,9,5,6,2,1,5,6,7,3,2,6,10,9
1,10,8,2,"*AD*****C*B**** ","*A***B** C***D**",18,15,14,13,9,10,6,2,3,7,11,10,6,5,9,10,14,13,9
1,10,8,3,"*A*D****C*B**** ","ABCD* **********",18,15,11,7,6,10,9,8,4,5,9,8,4,0,1,5,6,2,1
1,10,11,3,"*A*D******BC*** ","****ABCD** *****",18,15,14,13,9,10,6,5,1,0,4,5,9,10,11,7,3,2,6
