A,B,C,D,board start,board end,lvl,path
0,5,9,6,"A****BD**C***** ","A****B*** C****D",11,15,14,10,6,7,11,10,14,15,11,10
0,5,9,12,"A****B***C**D** ","*A***B***C** D**",11,15,14,13,9,5,1,0,4,5,9,13
0,5,12,4,"A***DB******C** ","A***B***C **D***",11,15,14,13,12,8,4,5,9,13,12,8
0,5,12,11,"A****B*****DC** ","A****B*** C****D",11,15,14,13,12,8,9,13,14,15,11,10
0,5,13,4,"A***DB*******C* ","A***B***C **D***",11,15,14,10,9,8,4,5,9,13,12,8
0,5,13,6,"A****BD******C* ","A****B****C ***D",11,15,14,13,9,10,6,7,11,10,14,15
0,5,13,7,"A****B*D*****C* ","A****B****C ***D",11,15,14,13,9,10,11,7,6,10,14,15
0,5,13,9,"A****B***D***C* ","A****B*** C****D",11,15,14,10,9,13,14,10,11,15,14,10
0,5,13,12,"A****B******DC* ","*A***B***C** D**",11,15,14,10,9,5,1,0,4,5,9,13
0,6,1,9,"AC****B**D***** ","*A***B **C***D**",11,15,14,13,9,5,1,0,4,8,9,5
0,6,1,13,"AC****B******D* ","*A***B **C***D**",11,15,14,10,9,5,1,0,4,8,9,5
0,6,2,11,"A*C***B****D*** ","A****B ***C****D",11,15,11,10,9,5,6,2,3,7,11,10
0,6,2,14,"A*C***B*******D ","A****B ***C****D",11,15,14,13,9,5,6,2,3,7,11,10
0,6,3,11,"A**C**B****D*** ","A****B ***C****D",11,15,11,7,3,2,1,5,6,7,11,10
0,6,4,11,"A***C*B****D*** ","A****B*** C****D",11,15,11,10,9,5,4,8,9,5,6,10
0,6,4,14,"A***C*B*******D ","A****B*** C****D",11,15,14,13,9,5,4,8,9,5,6,10
0,6,5,10,"A****CB***D**** ","A****B*** C****D",11,15,14,10,11,15,14,13,9,5,6,10
0,6,7,3,"A**D**BC******* ","*** ABCD********",11,15,14,13,12,8,4,0,1,5,6,7
0,6,7,10,"A*****BC**D**** ","A****B ***C****D",11,15,14,10,9,5,6,7,11,15,14,10
0,6,7,13,"A*****BC*****D* ","A****B ***C****D",11,15,14,13,9,5,6,7,11,15,14,10
0,6,10,2,"A*D***B***C**** ","ABCD** *********",11,15,11,7,3,2,6,10,9,5,1,2
0,6,10,9,"A*****B**DC**** ","A****B****C ***D",11,15,14,10,9,5,6,7,11,10,14,15
0,6,12,14,"A*****B*****C*D ","A****B ***C****D",11,15,14,13,12,8,9,13,14,10,9,5
0,6,13,10,"A*****B***D**C* ","A****B****C ***D",11,15,14,13,9,5,6,7,11,10,14,15
0,6,14,7,"A*****BD******C ","A****B****C ***D",11,15,11,7,3,2,1,5,6,10,14,15
0,6,14,9,"A*****B**D****C ","A****B****C ***D",11,15,11,10,9,5,6,7,11,10,14,15
0,6,14,13,"A*****B******DC ","A****B****C ***D",11,15,14,13,9,5,6,10,11,15,14,10
0,7,5,2,"A*D**C*B******* ","ABCD** *********",11,15,14,10,6,7,3,2,6,5,1,2
0,7,5,11,"A****C*B***D*** ","A****B ***C****D",11,15,11,10,9,5,6,7,11,10,9,5
0,7,5,14,"A****C*B******D ","A****B ***C****D",11,15,14,13,9,5,6,7,11,10,9,5
0,7,6,10,"A*****CB**D**** ","A****B ***C****D",11,15,14,10,6,7,11,15,14,13,9,5
0,7,9,10,"A******B*CD**** ","A****B ***C****D",11,15,14,10,6,7,11,15,14,10,9,5
0,7,9,13,"A******B*C***D* ","*A***B **C***D**",11,15,14,10,6,7,3,2,1,0,4,5
0,7,10,11,"A******B**CD*** ","A****B****C ***D",11,15,11,10,6,7,3,2,1,5,6,10
0,7,10,14,"A******B**C***D ","A****B ***C****D",11,15,14,13,9,10,6,7,11,10,9,5
0,7,11,14,"A******B***C**D ","A****B****C ***D",11,15,14,10,6,7,3,2,1,5,6,10
0,7,14,11,"A******B***D**C ","A****B ***C****D",11,15,11,10,6,7,11,10,14,13,9,5
0,8,1,9,"AC******BD***** ","*A** B***C***D**",11,15,14,13,9,5,1,0,4,8,9,5
0,8,1,13,"AC******B****D* ","*A** B***C***D**",11,15,14,10,9,5,1,0,4,8,9,5
0,8,5,11,"A****C**B**D*** ","A****B*** C****D",11,15,11,10,9,5,6,10,9,8,4,5
0,8,5,13,"A****C**B****D* ","*A** B***C***D**",11,15,14,10,6,2,1,0,4,8,9,5
0,8,5,14,"A****C**B*****D ","A****B*** C****D",11,15,14,13,9,5,6,10,9,8,4,5
0,8,6,10,"A*****C*B*D**** ","**** ***ABCD****",11,15,11,10,6,5,4,0,1,5,9,8
0,8,6,12,"A*****C*B***D** ","A***B***C **D***",11,15,14,13,9,5,6,10,9,5,4,8
0,8,7,11,"A******CB**D*** ","A****B****C ***D",11,15,11,7,6,10,9,8,4,5,9,10
0,8,9,5,"A****D**BC***** ","A***B***C **D***",11,15,14,13,9,5,4,8,9,13,12,8
0,8,9,10,"A*******BCD**** ","A****B*** C****D",11,15,14,10,11,15,14,10,9,8,4,5
0,8,10,6,"A*****D*B*C**** ","****ABCD* ******",11,15,11,7,6,10,9,8,4,0,1,5
0,8,10,7,"A******DB*C**** ","**** ***ABCD****",11,15,11,7,6,5,4,0,1,5,9,8
0,8,11,10,"A*******B*DC*** ","A****B*** C****D",11,15,14,10,11,15,14,13,9,8,4,5
0,8,11,13,"A*******B**C*D* ","A****B****C*** D",11,15,14,13,9,8,4,5,9,10,11,15
0,8,13,5,"A****D**B****C* ","A***B***C **D***",11,15,14,10,9,5,4,8,9,13,12,8
0,8,13,9,"A*******BD***C* ","A***B***C **D***",11,15,14,10,6,5,4,8,9,13,12,8
0,8,13,11,"A*******B**D*C* ","A****B****C ***D",11,15,14,13,9,8,4,5,9,10,14,15
0,8,13,12,"A*******B***DC* ","A***B***C **D***",11,15,14,10,9,13,14,10,6,5,4,8
0,8,14,10,"A*******B*D***C ","A****B****C ***D",11,15,11,10,9,8,4,5,9,10,14,15
0,8,14,12,"A*******B***D*C ","A***B***C **D***",11,15,11,10,14,13,9,10,6,5,4,8
0,9,1,11,"AC*******B*D*** ","A****B ***C****D",11,15,11,10,6,5,1,2,6,5,9,10
0,9,1,14,"AC*******B****D ","A****B ***C****D",11,15,14,10,6,5,1,2,6,5,9,10
0,9,3,11,"A**C*****B*D*** ","A****B*** C****D",11,15,11,7,3,2,6,7,11,10,6,5
0,9,4,6,"A***C*D**B***** ","****ABCD* ******",11,15,11,7,6,5,4,0,1,2,6,5
0,9,4,7,"A***C**D*B***** ","****ABCD* ******",11,15,14,10,6,5,4,0,1,2,6,5
0,9,5,10,"A****C***BD**** ","A****B ***C****D",11,15,14,10,11,15,14,10,6,5,9,10
0,9,7,10,"A******C*BD**** ","A****B****C*** D",11,15,14,10,11,7,6,5,9,10,11,15
0,9,8,11,"A*******CB*D*** ","A****B ***C****D",11,15,11,10,9,8,4,5,6,10,9,5
0,9,8,14,"A*******CB****D ","A****B ***C****D",11,15,14,10,9,8,4,5,6,10,9,5
0,9,10,6,"A*****D**BC**** ","A****B****C*** D",11,15,11,10,6,5,9,13,14,10,11,15
0,9,10,8,"A*******DBC**** ","A***B***C **D***",11,15,14,13,12,8,9,10,6,5,4,8
0,9,11,6,"A*****D**B*C*** ","A****B****C*** D",11,15,14,10,6,5,9,13,14,10,11,15
0,9,11,7,"A******D*B*C*** ","A****B****C ***D",11,15,14,10,11,7,6,5,9,13,14,15
0,9,11,13,"A********B*C*D* ","A****B****C*** D",11,15,14,13,12,8,4,5,9,10,11,15
0,9,12,14,"A********B**C*D ","A****B*** C****D",11,15,14,13,12,8,4,5,9,13,14,10
0,9,13,7,"A******D*B***C* ","A****B*** C****D",11,15,11,7,6,5,9,13,14,15,11,10
0,9,13,10,"A********BD**C* ","*A***B***C***D *",11,15,14,10,6,5,1,0,4,5,9,13
0,9,13,12,"A********B**DC* ","*A***B***C** D**",11,15,14,10,6,5,1,0,4,5,9,13
0,10,2,11,"A*C*******BD*** ","A****B*** C****D",11,15,11,7,6,2,1,5,9,10,6,5
0,10,2,14,"A*C*******B***D ","A****B ***C****D",11,15,14,13,9,10,6,2,1,5,9,10
0,10,6,11,"A*****C***BD*** ","A****B*** C****D",11,15,14,13,9,10,14,15,11,10,6,5
0,10,6,13,"A*****C***B**D* ","A****B*** C****D",11,15,14,13,9,10,11,15,14,10,6,5
0,10,7,14,"A******C**B***D ","A****B****C ***D",11,15,14,13,9,10,11,7,6,5,9,10
0,10,8,11,"A*******C*BD*** ","A****B*** C****D",11,15,11,7,6,10,9,8,4,5,6,10
0,10,8,14,"A*******C*B***D ","A****B ***C****D",11,15,14,13,9,8,4,5,6,10,9,5
0,10,9,7,"A******D*CB**** ","A****B ***C****D",11,15,11,7,6,10,14,15,11,10,9,5
0,10,9,14,"A********CB***D ","A****B ***C****D",11,15,14,13,12,8,4,5,6,10,9,5
0,10,11,13,"A*********BC*D* ","A****B****C*** D",11,15,14,13,9,10,6,5,9,10,11,15
0,10,13,11,"A*********BD*C* ","A****B*** C****D",11,15,14,13,9,10,14,15,11,7,6,5
0,10,14,7,"A******D**B***C ","A****B****C ***D",11,15,11,7,6,10,9,5,6,10,14,15
0,11,5,14,"A****C*****B**D ","A****B*** C****D",11,15,14,10,11,7,6,10,9,5,6,10
0,11,6,10,"A*****C***DB*** ","A****B*** C****D",11,15,14,10,11,15,14,13,9,10,6,5
0,11,7,14,"A******C***B**D ","A****B****C ***D",11,15,14,10,11,7,6,10,9,5,6,10
0,11,10,14,"A*********CB**D ","A****B ***C****D",11,15,14,13,9,10,11,7,6,10,9,5
0,12,5,9,"A****C***D**B** ","A***B***C **D***",11,15,14,13,9,8,12,13,9,5,4,8
0,12,5,13,"A****C******BD* ","A***B***C **D***",11,15,14,10,9,8,12,13,9,5,4,8
0,12,6,14,"A*****C*****B*D ","A****B*** C****D",11,15,14,13,12,8,9,13,14,10,6,5
0,12,9,11,"A********C*DB** ","A****B*** C****D",11,15,11,10,9,8,12,13,9,8,4,5
0,12,9,14,"A********C**B*D ","A****B*** C****D",11,15,14,10,9,8,12,13,9,8,4,5
0,12,10,14,"A*********C*B*D ","A****B*** C****D",11,15,14,13,12,8,9,13,12,8,4,5
0,13,5,8,"A****C**D****B* ","A***B***C **D***",11,15,14,10,9,13,12,8,9,5,4,8
0,13,5,11,"A****C*****D*B* ","A****B ***C****D",11,15,11,10,9,13,14,10,6,5,9,10
0,13,5,14,"A****C*******BD ","A****B ***C****D",11,15,14,10,9,13,14,10,6,5,9,10
0,13,6,7,"A*****CD*****B* ","****ABCD* ******",11,15,14,10,9,13,12,8,4,0,1,5
0,13,6,10,"A*****C***D**B* ","A****B*** C****D",11,15,11,10,9,13,14,15,11,10,6,5
0,13,9,10,"A********CD**B* ","A****B*** C****D",11,15,11,10,9,13,14,15,11,7,6,5
0,13,10,11,"A*********CD*B* ","A****B*** C****D",11,15,11,10,9,13,14,10,11,7,6,5
0,13,10,14,"A*********C**BD ","A****B****C*** D",11,15,14,10,9,13,12,8,4,5,9,10
0,13,11,14,"A**********C*BD ","A****B*** C****D",11,15,14,10,9,13,14,10,11,7,6,5
0,13,14,11,"A**********D*BC ","A****B****C*** D",11,15,11,10,9,13,12,8,4,5,9,10
0,14,5,11,"A****C*****D**B ","A****B ***C****D",11,15,11,10,14,13,9,10,6,5,9,10
0,14,9,10,"A********CD***B ","A****B ***C****D",11,15,11,10,14,15,11,7,6,10,9,5
0,14,10,11,"A*********CD**B ","A****B*** C****D",11,15,11,10,14,13,9,10,11,7,6,5
0,14,13,11,"A**********D*CB ","A****B****C*** D",11,15,11,10,14,13,9,10,6,5,9,10
1,0,4,9,"BA**C****D***** ","A **B***C***D***",11,15,14,13,12,8,9,13,12,8,4,0
1,0,4,13,"BA**C********D* ","A **B***C***D***",11,15,14,10,9,8,12,13,9,8,4,0
1,0,5,3,"BA*D*C********* ","* **ABCD********",11,15,11,7,3,2,6,5,1,0,4,5
1,0,5,8,"BA***C**D****** ","A **B***C***D***",11,15,14,13,12,8,4,5,9,8,4,0
1,0,5,12,"BA***C******D** ","A **B***C***D***",11,15,14,13,9,8,4,5,9,8,4,0
1,0,9,12,"BA*******C**D** ","A **B***C***D***",11,15,14,10,6,5,4,8,9,5,4,0
1,0,10,6,"BA****D***C**** ","* **ABCD********",11,15,11,7,6,10,9,5,1,0,4,5
1,0,11,14,"BA*********C**D ","A*** B****C****D",11,15,14,10,11,7,6,5,4,0,1,5
1,0,12,9,"BA*******D**C** ","A **B***C***D***",11,15,14,13,9,8,12,13,9,5,4,0
1,0,12,13,"BA**********CD* ","A **B***C***D***",11,15,14,10,9,8,12,13,9,5,4,0
1,0,13,8,"BA******D****C* ","A **B***C***D***",11,15,14,10,9,13,12,8,9,5,4,0
1,0,14,11,"BA*********D**C ","A*** B****C****D",11,15,11,10,14,13,12,8,4,0,1,5
1,2,5,6,"*AB**CD******** ","* A***B***C***D*",11,15,14,10,6,5,9,13,14,10,6,2
1,2,5,13,"*AB**C*******D* ","* A***B***C***D*",11,15,14,13,9,10,6,5,9,10,6,2
1,2,7,6,"*AB***DC******* ","* A***B***C***D*",11,15,14,10,6,7,11,15,14,10,6,2
1,2,7,13,"*AB****C*****D* ","* A***B***C***D*",11,15,14,13,9,10,6,7,11,10,6,2
1,2,9,11,"*AB******C*D*** ","* A***B***C***D*",11,15,14,10,11,15,14,10,9,5,6,2
1,2,10,3,"*ABD******C**** ","ABCD** *********",11,15,11,7,6,10,9,8,4,0,1,2
1,2,10,6,"*AB***D***C**** ","**A***B***C **D*",11,15,11,10,6,2,1,5,9,13,14,10
1,2,10,7,"*AB****D**C**** ","* A***B***C***D*",11,15,11,7,6,10,11,15,14,10,6,2
1,2,10,9,"*AB******DC**** ","* A***B***C***D*",11,15,11,10,9,13,14,10,11,7,6,2
1,2,11,6,"*AB***D****C*** ","**A***B***C **D*",11,15,14,10,6,2,1,5,9,13,14,10
1,2,11,9,"*AB******D*C*** ","* A***B***C***D*",11,15,14,10,9,13,14,10,11,7,6,2
1,2,13,6,"*AB***D******C* ","**A***B** C***D*",11,15,14,10,6,2,1,5,9,13,14,10
1,2,13,9,"*AB******D***C* ","* A***B***C***D*",11,15,14,13,9,10,14,13,9,5,6,2
1,2,13,10,"*AB*******D**C* ","**A***B** C***D*",11,15,11,7,6,2,1,5,9,13,14,10
1,2,13,14,"*AB**********CD ","* A***B***C***D*",11,15,14,13,9,10,14,15,11,7,6,2
1,3,2,10,"*ACB******D**** ","* A***B***C***D*",11,15,14,10,6,2,3,7,11,10,6,2
1,3,2,14,"*ACB**********D ","* A***B***C***D*",11,15,11,10,6,2,3,7,11,10,6,2
1,3,5,13,"*A*B*C*******D* ","*A***B **C***D**",11,15,11,7,3,2,6,7,11,10,9,5
1,3,6,13,"*A*B**C******D* ","* A***B***C***D*",11,15,14,13,9,10,6,2,3,7,6,2
1,3,9,10,"*A*B*****CD**** ","* A***B***C***D*",11,15,14,10,9,5,6,2,3,7,6,2
1,3,9,14,"*A*B*****C****D ","* A***B***C***D*",11,15,11,10,9,5,6,2,3,7,6,2
1,3,10,13,"*A*B******C**D* ","* A***B***C***D*",11,15,14,13,9,5,6,2,3,7,6,2
1,4,5,11,"*A**BC*****D*** ","A ***B****C****D",11,15,11,10,9,5,6,10,9,5,4,0
1,4,6,5,"*A**BDC******** ","*A** B***C***D**",11,15,14,13,9,5,6,10,14,13,9,5
1,4,6,10,"*A**B*C***D**** ","A ***B****C****D",11,15,14,10,11,15,14,10,6,5,4,0
1,4,6,12,"*A**B*C*****D** ","*A** B***C***D**",11,15,14,13,12,8,9,5,6,10,9,5
1,4,7,11,"*A**B**C***D*** ","A ***B****C****D",11,15,11,10,6,7,11,10,6,5,4,0
1,4,7,14,"*A**B**C******D ","A ***B****C****D",11,15,14,10,6,7,11,10,6,5,4,0
1,4,8,10,"*A**B***C*D**** ","*A** B***C***D**",11,15,14,10,9,8,12,13,14,10,6,5
1,4,8,12,"*A**B***C***D** ","A***B***C **D***",11,15,14,13,9,8,4,0,1,5,4,8
1,4,8,13,"*A**B***C****D* ","*A** B***C***D**",11,15,14,13,9,8,12,13,14,10,6,5
1,4,8,14,"*A**B***C*****D ","*A** B***C***D**",11,15,11,10,9,8,12,13,14,10,6,5
1,4,9,6,"*A**B*D**C***** ","*A** B***C***D**",11,15,14,10,6,5,9,10,14,13,9,5
1,4,9,8,"*A**B***DC***** ","A***B***C **D***",11,15,14,13,12,8,4,0,1,5,4,8
1,4,10,8,"*A**B***D*C**** ","*A** B***C***D**",11,15,14,13,9,8,12,13,9,10,6,5
1,4,11,9,"*A**B****D*C*** ","*A** B***C***D**",11,15,14,10,11,15,14,13,9,10,6,5
1,4,11,10,"*A**B*****DC*** ","A ***B****C****D",11,15,14,10,11,15,14,13,9,5,4,0
1,4,12,8,"*A**B***D***C** ","*A***B***C** D**",11,15,14,13,12,8,9,5,4,8,9,13
1,4,12,13,"*A**B*******CD* ","*A** B***C***D**",11,15,14,13,12,8,9,13,14,10,6,5
1,4,13,11,"*A**B******D*C* ","A ***B****C****D",11,15,11,10,9,13,14,10,9,5,4,0
1,4,14,10,"*A**B*****D***C ","A ***B****C****D",11,15,11,10,14,15,11,7,6,5,4,0
1,4,14,12,"*A**B*******D*C ","*A** B***C***D**",11,15,11,10,14,13,12,8,9,10,6,5
1,5,4,9,"*A**CB***D***** ","*A***B **C***D**",11,15,14,13,9,10,6,5,4,8,9,5
1,5,6,3,"*A*D*BC******** ","*** ABCD********",11,15,11,7,6,5,1,0,4,5,6,7
1,5,6,12,"*A***BC*****D** ","*A** B***C***D**",11,15,14,13,12,8,4,5,6,10,9,5
1,5,6,13,"*A***BC******D* ","*A** B***C***D**",11,15,14,10,9,8,4,5,6,10,9,5
1,5,7,3,"*A*D*B*C******* ","*** ABCD********",11,15,14,10,6,5,1,0,4,5,6,7
1,5,7,10,"*A***B*C**D**** ","****ABCD*** ****",11,15,11,10,6,5,1,0,4,5,6,7
1,5,7,11,"*A***B*C***D*** ","****ABCD*** ****",11,15,14,10,6,5,1,0,4,5,6,7
1,5,7,14,"*A***B*C******D ","* A***B***C***D*",11,15,11,7,6,5,9,10,11,7,3,2
1,5,8,11,"*A***B**C**D*** ","*A***B***C***D *",11,15,14,10,11,15,14,10,9,8,12,13
1,5,9,6,"*A***BD**C***** ","*A***B **C***D**",11,15,14,10,6,5,9,10,14,13,9,5
1,5,10,13,"*A***B****C**D* ","*A***B***C** D**",11,15,14,10,9,8,12,13,14,10,9,13
1,5,11,14,"*A***B*****C**D ","A****B****C ***D",11,15,14,13,12,8,4,0,1,2,6,10
1,5,12,9,"*A***B***D**C** ","*A***B***C***D *",11,15,14,13,9,10,14,13,12,8,9,13
1,5,13,6,"*A***BD******C* ","*A***B***C***D *",11,15,14,10,6,7,11,15,14,10,9,13
1,5,13,7,"*A***B*D*****C* ","*A***B***C***D *",11,15,11,7,6,10,11,15,14,10,9,13
1,5,13,8,"*A***B**D****C* ","*A***B***C** D**",11,15,14,13,12,8,9,13,14,10,9,13
1,5,13,9,"*A***B***D***C* ","*A***B***C** D**",11,15,14,13,9,8,12,13,14,10,9,13
1,5,14,13,"*A***B*******DC ","*A***B***C** D**",11,15,11,10,9,8,12,13,14,10,9,13
1,6,3,14,"*A*C**B*******D ","* A***B***C***D*",11,15,11,7,3,2,6,7,11,10,6,2
1,6,4,5,"*A**CDB******** ","*A***B **C***D**",11,15,14,13,9,5,4,8,12,13,9,5
1,6,5,2,"*AD**CB******** ","ABCD** *********",11,15,11,7,3,2,6,5,4,0,1,2
1,6,5,11,"*A***CB****D*** ","A ***B****C****D",11,15,11,10,9,5,6,10,9,8,4,0
1,6,7,3,"*A*D**BC******* ","*** ABCD********",11,15,14,13,9,5,1,0,4,5,6,7
1,6,7,10,"*A****BC**D**** ","**A***B***C **D*",11,15,14,10,11,7,3,2,1,5,9,10
1,6,7,11,"*A****BC***D*** ","****ABCD*** ****",11,15,14,13,9,5,1,0,4,5,6,7
1,6,8,10,"*A****B*C*D**** ","*A***B **C***D**",11,15,14,13,9,10,14,13,9,8,4,5
1,6,8,11,"*A****B*C**D*** ","A****B*** C****D",11,15,11,10,9,8,4,0,1,5,6,10
1,6,8,12,"*A****B*C***D** ","*A***B***C** D**",11,15,14,13,9,8,4,5,6,10,14,13
