A,B,C,D,board start,board end,lvl,path
1,8,10,13,"*A******B*C**D* ","*A***B***C **D**",10,15,11,7,6,5,9,8,4,5,9
1,8,14,9,"*A******BD****C ","*A***B***C **D**",10,15,11,10,14,13,9,8,4,5,9
1,9,2,3,"*ACD*****B***** ","ABCD* **********",10,15,14,10,6,5,9,8,4,0,1
1,9,2,10,"*AC******BD**** ","**A** B***C***D*",10,15,14,10,6,2,1,5,9,10,6
1,9,2,14,"*AC******B****D ","**A** B***C***D*",10,15,11,10,6,2,1,5,9,10,6
1,9,6,8,"*A****C*DB***** ","*A***B***C **D**",10,15,14,10,6,5,9,8,12,13,9
1,9,7,13,"*A*****C*B***D* ","*A***B***C **D**",10,15,14,10,6,7,11,10,6,5,9
1,9,8,6,"*A****D*CB***** ","*A***B** C***D**",10,15,14,10,6,5,9,10,14,13,9
1,9,10,6,"*A****D**BC**** ","*A***B***C **D**",10,15,14,10,6,5,9,10,14,13,9
1,9,10,8,"*A******DBC**** ","*A***B***C **D**",10,15,11,7,6,5,9,8,12,13,9
1,9,14,6,"*A****D**B****C ","*A***B***C **D**",10,15,11,10,6,5,9,10,14,13,9
1,9,14,10,"*A*******BD***C ","*A***B***C **D**",10,15,11,7,6,5,9,10,14,13,9
1,9,14,12,"*A*******B**D*C ","*A***B***C **D**",10,15,11,10,14,13,12,8,4,5,9
1,9,14,13,"*A*******B***DC ","*A***B***C **D**",10,15,11,10,14,15,11,7,6,5,9
1,10,6,12,"*A****C***B*D** ","*A***B***C **D**",10,15,14,13,12,8,9,10,6,5,9
1,10,11,9,"*A*******DBC*** ","*A***B***C **D**",10,15,14,13,9,10,11,7,6,5,9
1,10,14,11,"*A********BD**C ","**A***B***C***D ",10,15,11,7,6,2,1,5,6,10,14
1,10,14,13,"*A********B**DC ","**A***B***C** D*",10,15,11,7,6,2,1,5,6,10,14
1,13,4,12,"*A**C*******DB* ","*A***B** C***D**",10,15,14,10,9,13,12,8,4,5,9
1,13,6,10,"*A****C***D**B* ","*A***B***C **D**",10,15,14,10,9,13,14,10,6,5,9
1,13,6,14,"*A****C******BD ","*A***B***C **D**",10,15,11,10,9,13,14,10,6,5,9
1,13,8,10,"*A******C*D**B* ","*A***B** C***D**",10,15,14,10,9,13,14,10,6,5,9
1,13,8,14,"*A******C****BD ","*A***B** C***D**",10,15,11,10,9,13,14,10,6,5,9
1,13,9,12,"*A*******C**DB* ","*A***B***C **D**",10,15,14,10,9,13,12,8,4,5,9
1,14,6,9,"*A****C**D****B ","*A***B***C **D**",10,15,11,10,14,13,9,10,6,5,9
1,14,8,9,"*A******CD****B ","*A***B** C***D**",10,15,11,10,14,13,9,10,6,5,9
2,0,5,9,"B*A**C***D***** ","*A **B***C***D**",10,15,14,13,9,5,1,0,4,5,1
2,0,5,13,"B*A**C*******D* ","*A **B***C***D**",10,15,14,10,9,5,1,0,4,5,1
2,0,9,13,"B*A******C***D* ","*A **B***C***D**",10,15,14,10,6,5,1,0,4,5,1
2,1,4,9,"*BA*C****D***** ","*A **B***C***D**",10,15,14,13,9,5,4,8,9,5,1
2,1,4,13,"*BA*C********D* ","*A **B***C***D**",10,15,14,10,9,5,4,8,9,5,1
2,1,5,8,"*BA**C**D****** ","*A **B***C***D**",10,15,14,13,9,8,12,13,9,5,1
2,1,5,10,"*BA**C****D**** ","*A **B***C***D**",10,15,14,13,9,10,14,13,9,5,1
2,1,5,14,"*BA**C********D ","*A **B***C***D**",10,15,11,10,9,13,14,10,9,5,1
2,1,6,9,"*BA***C**D***** ","*A **B***C***D**",10,15,14,13,9,5,6,10,9,5,1
2,1,6,13,"*BA***C******D* ","*A **B***C***D**",10,15,14,10,9,5,6,10,9,5,1
2,1,10,12,"*BA*******C*D** ","*A **B***C***D**",10,15,14,13,12,8,9,10,6,5,1
2,1,10,13,"*BA*******C**D* ","*A **B***C***D**",10,15,11,7,6,5,9,10,6,5,1
2,1,13,10,"*BA*******D**C* ","*A **B***C***D**",10,15,14,10,9,13,14,10,6,5,1
2,1,13,12,"*BA*********DC* ","*A **B***C***D**",10,15,14,10,9,13,12,8,4,5,1
2,1,13,14,"*BA**********CD ","*A **B***C***D**",10,15,11,10,9,13,14,10,6,5,1
2,1,14,9,"*BA******D****C ","*A **B***C***D**",10,15,11,10,14,13,9,10,6,5,1
2,3,5,12,"**AB*C******D** ","***A**B *C**D***",10,15,14,13,9,5,6,7,3,2,6
2,3,6,7,"**AB**CD******* ","** A***B***C***D",10,15,11,7,6,10,14,15,11,7,3
2,3,6,14,"**AB**C*******D ","** A***B***C***D",10,15,14,10,11,7,6,10,11,7,3
2,3,8,12,"**AB****C***D** ","***A**B* C**D***",10,15,11,7,3,2,6,7,11,10,9
2,3,10,12,"**AB******C*D** ","***A**B *C**D***",10,15,14,13,9,10,11,7,3,2,6
2,3,13,12,"**AB********DC* ","***A**B**C**D **",10,15,11,7,3,2,6,7,11,10,9
2,3,14,7,"**AB***D******C ","***A***B** C***D",10,15,11,7,3,2,6,10,14,15,11
2,3,14,10,"**AB******D***C ","** A***B***C***D",10,15,14,10,11,15,14,10,6,7,3
2,4,5,10,"**A*BC****D**** ","**A** B***C***D*",10,15,14,10,6,5,4,8,9,10,6
2,4,5,12,"**A*BC******D** ","*A **B***C***D**",10,15,14,13,12,8,9,5,4,0,1
2,4,5,14,"**A*BC********D ","**A** B***C***D*",10,15,11,10,6,5,4,8,9,10,6
2,4,6,10,"**A*B*C***D**** ","**A** B***C***D*",10,15,14,10,9,5,4,8,9,10,6
2,4,6,13,"**A*B*C******D* ","**A** B***C***D*",10,15,14,13,9,5,4,8,9,10,6
2,4,6,14,"**A*B*C*******D ","**A** B***C***D*",10,15,11,10,9,5,4,8,9,10,6
2,4,10,9,"**A*B****DC**** ","*A **B***C***D**",10,15,14,13,9,10,6,5,4,0,1
2,5,4,12,"**A*CB******D** ","***A* B**C**D***",10,15,11,7,3,2,6,5,4,8,9
2,5,6,12,"**A**BC*****D** ","***A**B**C *D***",10,15,14,10,6,7,3,2,6,5,9
2,5,7,6,"**A**BDC******* ","**A** B***C***D*",10,15,14,10,6,7,11,15,14,10,6
2,5,7,13,"**A**B*C*****D* ","**A** B***C***D*",10,15,14,13,9,10,6,7,11,10,6
2,5,9,11,"**A**B***C*D*** ","**A** B***C***D*",10,15,11,10,9,13,14,15,11,7,6
2,5,9,13,"**A**B***C***D* ","*A***B***C **D**",10,15,14,10,9,5,1,2,6,5,9
2,5,9,14,"**A**B***C****D ","**A** B***C***D*",10,15,14,10,9,13,14,15,11,7,6
2,5,10,7,"**A**B*D**C**** ","**A** B***C***D*",10,15,11,7,6,10,11,15,14,10,6
2,5,10,9,"**A**B***DC**** ","*A***B***C **D**",10,15,14,13,9,5,1,2,6,5,9
2,5,11,9,"**A**B***D*C*** ","**A** B***C***D*",10,15,14,10,9,13,14,10,11,7,6
2,5,11,12,"**A**B*****CD** ","***A**B**C *D***",10,15,14,10,11,7,3,2,6,5,9
2,5,11,14,"**A**B*****C**D ","**A***B***C***D ",10,15,14,10,11,7,6,5,9,13,14
2,5,13,8,"**A**B**D****C* ","***A**B* C**D***",10,15,11,7,3,2,6,5,9,13,12
2,5,13,9,"**A**B***D***C* ","**A***B***C** D*",10,15,14,13,9,10,6,5,9,10,14
2,5,13,14,"**A**B*******CD ","**A** B***C***D*",10,15,14,13,9,10,14,15,11,7,6
2,6,4,12,"**A*C*B*****D** ","***A* B**C**D***",10,15,11,7,3,2,1,5,4,8,9
2,6,5,10,"**A**CB***D**** ","**A***B **C***D*",10,15,14,10,11,7,6,5,9,10,6
2,6,5,12,"**A**CB*****D** ","***A* B**C**D***",10,15,14,13,9,5,6,7,3,2,6
2,6,7,10,"**A***BC**D**** ","**A** B***C***D*",10,15,14,10,9,5,6,7,11,10,6
2,6,7,13,"**A***BC*****D* ","**A** B***C***D*",10,15,14,13,9,5,6,7,11,10,6
2,6,7,14,"**A***BC******D ","**A** B***C***D*",10,15,11,10,9,5,6,7,11,10,6
2,6,8,13,"**A***B*C****D* ","***A**B**C**D **",10,15,11,7,3,2,1,5,9,8,12
2,6,9,13,"**A***B**C***D* ","***A**B**C**D **",10,15,11,7,3,2,1,5,4,8,12
2,6,10,7,"**A***BD**C**** ","**A***B **C***D*",10,15,11,7,6,10,11,15,14,10,6
2,6,10,8,"**A***B*D*C**** ","** A**B**C**D***",10,15,14,13,12,8,9,10,11,7,3
2,6,11,12,"**A***B****CD** ","**A***B***C** D*",10,15,14,13,12,8,9,10,11,15,14
2,6,11,14,"**A***B****C**D ","**A***B***C** D*",10,15,11,10,9,13,14,15,11,10,14
2,6,13,8,"**A***B*D****C* ","**A***B***C** D*",10,15,14,13,9,8,12,13,9,10,14
2,6,13,10,"**A***B***D**C* ","**A***B***C***D ",10,15,14,10,11,15,14,13,9,10,14
2,6,14,8,"**A***B*D*****C ","**A***B***C** D*",10,15,11,10,9,8,12,13,9,10,14
2,6,14,9,"**A***B**D****C ","**A***B***C** D*",10,15,14,13,9,10,14,15,11,10,14
2,6,14,10,"**A***B***D***C ","**A***B***C** D*",10,15,14,10,9,13,14,15,11,10,14
2,6,14,12,"**A***B*****D*C ","** A**B**C**D***",10,15,11,10,14,13,9,10,11,7,3
2,7,5,6,"**A**CDB******* ","**A***B **C***D*",10,15,14,10,6,5,9,13,14,10,6
2,7,5,8,"**A**C*BD****** ","** A**B**C**D***",10,15,14,13,12,8,9,5,6,7,3
2,7,6,12,"**A***CB****D** ","***A**B**C *D***",10,15,14,10,6,7,3,2,1,5,9
2,7,8,12,"**A****BC***D** ","** A**B**C**D***",10,15,14,13,9,8,4,5,6,7,3
2,7,9,8,"**A****BDC***** ","** A**B**C**D***",10,15,14,13,12,8,4,5,6,7,3
2,7,9,11,"**A****B*C*D*** ","**A***B **C***D*",10,15,14,10,11,15,14,10,9,5,6
2,7,9,13,"**A****B*C***D* ","**A***B***C** D*",10,15,14,10,9,5,6,7,11,15,14
2,7,10,8,"**A****BD*C**** ","** A**B**C**D***",10,15,14,13,12,8,9,10,6,7,3
2,7,10,9,"**A****B*DC**** ","**A***B***C** D*",10,15,14,13,9,5,6,7,11,15,14
2,7,11,13,"**A****B***C*D* ","**A***B **C***D*",10,15,14,10,11,15,14,13,9,5,6
2,7,13,9,"**A****B*D***C* ","**A***B **C***D*",10,15,14,13,9,10,14,13,9,5,6
2,7,13,12,"**A****B****DC* ","** A**B**C**D***",10,15,14,10,9,13,14,10,6,7,3
2,7,13,14,"**A****B*****CD ","**A***B***C***D ",10,15,14,13,9,10,6,7,11,10,14
2,7,14,12,"**A****B****D*C ","** A**B**C**D***",10,15,11,10,14,13,9,10,6,7,3
2,8,6,10,"**A***C*B*D**** ","**A** B***C***D*",10,15,14,10,9,8,4,5,9,10,6
2,8,6,13,"**A***C*B****D* ","**A** B***C***D*",10,15,14,13,9,8,4,5,9,10,6
2,8,6,14,"**A***C*B*****D ","**A** B***C***D*",10,15,11,10,9,8,4,5,9,10,6
2,9,5,6,"**A**CD**B***** ","**A** B***C***D*",10,15,14,10,6,5,9,13,14,10,6
2,9,5,11,"**A**C***B*D*** ","**A***B***C***D ",10,15,11,10,9,5,6,10,9,13,14
2,9,5,12,"**A**C***B**D** ","** A**B**C**D***",10,15,14,10,9,5,6,10,11,7,3
2,9,6,13,"**A***C**B***D* ","**A** B***C***D*",10,15,14,13,12,8,4,5,9,10,6
2,9,8,13,"**A*****CB***D* ","*A **B***C***D**",10,15,14,10,6,5,9,8,4,0,1
2,9,10,12,"**A******BC*D** ","***A* B**C**D***",10,15,11,7,3,2,6,5,9,10,6
2,9,11,13,"**A******B*C*D* ","**A***B***C** D*",10,15,14,10,9,5,6,10,11,15,14
2,10,5,14,"**A**C****B***D ","**A***B***C***D ",10,15,14,13,9,5,6,10,9,13,14
2,10,6,11,"**A***C***BD*** ","***A***B** C***D",10,15,11,10,6,7,3,2,6,7,11
2,10,6,12,"**A***C***B*D** ","***A* B**C**D***",10,15,11,7,3,2,1,5,6,10,9
2,10,7,6,"**A***DC**B**** ","**A***B **C***D*",10,15,11,10,6,7,11,15,14,10,6
2,10,9,8,"**A*****DCB**** ","***A**B* C**D***",10,15,11,7,3,2,6,10,14,13,12
2,10,11,9,"**A******DBC*** ","**A***B***C** D*",10,15,14,13,9,5,6,10,11,15,14
2,10,13,8,"**A*****D*B**C* ","***A**B* C**D***",10,15,11,7,3,2,6,10,9,13,12
2,10,13,11,"**A*******BD*C* ","**A***B***C***D ",10,15,11,7,6,10,14,13,9,10,14
2,10,14,12,"**A*******B*D*C ","***A**B**C *D***",10,15,11,7,3,2,6,10,14,13,9
2,11,5,12,"**A**C*****BD** ","***A* B**C**D***",10,15,14,10,11,7,3,2,6,10,9
2,11,6,14,"**A***C****B**D ","***A***B** C***D",10,15,14,10,6,7,3,2,6,7,11
2,11,7,6,"**A***DC***B*** ","**A***B **C***D*",10,15,14,10,6,7,11,15,14,10,6
2,11,8,12,"**A*****C**BD** ","***A**B* C**D***",10,15,14,10,11,7,3,2,6,10,9
2,11,9,14,"**A******C*B**D ","**A***B***C***D ",10,15,14,10,11,7,6,10,9,13,14
2,11,10,12,"**A*******CBD** ","***A**B**C *D***",10,15,14,13,9,10,11,7,3,2,6
2,11,13,9,"**A******D*B*C* ","**A***B***C** D*",10,15,14,13,9,10,11,7,6,10,14
2,11,13,12,"**A********BDC* ","***A**B**C**D **",10,15,14,10,11,7,3,2,6,10,9
2,11,13,14,"**A********B*CD ","**A***B***C***D ",10,15,14,13,9,10,11,7,6,10,14
2,14,9,12,"**A******C**D*B ","***A**B**C *D***",10,15,11,10,14,15,11,7,3,2,6
2,14,11,10,"**A*******DC**B ","**A***B***C***D ",10,15,11,10,14,15,11,7,6,10,14
2,14,11,13,"**A********C*DB ","**A***B***C** D*",10,15,11,10,14,15,11,7,6,10,14
2,14,13,9,"**A******D***CB ","**A***B***C** D*",10,15,11,10,14,13,9,5,6,10,14
2,14,13,11,"**A********D*CB ","**A***B***C***D ",10,15,11,10,14,13,9,5,6,10,14
3,1,5,8,"*B*A*C**D****** ","***A* B**C**D***",10,15,14,13,12,8,9,5,1,2,6
3,1,6,12,"*B*A**C*****D** ","***A**B**C *D***",10,15,14,10,6,5,1,2,6,5,9
3,1,8,12,"*B*A****C***D** ","***A* B**C**D***",10,15,14,13,9,8,4,5,1,2,6
3,1,9,8,"*B*A****DC***** ","***A* B**C**D***",10,15,14,13,12,8,4,5,1,2,6
3,1,9,10,"*B*A*****CD**** ","**A** B***C***D*",10,15,14,10,9,5,1,2,3,7,6
3,1,9,13,"*B*A*****C***D* ","*A **B***C***D**",10,15,14,10,6,2,3,7,6,5,1
3,1,9,14,"*B*A*****C****D ","**A** B***C***D*",10,15,11,10,9,5,1,2,3,7,6
3,1,10,12,"*B*A******C*D** ","***A* B**C**D***",10,15,14,13,9,10,6,5,1,2,6
3,1,10,13,"*B*A******C**D* ","**A** B***C***D*",10,15,14,13,9,5,1,2,3,7,6
3,1,13,12,"*B*A********DC* ","***A**B**C**D **",10,15,14,10,9,5,1,2,6,5,9
3,2,4,12,"**BAC*******D** ","** A**B**C**D***",10,15,14,13,9,5,4,8,9,5,6
3,2,5,9,"**BA*C***D***** ","** A**B**C**D***",10,15,14,13,9,8,12,13,9,5,6
3,2,5,13,"**BA*C*******D* ","** A**B**C**D***",10,15,14,10,9,8,12,13,9,5,6
3,2,8,9,"**BA****CD***** ","** A**B**C**D***",10,15,14,13,9,8,12,13,14,10,6
3,2,8,13,"**BA****C****D* ","** A**B**C**D***",10,15,14,10,9,8,12,13,14,10,6
3,2,9,13,"**BA*****C***D* ","** A**B**C**D***",10,15,14,10,9,8,12,13,9,10,6
3,2,10,9,"**BA*****DC**** ","** A**B**C**D***",10,15,14,13,9,8,12,13,9,10,6
3,2,11,12,"**BA*******CD** ","** A**B**C**D***",10,15,14,10,11,15,14,13,9,10,6
3,2,12,8,"**BA****D***C** ","** A**B**C**D***",10,15,14,13,12,8,9,13,14,10,6
3,2,13,8,"**BA****D****C* ","** A**B**C**D***",10,15,14,10,9,13,12,8,4,5,6
3,2,14,8,"**BA****D*****C ","** A**B**C**D***",10,15,11,10,14,13,12,8,9,10,6
3,4,5,12,"***ABC******D** ","***A* B**C**D***",10,15,14,13,9,5,4,0,1,2,6
3,4,6,12,"***AB*C*****D** ","***A* B**C**D***",10,15,14,10,6,5,4,8,9,10,6
