A,B,C,D,board start,board end,lvl,path
11,14,0,2,"C*D********A**B ","****ABCD* ******",27,15,14,10,11,15,14,13,9,10,11,7,6,5,9,10,6,2,1,0,4,5,1,2,3,7,6,5
11,14,0,5,"C****D*****A**B ","****ABCD* ******",27,15,14,10,11,15,14,13,9,10,11,7,6,5,9,10,11,7,6,2,1,0,4,5,1,2,6,5
11,14,0,9,"C********D*A**B ","*A***B **C***D**",27,15,14,10,11,15,14,13,9,10,11,7,6,5,9,8,4,0,1,5,6,10,9,5,4,8,9,5
11,14,3,4,"***CD******A**B ","****** *ABCD****",27,15,14,10,11,15,14,13,9,10,6,5,4,8,9,10,11,7,3,2,6,5,9,10,6,7,11,10
11,14,8,1,"*D******C**A**B ","****ABCD* ******",27,15,14,10,11,15,14,13,9,10,11,7,6,5,1,2,6,5,9,8,4,5,9,10,11,7,6,5
11,14,10,0,"D*********CA**B ","***A***B***C** D",27,15,14,10,6,5,1,0,4,5,1,2,6,5,9,10,6,7,11,15,14,10,6,2,3,7,11,15
11,14,13,0,"D**********A*CB ","***A***B***C** D",27,15,14,13,9,5,1,0,4,5,1,2,6,5,9,10,6,7,11,15,14,10,6,2,3,7,11,15
12,3,0,13,"C**B********AD* ","*A***B **C***D**",27,15,14,13,12,8,9,13,14,10,9,5,1,0,4,5,1,2,3,7,6,10,9,5,6,2,1,5
13,3,0,4,"C**BD********A* ","*A***B **C***D**",27,15,11,7,3,2,6,7,11,10,9,13,12,8,4,5,9,8,4,0,1,5,4,8,12,13,9,5
13,3,9,0,"D**B*****C***A* ","****** *ABCD****",27,15,11,7,3,2,1,0,4,5,1,2,6,5,9,13,14,10,6,7,11,10,6,5,4,8,9,10
13,3,14,0,"D**B*********AC ","********ABCD** *",27,15,11,7,3,2,1,0,4,5,1,2,6,5,9,10,6,7,11,10,6,5,9,13,12,8,9,10
13,7,4,0,"D***C**B*****A* ","*A***B **C***D**",27,15,14,10,6,7,11,10,9,13,12,8,4,0,1,5,9,8,4,0,1,5,9,8,12,13,9,5
13,7,14,0,"D******B*****AC ","********ABCD** *",27,15,11,7,6,10,11,7,6,2,1,0,4,5,1,2,6,5,9,13,12,8,9,10,6,7,11,10
13,11,14,0,"D**********B*AC ","********ABCD** *",27,15,11,10,6,5,4,0,1,5,4,8,9,5,6,10,9,13,14,15,11,10,14,13,12,8,9,10
14,0,11,1,"BD*********C**A ","* **ABCD********",27,15,11,10,14,15,11,7,6,10,14,13,9,5,6,2,1,0,4,5,6,2,3,7,6,10,9,5
14,0,11,4,"B***D******C**A ","*A** B***C***D**",27,15,11,10,14,15,11,7,6,5,4,0,1,2,6,10,9,5,6,10,14,13,9,10,6,2,1,5
14,1,4,0,"DB**C*********A ","ABCD ***********",27,15,11,10,14,13,9,5,1,0,4,5,6,10,9,5,6,2,1,0,4,5,6,7,3,2,1,0
14,2,4,0,"D*B*C*********A ","*A***B **C***D**",27,15,11,10,14,13,9,8,4,0,1,5,6,10,9,8,4,5,9,8,12,13,9,5,6,2,1,5
14,2,10,0,"D*B*******C***A ","*A***B **C***D**",27,15,11,7,6,5,4,0,1,5,4,8,9,5,6,10,14,13,9,10,6,5,9,10,6,2,1,5
14,3,0,4,"C**BD*********A ","*A***B **C***D**",27,15,11,10,14,13,9,5,4,0,1,2,3,7,6,10,9,5,6,2,1,5,4,8,12,13,9,5
14,3,12,1,"*D*B********C*A ","*A***B **C***D**",27,15,11,10,14,13,9,5,1,2,3,7,6,10,9,5,4,8,12,13,9,8,4,5,6,2,1,5
14,4,2,0,"D*C*B*********A ","* **ABCD********",27,15,11,10,14,13,9,10,6,2,1,0,4,5,1,2,6,5,9,10,11,7,6,2,1,0,4,5
14,5,11,0,"D****B*****C**A ","********ABCD** *",27,15,11,10,14,15,11,7,6,5,4,0,1,5,4,8,9,10,6,5,4,8,9,10,6,7,11,10
14,6,4,0,"D***C*B*******A ","*A***B **C***D**",27,15,11,10,14,13,9,5,4,0,1,5,4,8,9,5,1,2,6,10,14,13,9,5,6,2,1,5
14,6,11,0,"D*****B****C**A ","*********** ABCD",27,15,11,10,6,2,1,0,4,5,1,2,6,5,9,13,14,10,6,7,11,10,9,8,12,13,14,15
14,7,0,4,"C***D**B******A ","****** *ABCD****",27,15,11,10,14,13,9,5,4,0,1,2,6,5,4,8,9,10,6,7,11,10,6,5,4,8,9,10
14,7,6,0,"D*****CB******A ","**A***B** C***D*",27,15,11,10,14,13,12,8,4,0,1,5,4,8,9,5,6,10,9,5,1,2,6,7,11,15,14,10
14,7,11,0,"D******B***C**A ","**A***B***C **D*",27,15,11,10,14,13,12,8,4,0,1,5,4,8,9,5,6,10,9,5,1,2,6,7,11,15,14,10
14,7,13,0,"D******B*****CA ","********ABCD** *",27,15,11,10,14,13,9,5,1,0,4,5,1,2,6,5,9,10,6,7,11,10,6,5,4,8,9,10
14,9,12,0,"D********B**C*A ","**A***B** C***D*",27,15,11,10,14,13,12,8,4,5,1,0,4,5,1,2,6,10,9,5,1,2,6,10,9,13,14,10
14,10,0,4,"C***D*****B***A ","*A***B **C***D**",27,15,11,7,6,10,14,13,9,5,4,0,1,2,6,10,9,5,6,2,1,5,4,8,12,13,9,5
14,10,5,0,"D****C****B***A ","*A***B **C***D**",27,15,11,7,6,10,14,13,9,10,6,5,9,8,4,0,1,5,4,8,9,5,6,10,14,13,9,5
14,10,9,0,"D********CB***A ","**A***B** C***D*",27,15,11,10,14,13,9,5,4,0,1,5,4,8,9,5,6,10,11,7,3,2,6,10,9,13,14,10
14,10,11,0,"D*********BC**A ","*********** ABCD",27,15,11,7,6,2,1,0,4,5,1,2,6,5,9,13,14,10,6,7,11,10,9,8,12,13,14,15
14,10,12,0,"D*********B*C*A ","**A***B** C***D*",27,15,11,10,14,13,12,8,4,0,1,5,4,8,9,5,6,10,11,7,3,2,6,10,9,13,14,10
14,10,13,0,"D*********B**CA ","********ABCD** *",27,15,11,10,14,13,12,8,4,0,1,5,4,8,9,10,11,7,6,5,4,8,9,10,6,7,11,10
14,11,0,5,"C****D*****B**A ","*A***B **C***D**",27,15,11,10,14,15,11,7,6,10,14,13,9,5,6,10,14,13,9,8,4,0,1,5,4,8,9,5
14,11,0,6,"C*****D****B**A ","****ABCD* ******",27,15,11,10,14,15,11,7,6,10,14,13,9,5,6,2,1,0,4,5,9,10,6,5,1,2,6,5
14,11,0,8,"C*******D**B**A ","*A***B **C***D**",27,15,11,10,14,15,11,7,6,10,14,13,9,5,6,10,9,8,4,0,1,5,4,8,12,13,9,5
14,11,2,4,"**C*D******B**A ","*A***B **C***D**",27,15,11,10,14,15,11,7,6,10,14,13,9,5,4,8,9,5,6,2,1,5,6,10,14,13,9,5
14,11,7,0,"D******C***B**A ","*********** ABCD",27,15,11,7,6,5,4,0,1,5,4,8,9,5,6,10,9,13,14,15,11,10,9,8,12,13,14,15
14,11,10,0,"D*********CB**A ","*********** ABCD",27,15,11,10,6,5,4,0,1,5,4,8,9,5,6,10,9,13,14,15,11,10,9,8,12,13,14,15
14,11,12,1,"*D*********BC*A ","**A***B** C***D*",27,15,11,10,14,15,11,7,6,10,9,5,1,2,6,10,14,13,12,8,9,5,6,10,9,13,14,10
14,12,4,0,"D***C*******B*A ","*A** B***C***D**",27,15,11,10,14,13,9,10,6,5,9,8,4,0,1,5,4,8,12,13,9,5,4,8,12,13,9,5
14,12,10,0,"D*********C*B*A ","**A***B***C **D*",27,15,11,10,14,13,12,8,4,0,1,5,4,8,9,5,6,10,9,13,14,10,9,5,1,2,6,10
14,12,11,0,"D**********CB*A ","********ABCD** *",27,15,11,10,9,13,14,10,9,13,12,8,4,0,1,5,4,8,9,5,6,10,9,13,14,15,11,10
14,13,10,0,"D*********C**BA ","**A***B***C **D*",27,15,11,10,14,13,9,5,1,0,4,5,1,2,6,10,14,13,9,5,1,2,6,10,9,13,14,10
14,13,11,0,"D**********C*BA ","********ABCD** *",27,15,11,10,6,5,4,0,1,5,4,8,9,5,6,10,9,13,14,15,11,10,9,13,12,8,9,10
