A,B,C,D,board start,board end,lvl,path
6,12,3,4,"***CD*A*****B** ","****ABCD* ******",25,15,11,10,6,5,4,8,12,13,9,10,6,5,1,2,3,7,6,2,1,5,9,8,4,5
6,12,5,0,"D****CA*****B** ","****ABCD* ******",25,15,14,13,12,8,9,5,6,2,1,0,4,5,1,2,6,5,9,13,14,15,11,7,6,5
6,12,8,0,"D*****A*C***B** ","*A***B***C** D**",25,15,14,13,12,8,4,0,1,5,9,8,4,5,6,10,9,13,12,8,4,0,1,5,9,13
6,12,11,0,"D*****A****CB** ","**A***B***C **D*",25,15,14,13,12,8,4,0,1,5,4,8,9,13,14,10,9,5,1,2,6,10,9,13,14,10
6,12,13,0,"D*****A*****BC* ","*A***B***C***D *",25,15,14,13,12,8,4,0,1,5,4,8,9,5,6,10,9,13,14,10,6,2,1,5,9,13
6,13,1,0,"DC****A******B* ","****ABCD* ******",25,15,11,10,9,13,12,8,4,5,6,2,1,0,4,5,1,2,6,5,1,2,3,7,6,5
6,13,14,0,"D*****A******BC ","*A***B***C***D *",25,15,11,10,9,8,4,0,1,5,4,8,9,5,6,10,9,13,14,10,6,2,1,5,9,13
6,14,1,0,"DC****A*******B ","*A***B **C***D**",25,15,11,7,3,2,1,0,4,5,1,2,6,10,14,13,9,5,1,2,6,10,14,13,9,5
6,14,2,0,"D*C***A*******B ","*A***B **C***D**",25,15,11,10,14,13,12,8,4,0,1,5,4,8,9,5,6,2,1,5,6,10,14,13,9,5
6,14,4,0,"D***C*A*******B ","*A***B **C***D**",25,15,11,10,14,13,9,5,6,10,9,8,4,0,1,5,4,8,9,5,4,8,12,13,9,5
6,14,11,0,"D*****A****C**B ","**A***B***C **D*",25,15,14,13,9,5,1,0,4,5,1,2,6,5,9,10,6,7,11,15,14,10,11,7,6,10
7,0,2,4,"B*C*D**A******* ","*A** B***C***D**",25,15,14,10,6,7,11,10,9,8,4,0,1,5,6,2,1,5,6,10,9,8,12,13,9,5
7,0,3,4,"B**CD**A******* ","ABCD** *********",25,15,14,10,6,7,3,2,1,5,4,0,1,5,6,2,1,5,4,0,1,5,6,7,3,2
7,0,11,4,"B***D**A***C*** ","ABCD** *********",25,15,14,10,6,7,11,10,9,5,4,0,1,5,6,2,1,5,4,0,1,5,6,7,3,2
7,0,12,3,"B**D***A****C** ","* **ABCD********",25,15,14,13,12,8,9,13,14,10,9,5,6,7,3,2,1,0,4,5,6,10,9,8,4,5
7,1,4,0,"DB**C**A******* ","A **B***C***D***",25,15,14,10,6,7,3,2,6,5,4,0,1,2,6,10,9,8,4,5,9,13,12,8,4,0
7,1,11,0,"DB*****A***C*** ","ABCD** *********",25,15,14,10,6,7,11,10,9,5,1,0,4,5,6,2,1,5,4,0,1,5,6,7,3,2
7,2,1,0,"DCB****A******* ","* **ABCD********",25,15,11,10,6,7,11,10,9,5,6,2,1,0,4,5,6,2,1,5,6,2,3,7,6,5
7,2,11,0,"D*B****A***C*** ","***A***B***C** D",25,15,11,10,6,2,3,7,6,5,4,0,1,5,4,8,9,5,6,10,9,13,14,10,11,15
7,3,2,0,"D*CB***A******* ","**A **B***C***D*",25,15,14,10,6,2,1,0,4,5,1,2,6,5,9,10,6,2,3,7,11,15,14,10,6,2
7,4,2,0,"D*C*B**A******* ","* **ABCD********",25,15,11,10,6,5,1,0,4,5,6,7,3,2,1,5,6,2,3,7,6,2,1,0,4,5
7,4,3,0,"D**CB**A******* ","ABCD** *********",25,15,11,10,6,7,3,2,1,5,6,2,1,0,4,5,6,2,1,0,4,5,6,7,3,2
7,4,11,0,"D***B**A***C*** ","ABCD** *********",25,15,14,10,6,7,11,10,9,5,6,2,1,0,4,5,6,2,1,0,4,5,6,7,3,2
7,5,11,0,"D****B*A***C*** ","**A***B***C **D*",25,15,14,10,6,7,3,2,1,0,4,8,9,5,1,2,6,10,9,5,6,10,9,13,14,10
7,6,3,0,"D**C**BA******* ","ABCD** *********",25,15,11,10,9,5,6,7,3,2,1,0,4,5,6,2,1,5,4,0,1,5,6,7,3,2
7,8,1,0,"DC*****AB****** ","*A** B***C***D**",25,15,11,10,6,7,3,2,6,5,1,0,4,5,1,2,6,10,9,5,4,8,12,13,9,5
7,8,3,0,"D**C***AB****** ","ABCD** *********",25,15,11,10,6,7,3,2,1,0,4,8,9,5,6,2,1,5,4,0,1,5,6,7,3,2
7,8,12,3,"***D***AB***C** ","**A***B** C***D*",25,15,14,10,6,7,3,2,6,7,11,10,6,5,9,8,12,13,14,10,9,8,4,5,6,10
7,11,14,0,"D******A***B**C ","**A***B***C **D*",25,15,14,10,6,7,11,10,9,5,1,0,4,5,1,2,6,5,9,10,6,7,11,15,14,10
7,12,0,3,"C**D***A****B** ","****ABCD* ******",25,15,11,10,6,7,3,2,1,5,6,2,1,0,4,8,12,13,9,8,4,5,1,2,6,5
7,12,0,11,"C******A***DB** ","****ABCD* ******",25,15,14,10,6,7,11,10,6,5,4,0,1,5,4,8,12,13,9,10,6,5,9,8,4,5
7,12,4,1,"*D**C**A****B** ","*A** B***C***D**",25,15,14,10,6,7,3,2,6,5,1,2,6,10,9,8,12,13,9,5,4,8,12,13,9,5
7,13,0,1,"CD*****A*****B* ","****ABCD* ******",25,15,14,10,9,13,14,10,6,7,3,2,1,5,6,2,1,0,4,5,1,2,3,7,6,5
7,14,0,1,"CD*****A******B ","****ABCD* ******",25,15,11,10,14,13,9,10,6,7,3,2,1,5,6,2,1,0,4,5,1,2,3,7,6,5
7,14,10,0,"D******A**C***B ","**A***B***C **D*",25,15,11,10,14,13,12,8,4,0,1,5,4,8,9,5,6,7,3,2,6,10,9,13,14,10
8,2,12,0,"D*B*****A***C** ","A***B***C **D***",25,15,11,10,9,8,4,0,1,2,6,5,9,13,12,8,4,5,1,0,4,5,9,13,12,8
8,12,4,0,"D***C***A***B** ","*A***B***C** D**",25,15,14,13,9,8,4,0,1,5,9,13,12,8,4,0,1,5,9,13,12,8,4,5,9,13
9,3,0,4,"C**BD****A***** ","*A***B **C***D**",25,15,11,10,9,5,4,0,1,2,3,7,6,10,9,5,6,2,1,5,4,8,12,13,9,5
9,3,2,0,"D*CB*****A***** ","*** ABCD********",25,15,11,7,3,2,1,0,4,5,6,2,1,5,9,10,6,7,3,2,1,0,4,5,6,7
9,3,5,0,"D**B*C***A***** ","*A***B **C***D**",25,15,11,7,3,2,6,5,9,8,4,0,1,5,4,8,9,5,6,7,11,15,14,13,9,5
9,3,7,0,"D**B***C*A***** ","****ABCD*** ****",25,15,11,7,3,2,1,0,4,5,1,2,6,5,9,10,6,7,11,10,9,8,4,5,6,7
9,3,12,1,"*D*B*****A**C** ","*A***B **C***D**",25,15,11,10,9,5,1,2,3,7,6,10,9,5,4,8,12,13,9,8,4,5,6,2,1,5
9,3,14,0,"D**B*****A****C ","********ABCD** *",25,15,11,7,3,2,1,0,4,8,9,5,1,2,6,5,9,10,6,7,11,10,6,5,9,10
9,7,4,0,"D***C**B*A***** ","*A***B **C***D**",25,15,14,10,6,7,3,2,1,5,9,8,4,0,1,5,4,8,9,5,4,8,12,13,9,5
9,7,11,0,"D******B*A*C*** ","****ABCD*** ****",25,15,14,10,6,5,1,0,4,5,1,2,6,5,9,10,6,7,11,10,9,8,4,5,6,7
9,11,1,0,"DC*******A*B*** ","****ABCD* ******",25,15,14,10,11,7,6,5,9,10,6,2,1,0,4,5,1,2,6,5,1,2,3,7,6,5
9,11,4,0,"D***C****A*B*** ","****ABCD* ******",25,15,14,13,12,8,4,0,1,5,4,8,9,10,11,7,6,5,4,8,9,10,11,7,6,5
9,11,8,0,"D*******CA*B*** ","****ABCD* ******",25,15,14,10,11,7,6,2,1,0,4,5,1,2,6,5,9,8,4,5,9,10,11,7,6,5
9,11,14,0,"D********A*B**C ","********ABCD** *",25,15,11,10,6,5,4,0,1,5,4,8,9,5,6,10,9,13,14,15,11,10,14,13,9,10
9,14,1,0,"DC*******A****B ","****ABCD* ******",25,15,11,10,14,13,12,8,9,5,1,0,4,5,1,2,6,5,4,8,9,10,11,7,6,5
9,14,4,0,"D***C****A****B ","****ABCD* ******",25,15,11,10,14,13,12,8,9,5,4,0,1,5,4,8,9,10,6,5,1,2,3,7,6,5
9,14,11,0,"D********A*C**B ","********ABCD** *",25,15,11,7,6,5,4,0,1,5,4,8,9,13,14,10,9,5,6,10,9,13,14,15,11,10
10,1,13,0,"DB********A**C* ","**A***B** C***D*",25,15,11,7,6,10,9,5,1,0,4,8,9,5,1,2,6,5,9,10,6,5,9,13,14,10
10,2,7,0,"D*B****C**A**** ","****** *ABCD****",25,15,14,13,9,10,6,2,1,0,4,5,1,0,4,8,9,5,6,10,9,5,6,7,11,10
10,2,11,0,"D*B*******AC*** ","* **ABCD********",25,15,14,13,9,10,6,5,1,0,4,5,1,2,6,5,9,10,11,7,6,10,9,8,4,5
10,3,0,4,"C**BD*****A**** ","*A***B **C***D**",25,15,14,13,9,5,4,0,1,2,3,7,6,10,9,5,6,2,1,5,4,8,12,13,9,5
10,3,1,0,"DC*B******A**** ","* **ABCD********",25,15,11,7,6,10,9,5,6,2,1,0,4,5,1,2,3,7,6,5,1,2,3,7,6,5
10,3,12,1,"*D*B******A*C** ","*A***B **C***D**",25,15,14,13,9,5,1,2,3,7,6,10,9,5,4,8,12,13,9,8,4,5,6,2,1,5
10,3,13,0,"D**B******A**C* ","**A***B** C***D*",25,15,11,7,3,2,1,0,4,5,1,2,6,10,9,5,1,2,6,7,11,10,9,13,14,10
10,3,14,0,"D**B******A***C ","********ABCD** *",25,15,11,7,3,2,1,0,4,5,1,2,6,5,9,10,6,7,11,10,6,5,4,8,9,10
10,4,7,0,"D***B**C**A**** ","****** *ABCD****",25,15,14,13,9,10,6,5,4,0,1,2,6,5,4,8,9,5,6,10,9,5,6,7,11,10
10,6,3,0,"D**C**B***A**** ","****** *ABCD****",25,15,11,7,3,2,1,5,4,0,1,5,4,8,9,10,6,5,4,8,9,10,6,7,11,10
10,6,4,0,"D***C*B***A**** ","*A***B **C***D**",25,15,14,13,9,5,4,0,1,5,4,8,9,5,1,2,6,10,14,13,9,5,6,2,1,5
10,7,14,0,"D******B**A***C ","********ABCD** *",25,15,11,7,6,5,4,0,1,5,4,8,9,10,11,7,6,5,4,8,9,10,6,7,11,10
10,8,13,0,"D*******B*A**C* ","**A***B** C***D*",25,15,11,7,6,10,9,8,4,0,1,5,4,0,1,2,6,5,9,10,6,5,9,13,14,10
10,8,14,0,"D*******B*A***C ","*A** B***C***D**",25,15,11,7,6,10,9,5,4,0,1,5,4,8,9,5,6,10,14,13,9,10,6,2,1,5
10,9,1,0,"DC*******BA**** ","****ABCD* ******",25,15,11,7,6,5,1,0,4,5,1,2,6,5,4,8,9,10,11,7,6,5,9,8,4,5
10,9,12,0,"D********BA*C** ","**A***B** C***D*",25,15,14,13,12,8,4,5,1,0,4,5,1,2,6,10,9,5,1,2,6,10,9,13,14,10
10,11,0,1,"CD********AB*** ","****ABCD* ******",25,15,14,13,9,10,11,7,3,2,1,5,9,10,6,2,1,0,4,5,1,2,3,7,6,5
10,11,3,0,"D**C******AB*** ","****** *ABCD****",25,15,14,13,9,10,11,7,3,2,1,0,4,5,1,2,6,5,4,8,9,10,6,7,11,10
10,11,5,0,"D****C****AB*** ","*A***B **C***D**",25,15,14,13,9,10,11,7,6,5,9,8,4,0,1,5,4,8,9,5,6,10,14,13,9,5
