A,B,C,D,board start,board end,lvl,path
0,1,14,12,"AB**********D*C "," A***B***C***D**",12,15,11,10,14,13,12,8,9,10,6,5,1
0,2,1,6,"ACB***D******** ","** *ABCD********",12,15,11,7,6,2,1,5,4,0,1,5,6
0,2,1,7,"ACB****D******* ","** *ABCD********",12,15,14,10,6,2,1,5,4,0,1,5,6
0,2,1,9,"ACB******D***** "," A***B***C***D**",12,15,14,13,9,5,1,2,6,10,9,5,1
0,2,1,13,"ACB**********D* "," A***B***C***D**",12,15,14,10,9,5,1,2,6,10,9,5,1
0,2,3,10,"A*BC******D**** ","ABCD*** ********",12,15,11,10,6,7,11,10,9,5,1,2,3
0,2,3,11,"A*BC*******D*** ","ABCD*** ********",12,15,14,10,6,7,11,10,9,5,1,2,3
0,2,4,12,"A*B*C*******D** ","A***B **C***D***",12,15,14,10,6,2,1,5,6,10,9,8,4
0,2,5,1,"ADB**C********* ","ABCD* **********",12,15,14,10,6,2,1,5,6,7,3,2,1
0,2,5,12,"A*B**C******D** "," A***B***C***D**",12,15,14,13,12,8,9,5,1,2,6,5,1
0,2,6,7,"A*B***CD******* "," ***ABCD********",12,15,14,10,6,2,1,5,6,10,9,8,4
0,2,8,9,"A*B*****CD***** "," A***B***C***D**",12,15,14,13,9,8,4,5,1,2,6,5,1
0,2,8,13,"A*B*****C****D* "," A***B***C***D**",12,15,14,10,9,8,4,5,1,2,6,5,1
0,2,9,12,"A*B******C**D** "," A***B***C***D**",12,15,14,13,12,8,4,5,1,2,6,5,1
0,2,10,6,"A*B***D***C**** "," ***ABCD********",12,15,11,7,6,2,1,5,6,10,9,8,4
0,3,6,2,"A*DB**C******** ","ABCD*** ********",12,15,11,7,6,2,3,7,6,5,1,2,3
0,3,7,2,"A*DB***C******* ","ABCD*** ********",12,15,14,10,6,2,3,7,6,5,1,2,3
0,4,1,3,"AC*DB********** ","ABCD* **********",12,15,14,13,9,5,4,8,9,10,6,2,1
0,4,1,5,"AC**BD********* "," ***ABCD********",12,15,14,10,6,5,1,2,3,7,6,5,4
0,4,2,10,"A*C*B*****D**** "," ***ABCD********",12,15,11,10,6,7,11,10,6,2,1,5,4
0,4,3,2,"A*DCB********** "," ***ABCD********",12,15,14,10,6,2,3,7,6,2,1,5,4
0,4,3,5,"A**CBD********* ","** *ABCD********",12,15,14,10,6,5,4,0,1,2,3,7,6
0,4,3,6,"A**CB*D******** ","** *ABCD********",12,15,14,13,9,5,4,0,1,2,3,7,6
0,4,3,7,"A**CB**D******* "," ***ABCD********",12,15,11,7,3,2,6,7,11,10,9,5,4
0,4,6,2,"A*D*B*C******** "," ***ABCD********",12,15,14,13,9,5,6,2,3,7,6,5,4
0,4,6,5,"A***BDC******** ","****ABCD** *****",12,15,14,10,6,5,4,0,1,2,3,7,6
0,4,6,9,"A***B*C**D***** "," ***ABCD********",12,15,14,10,9,5,6,10,11,7,6,5,4
0,4,8,5,"A***BD**C****** ","A***B **C***D***",12,15,14,13,9,5,4,8,9,13,12,8,4
0,4,8,9,"A***B***CD***** ","A***B **C***D***",12,15,14,13,9,5,4,8,12,13,9,8,4
0,4,8,10,"A***B***C*D**** ","A***B***C***D **",12,15,14,13,12,8,9,10,14,13,9,8,12
0,4,8,13,"A***B***C****D* ","A***B***C***D **",12,15,14,13,12,8,9,13,14,10,9,8,12
0,4,9,3,"A**DB****C***** "," ***ABCD********",12,15,11,7,3,2,6,5,9,10,6,5,4
0,4,9,5,"A***BD***C***** "," ***ABCD********",12,15,14,10,6,5,9,10,11,7,6,5,4
0,4,9,13,"A***B****C***D* ","A***B***C***D **",12,15,14,13,9,8,12,13,14,10,9,8,12
0,4,10,2,"A*D*B*****C**** "," ***ABCD********",12,15,11,7,6,2,3,7,6,10,9,5,4
0,4,10,5,"A***BD****C**** ","****ABCD** *****",12,15,11,7,6,5,4,0,1,2,3,7,6
0,4,11,3,"A**DB******C*** "," ***ABCD********",12,15,14,10,11,7,3,2,6,10,9,5,4
0,4,12,5,"A***BD******C** ","A***B***C***D **",12,15,14,13,9,5,6,10,14,13,9,8,12
0,4,12,6,"A***B*D*****C** ","A***B***C***D **",12,15,14,10,6,5,9,10,14,13,9,8,12
0,4,14,6,"A***B*D*******C "," ***ABCD********",12,15,11,10,14,15,11,7,6,10,9,5,4
0,5,2,13,"A*C**B*******D* "," A***B***C***D**",12,15,14,10,6,2,1,5,6,10,9,5,1
0,5,6,2,"A*D**BC******** "," ***ABCD********",12,15,14,10,6,2,3,7,6,10,9,8,4
0,5,8,7,"A****B*DC****** "," ***ABCD********",12,15,14,13,9,8,4,5,9,10,6,5,4
0,5,9,8,"A****B**DC***** "," A***B***C***D**",12,15,14,10,9,8,12,13,9,10,6,2,1
0,5,10,2,"A*D**B****C**** "," ***ABCD********",12,15,11,7,6,2,3,7,6,10,9,8,4
0,5,10,8,"A****B**D*C**** "," A***B***C***D**",12,15,14,13,9,8,12,13,9,10,6,2,1
0,5,11,3,"A**D*B*****C*** "," ***ABCD********",12,15,14,10,11,7,3,2,6,10,9,8,4
0,5,14,12,"A****B******D*C "," A***B***C***D**",12,15,11,10,14,13,12,8,9,10,6,2,1
0,6,1,7,"AC****BD******* ","ABCD* **********",12,15,14,13,9,5,6,2,3,7,6,2,1
0,6,3,7,"A**C**BD******* ","ABCD*** ********",12,15,14,13,9,5,6,2,1,5,6,2,3
0,6,4,8,"A***C*B*D****** ","A***B **C***D***",12,15,14,13,12,8,9,5,6,10,9,8,4
0,6,4,9,"A***C*B**D***** "," A***B***C***D**",12,15,14,13,9,5,4,8,9,5,6,2,1
0,6,4,13,"A***C*B******D* "," A***B***C***D**",12,15,14,10,9,5,4,8,9,5,6,2,1
0,6,5,1,"AD***CB******** ","ABCD* **********",12,15,11,7,3,2,1,5,6,7,3,2,1
0,6,5,8,"A****CB*D****** ","A***B **C***D***",12,15,14,13,12,8,4,5,6,10,9,8,4
0,6,10,3,"A**D**B***C**** "," ***ABCD********",12,15,11,7,3,2,1,5,6,10,9,8,4
0,6,13,12,"A*****B*****DC* "," A***B***C***D**",12,15,14,10,9,13,12,8,4,5,6,2,1
0,7,1,3,"AC*D***B******* ","ABCD* **********",12,15,14,10,6,7,11,10,9,5,6,2,1
0,7,2,3,"A*CD***B******* ","ABCD*** ********",12,15,14,10,6,7,3,2,6,5,1,2,3
0,7,5,13,"A****C*B*****D* "," A***B***C***D**",12,15,14,10,6,7,11,10,9,5,6,2,1
0,8,1,3,"AC*D****B****** ","ABCD* **********",12,15,14,13,9,8,4,5,9,10,6,2,1
0,8,2,6,"A*C***D*B****** "," ***ABCD********",12,15,11,7,6,2,1,5,4,8,9,5,4
0,8,2,7,"A*C****DB****** ","** *ABCD********",12,15,14,13,9,8,4,0,1,5,9,10,6
0,8,4,6,"A***C*D*B****** "," ***ABCD********",12,15,11,7,6,5,4,8,9,10,6,5,4
0,8,4,7,"A***C**DB****** "," ***ABCD********",12,15,14,13,9,5,4,8,9,10,6,5,4
0,8,4,9,"A***C***BD***** ","*A***B** C***D**",12,15,14,13,9,8,4,5,1,0,4,5,9
0,8,4,13,"A***C***B****D* ","*A***B** C***D**",12,15,14,10,9,8,4,5,1,0,4,5,9
0,8,5,3,"A**D*C**B****** "," ***ABCD********",12,15,11,7,3,2,6,5,4,8,9,5,4
0,8,5,4,"A***DC**B****** ","A***B **C***D***",12,15,14,13,9,8,4,5,9,13,12,8,4
0,8,6,3,"A**D**C*B****** "," ***ABCD********",12,15,11,7,3,2,1,5,4,8,9,5,4
0,8,9,13,"A*******BC***D* "," A***B***C***D**",12,15,14,10,9,8,4,5,9,10,6,2,1
0,8,10,9,"A*******BDC**** "," A***B***C***D**",12,15,14,13,9,8,4,5,9,10,6,2,1
0,8,12,10,"A*******B*D*C** ","A***B***C***D **",12,15,14,13,9,10,14,13,9,5,4,8,12
0,8,12,14,"A*******B***C*D ","A***B***C***D **",12,15,11,10,9,13,14,10,9,5,4,8,12
0,9,1,2,"ACD******B***** ","ABCD* **********",12,15,14,10,6,5,9,10,11,7,3,2,1
0,9,1,6,"AC****D**B***** "," ***ABCD********",12,15,11,7,6,5,1,2,6,5,9,8,4
0,9,1,7,"AC*****D*B***** "," ***ABCD********",12,15,14,10,6,5,1,2,6,5,9,8,4
0,9,4,13,"A***C****B***D* ","A***B **C***D***",12,15,14,10,6,5,9,8,12,13,9,8,4
0,9,5,2,"A*D**C***B***** "," ***ABCD********",12,15,14,10,6,2,3,7,6,5,9,8,4
0,9,5,4,"A***DC***B***** ","A***B **C***D***",12,15,14,13,12,8,4,5,9,13,12,8,4
0,9,7,3,"A**D***C*B***** "," ***ABCD********",12,15,14,10,6,7,3,2,1,5,9,8,4
0,9,10,12,"A********BC*D** "," A***B***C***D**",12,15,14,13,12,8,4,5,9,10,6,2,1
0,9,12,13,"A********B**CD* ","A***B***C***D **",12,15,14,10,6,5,9,8,4,5,9,8,12
0,10,1,2,"ACD*******B**** ","ABCD* **********",12,15,11,7,6,10,9,5,6,7,3,2,1
0,10,2,6,"A*C***D***B**** ","** *ABCD********",12,15,11,7,6,10,9,8,4,0,1,5,6
0,10,2,7,"A*C****D**B**** "," ***ABCD********",12,15,14,13,9,10,6,2,1,5,9,8,4
0,10,4,8,"A***C***D*B**** ","A***B **C***D***",12,15,14,13,12,8,9,10,6,5,9,8,4
0,10,5,6,"A****CD***B**** "," ***ABCD********",12,15,14,13,9,10,11,7,6,5,9,8,4
0,10,5,9,"A****C***DB**** "," A***B***C***D**",12,15,11,7,6,10,14,13,9,5,6,2,1
0,10,6,9,"A*****C**DB**** "," A***B***C***D**",12,15,14,13,9,10,6,5,9,10,6,2,1
0,10,8,9,"A*******CDB**** ","*A***B** C***D**",12,15,14,13,9,10,6,5,1,0,4,5,9
0,10,8,13,"A*******C*B**D* "," A***B***C***D**",12,15,11,7,6,10,9,8,4,5,6,2,1
0,10,9,6,"A*****D**CB**** ","****ABCD** *****",12,15,11,7,6,10,9,8,4,0,1,5,6
0,11,1,3,"AC*D*******B*** ","ABCD* **********",12,15,14,10,11,7,6,10,9,5,6,2,1
0,11,5,13,"A****C*****B*D* "," A***B***C***D**",12,15,14,10,11,7,6,10,9,5,6,2,1
0,12,9,8,"A*******DC**B** ","A***B***C***D **",12,15,14,13,9,8,12,13,9,5,4,8,12
0,12,13,8,"A*******D***BC* ","A***B***C***D **",12,15,14,10,9,8,12,13,9,5,4,8,12
0,13,4,12,"A***C*******DB* ","A***B **C***D***",12,15,14,10,9,13,14,10,6,5,9,8,4
0,13,5,7,"A****C*D*****B* "," ***ABCD********",12,15,14,10,9,13,14,10,6,5,9,8,4
0,13,8,12,"A*******C***DB* ","A***B***C***D **",12,15,14,10,9,13,12,8,9,5,4,8,12
0,14,4,12,"A***C*******D*B ","A***B **C***D***",12,15,11,10,14,13,9,10,6,5,9,8,4
0,14,5,7,"A****C*D******B "," ***ABCD********",12,15,11,10,14,13,9,10,6,5,9,8,4
1,0,4,6,"BA**C*D******** "," ***ABCD********",12,15,11,7,6,5,4,0,1,2,6,5,4
1,0,4,7,"BA**C**D******* "," ***ABCD********",12,15,14,13,9,5,4,0,1,2,6,5,4
1,0,5,9,"BA***C***D***** ","*A **B***C***D**",12,15,14,13,9,5,6,2,1,0,4,5,1
1,0,5,13,"BA***C*******D* ","*A **B***C***D**",12,15,14,10,9,5,6,2,1,0,4,5,1
1,0,9,7,"BA*****D*C***** ","****ABCD** *****",12,15,14,10,9,5,1,0,4,5,1,2,6
1,0,10,7,"BA*****D**C**** ","****ABCD** *****",12,15,14,13,9,5,1,0,4,5,1,2,6
1,0,10,9,"BA*******DC**** ","*A **B***C***D**",12,15,14,13,9,10,6,2,1,0,4,5,1
1,2,3,11,"*ABC*******D*** ","** A***B***C***D",12,15,11,7,3,2,1,5,9,10,11,7,3
1,2,5,9,"*AB**C***D***** "," A***B***C***D**",12,15,14,13,9,5,4,0,1,2,6,5,1
1,2,6,12,"*AB***C*****D** ","** A**B**C**D***",12,15,14,10,6,2,1,5,9,10,11,7,3
1,2,8,9,"*AB*****CD***** "," A***B***C***D**",12,15,14,13,9,8,4,0,1,2,6,5,1
1,2,8,13,"*AB*****C****D* "," A***B***C***D**",12,15,14,10,9,8,4,0,1,2,6,5,1
1,2,9,12,"*AB******C**D** "," A***B***C***D**",12,15,14,13,12,8,4,0,1,2,6,5,1
1,2,9,13,"*AB******C***D* "," A***B***C***D**",12,15,14,10,6,5,4,0,1,2,6,5,1
1,2,10,12,"*AB*******C*D** ","** A**B**C**D***",12,15,11,7,6,2,1,5,9,10,11,7,3
1,2,11,14,"*AB********C**D ","**A***B***C***D ",12,15,14,10,11,7,6,2,1,5,9,13,14
1,3,6,11,"*A*B**C****D*** ","** A***B***C***D",12,15,11,7,6,2,1,5,9,10,11,7,3
1,3,7,10,"*A*B***C**D**** ","**A***B **C***D*",12,15,14,10,6,7,3,2,1,5,9,10,6
1,3,7,14,"*A*B***C******D ","** A***B***C***D",12,15,14,10,11,7,6,2,1,5,6,7,3
1,3,10,12,"*A*B******C*D** ","** A**B**C**D***",12,15,11,7,3,2,1,5,9,10,6,7,3
1,3,11,13,"*A*B*******C*D* ","**A***B **C***D*",12,15,14,13,9,10,11,7,3,2,1,5,6
1,3,14,11,"*A*B*******D**C ","**A***B **C***D*",12,15,11,10,14,15,11,7,3,2,1,5,6
1,3,14,13,"*A*B*********DC ","**A***B***C** D*",12,15,11,7,3,2,1,5,6,7,11,10,14
1,4,2,10,"*AC*B*****D**** ","**A** B***C***D*",12,15,14,10,6,2,1,5,4,8,9,10,6
1,4,2,14,"*AC*B*********D ","**A** B***C***D*",12,15,11,10,6,2,1,5,4,8,9,10,6
1,4,3,6,"*A*CB*D******** ","ABCD*** ********",12,15,11,7,6,5,4,0,1,5,6,2,3
1,4,3,7,"*A*CB**D******* ","ABCD*** ********",12,15,14,13,9,5,4,0,1,5,6,2,3
1,4,7,2,"*AD*B**C******* ","ABCD* **********",12,15,14,10,6,7,3,2,6,5,4,0,1
1,4,7,13,"*A**B**C*****D* ","*A***B***C **D**",12,15,14,10,6,7,11,10,6,5,4,8,9
1,4,8,5,"*A**BD**C****** ","*A***B** C***D**",12,15,14,13,12,8,9,5,4,8,12,13,9
1,4,10,6,"*A**B*D***C**** ","*A***B***C **D**",12,15,14,10,6,5,4,8,9,10,14,13,9
1,4,12,10,"*A**B*****D*C** ","*A***B** C***D**",12,15,14,13,9,10,6,5,4,8,12,13,9
1,4,12,14,"*A**B*******C*D ","*A***B** C***D**",12,15,11,10,9,5,4,8,12,13,14,10,9
1,4,14,5,"*A**BD********C ","*A***B***C **D**",12,15,11,10,14,13,9,5,4,8,12,13,9
1,4,14,6,"*A**B*D*******C ","*A***B***C **D**",12,15,11,10,6,5,4,8,9,10,14,13,9
1,4,14,13,"*A**B********DC ","*A***B***C **D**",12,15,11,10,14,15,11,7,6,5,4,8,9
1,5,0,12,"CA***B******D** ","A***B **C***D***",12,15,14,13,9,5,4,0,1,5,9,8,4
1,5,2,10,"*AC**B****D**** ","**A** B***C***D*",12,15,14,10,9,5,6,2,1,5,9,10,6
1,5,2,13,"*AC**B*******D* ","**A** B***C***D*",12,15,14,13,9,5,6,2,1,5,9,10,6
1,5,2,14,"*AC**B********D ","**A** B***C***D*",12,15,11,10,9,5,6,2,1,5,9,10,6
1,5,3,7,"*A*C*B*D******* ","ABCD*** ********",12,15,14,13,12,8,4,0,1,5,6,2,3
1,5,4,3,"*A*DCB********* ","ABCD* **********",12,15,14,10,6,5,4,0,1,5,6,2,1
1,5,6,2,"*AD**BC******** ","ABCD* **********",12,15,11,7,3,2,6,10,9,8,4,0,1
1,5,6,10,"*A***BC***D**** ","*A***B***C **D**",12,15,14,13,9,10,6,7,11,15,14,13,9
1,5,7,12,"*A***B*C****D** ","*A***B***C **D**",12,15,11,7,6,10,11,15,14,13,12,8,9
1,5,7,13,"*A***B*C*****D* ","*A***B***C **D**",12,15,14,10,9,5,6,7,11,10,6,5,9
1,5,10,3,"*A*D*B****C**** ","****ABCD** *****",12,15,11,7,3,2,6,5,1,0,4,5,6
1,5,11,6,"*A***BD****C*** ","****ABCD** *****",12,15,14,10,11,7,6,5,1,0,4,5,6
1,5,11,8,"*A***B**D**C*** ","*A***B***C **D**",12,15,14,10,11,15,14,13,9,8,12,13,9
1,5,11,13,"*A***B*****C*D* ","*A***B***C **D**",12,15,14,10,9,13,14,10,11,15,14,13,9
1,5,14,10,"*A***B****D***C ","*A***B***C **D**",12,15,14,13,9,10,14,15,11,10,14,13,9
1,6,2,3,"*ACD**B******** ","ABCD* **********",12,15,14,13,9,5,6,10,9,8,4,0,1
1,6,2,10,"*AC***B***D**** ","**A***B **C***D*",12,15,14,10,11,7,6,2,1,5,9,10,6
1,6,4,3,"*A*DC*B******** ","ABCD* **********",12,15,14,13,9,5,4,0,1,5,6,2,1
1,6,4,8,"*A**C*B*D****** ","*A***B** C***D**",12,15,14,13,9,8,4,5,6,10,14,13,9
1,6,5,3,"*A*D*CB******** ","ABCD* **********",12,15,14,13,12,8,4,0,1,5,6,2,1
1,6,7,13,"*A****BC*****D* ","**A***B***C** D*",12,15,11,7,3,2,1,5,9,10,11,15,14
1,6,9,5,"*A***DB**C***** ","*A***B** C***D**",12,15,14,13,12,8,9,5,6,10,14,13,9
1,6,10,8,"*A****B*D*C**** ","*A***B***C **D**",12,15,14,10,9,8,4,5,6,10,14,13,9
1,6,11,5,"*A***DB****C*** ","*A***B***C **D**",12,15,14,13,9,5,6,10,11,15,14,13,9
1,6,13,8,"*A****B*D****C* ","*A***B***C **D**",12,15,14,13,9,8,4,5,6,10,14,13,9
1,6,13,9,"*A****B**D***C* ","*A***B***C **D**",12,15,14,13,12,8,4,5,6,10,14,13,9
1,6,14,7,"*A****BD******C ","****ABCD** *****",12,15,11,10,14,13,9,5,1,0,4,5,6
1,6,14,8,"*A****B*D*****C ","*A***B***C **D**",12,15,11,10,9,8,4,5,6,10,14,13,9
1,6,14,12,"*A****B*****D*C ","*A***B***C **D**",12,15,11,10,9,5,6,10,14,13,12,8,9
1,7,2,6,"*AC***DB******* ","**A***B **C***D*",12,15,14,10,6,2,1,5,9,13,14,10,6
1,7,2,13,"*AC****B*****D* ","**A***B **C***D*",12,15,14,13,9,10,6,2,1,5,9,10,6
1,7,3,14,"*A*C***B******D ","**A***B **C***D*",12,15,11,7,3,2,1,5,6,7,11,10,6
1,7,5,12,"*A***C*B****D** ","** A**B**C**D***",12,15,14,13,9,5,6,2,1,5,6,7,3
1,7,6,12,"*A****CB****D** ","** A**B**C**D***",12,15,14,10,6,2,1,5,9,10,6,7,3
1,7,10,12,"*A*****B**C*D** ","** A**B**C**D***",12,15,14,13,9,10,6,2,1,5,6,7,3
1,7,14,11,"*A*****B***D**C ","**A***B***C***D ",12,15,11,10,6,7,3,2,1,5,9,10,14
1,8,0,12,"CA******B***D** ","A***B **C***D***",12,15,14,13,9,8,4,0,1,5,9,8,4
1,8,2,3,"*ACD****B****** ","ABCD* **********",12,15,14,13,9,8,4,5,9,8,4,0,1
1,8,5,9,"*A***C**BD***** ","*A***B***C **D**",12,15,14,13,9,5,6,10,9,8,4,5,9
1,8,5,13,"*A***C**B****D* ","*A***B***C **D**",12,15,14,10,9,5,6,10,9,8,4,5,9
1,8,6,9,"*A****C*BD***** ","*A***B***C **D**",12,15,14,13,9,10,6,5,9,8,4,5,9
1,8,9,4,"*A**D***BC***** ","*A***B***C **D**",12,15,14,10,9,8,4,5,9,8,12,13,9
1,8,10,4,"*A**D***B*C**** ","*A***B***C **D**",12,15,14,13,9,8,4,5,9,8,12,13,9
1,8,11,9,"*A******BD*C*** ","*A***B***C **D**",12,15,14,10,11,15,14,13,9,8,4,5,9
1,8,11,13,"*A******B**C*D* ","*A***B***C **D**",12,15,14,10,11,7,6,5,9,8,4,5,9
1,8,12,4,"*A**D***B***C** ","*A***B** C***D**",12,15,14,13,9,8,4,5,9,8,12,13,9
1,8,12,9,"*A******BD**C** ","A***B***C***D **",12,15,14,13,9,5,4,0,1,5,4,8,12
1,8,12,10,"*A******B*D*C** ","*A***B** C***D**",12,15,14,10,9,8,12,13,14,10,6,5,9
1,8,12,13,"*A******B***CD* ","*A***B** C***D**",12,15,14,13,9,8,12,13,14,10,6,5,9
1,8,12,14,"*A******B***C*D ","*A***B** C***D**",12,15,11,10,9,8,12,13,14,10,6,5,9
1,9,0,8,"CA******DB***** ","A***B **C***D***",12,15,14,13,12,8,4,0,1,5,9,8,4
1,9,0,12,"CA*******B**D** ","A***B **C***D***",12,15,14,10,6,5,4,0,1,5,9,8,4
1,9,2,6,"*AC***D**B***** ","**A** B***C***D*",12,15,14,10,6,2,1,5,9,13,14,10,6
1,9,2,7,"*AC****D*B***** ","** *ABCD********",12,15,14,10,6,5,1,0,4,5,9,10,6
1,9,2,13,"*AC******B***D* ","*A***B***C **D**",12,15,14,10,6,2,3,7,11,10,6,5,9
1,9,3,13,"*A*C*****B***D* ","*A***B***C **D**",12,15,11,7,3,2,6,7,11,10,6,5,9
1,9,4,10,"*A**C****BD**** ","*A***B** C***D**",12,15,14,13,12,8,4,5,9,10,14,13,9
1,9,5,13,"*A***C***B***D* ","*A***B** C***D**",12,15,14,10,9,5,4,8,9,10,6,5,9
1,9,6,2,"*AD***C**B***** ","ABCD* **********",12,15,11,7,3,2,6,5,9,8,4,0,1
1,9,6,10,"*A****C**BD**** ","**A** B***C***D*",12,15,14,10,11,7,3,2,1,5,9,10,6
1,9,7,10,"*A*****C*BD**** ","**A** B***C***D*",12,15,14,10,6,7,3,2,1,5,9,10,6
1,9,7,14,"*A*****C*B****D ","**A** B***C***D*",12,15,11,10,6,7,3,2,1,5,9,10,6
1,9,8,4,"*A**D***CB***** ","*A***B** C***D**",12,15,14,13,12,8,4,5,9,8,12,13,9
1,9,8,11,"*A******CB*D*** ","*A***B** C***D**",12,15,14,10,11,7,6,5,9,10,14,13,9
1,9,10,4,"*A**D****BC**** ","*A***B***C **D**",12,15,14,13,12,8,4,5,9,8,12,13,9
1,9,11,6,"*A****D**B*C*** ","*A***B***C **D**",12,15,14,10,6,5,9,10,11,15,14,13,9
1,9,11,8,"*A******DB*C*** ","*A***B***C **D**",12,15,14,10,11,7,6,5,9,8,12,13,9
1,10,2,3,"*ACD******B**** ","ABCD* **********",12,15,14,13,9,10,6,5,9,8,4,0,1
1,10,2,6,"*AC***D***B**** ","** *ABCD********",12,15,11,7,6,10,9,5,1,0,4,5,6
1,10,2,13,"*AC*******B**D* ","**A** B***C***D*",12,15,14,13,9,10,6,2,1,5,9,10,6
1,10,4,9,"*A**C****DB**** ","*A***B** C***D**",12,15,14,13,9,8,4,5,9,10,6,5,9
1,10,4,12,"*A**C*****B*D** ","*A***B** C***D**",12,15,14,13,12,8,4,5,9,10,6,5,9
1,10,6,8,"*A****C*D*B**** ","*A***B***C **D**",12,15,14,13,9,10,6,5,9,8,12,13,9
1,10,7,9,"*A*****C*DB**** ","*A***B***C **D**",12,15,14,13,9,10,6,7,11,10,6,5,9
1,10,7,13,"*A*****C**B**D* ","*A***B***C **D**",12,15,11,7,6,5,9,10,11,7,6,5,9
1,10,8,5,"*A***D**C*B**** ","*A***B** C***D**",12,15,11,7,6,10,9,5,6,10,14,13,9
1,10,8,6,"*A****D*C*B**** ","*A***B** C***D**",12,15,14,13,9,10,6,5,9,10,14,13,9
1,10,9,6,"*A****D**CB**** ","****ABCD** *****",12,15,11,7,6,10,9,5,1,0,4,5,6
1,10,11,12,"*A********BCD** ","*A***B***C **D**",12,15,14,13,12,8,9,10,11,7,6,5,9
1,10,13,6,"*A****D***B**C* ","*A***B***C **D**",12,15,14,13,9,10,6,5,9,10,14,13,9
1,10,13,9,"*A*******DB**C* ","*A***B***C **D**",12,15,14,13,9,10,14,15,11,7,6,5,9
1,10,14,5,"*A***D****B***C ","*A***B***C **D**",12,15,11,7,6,10,9,5,6,10,14,13,9
1,11,6,9,"*A****C**D*B*** ","*A***B***C **D**",12,15,14,10,11,15,14,13,9,10,6,5,9
1,11,8,9,"*A******CD*B*** ","*A***B** C***D**",12,15,14,10,11,15,14,13,9,10,6,5,9
1,11,10,13,"*A********CB*D* ","**A***B***C** D*",12,15,14,10,11,7,6,2,1,5,6,10,14
1,11,10,14,"*A********CB**D ","**A***B***C***D ",12,15,14,10,11,7,6,2,1,5,6,10,14
1,12,4,8,"*A**C***D***B** ","*A***B** C***D**",12,15,14,13,12,8,9,13,12,8,4,5,9
1,12,6,13,"*A****C*****BD* ","*A***B***C **D**",12,15,14,13,12,8,9,13,14,10,6,5,9
1,12,9,8,"*A******DC**B** ","*A***B***C **D**",12,15,14,10,9,8,12,13,9,8,4,5,9
1,12,9,13,"*A*******C**BD* ","*A***B** C***D**",12,15,14,13,12,8,9,13,14,10,6,5,9
1,12,10,8,"*A******D*C*B** ","*A***B***C **D**",12,15,14,13,12,8,9,13,12,8,4,5,9
1,13,5,10,"*A***C****D**B* ","*A***B***C **D**",12,15,14,10,6,5,9,13,14,10,6,5,9
1,13,5,14,"*A***C*******BD ","*A***B***C **D**",12,15,11,10,6,5,9,13,14,10,6,5,9
1,13,6,12,"*A****C*****DB* ","*A***B***C **D**",12,15,14,10,6,5,9,13,12,8,4,5,9
1,13,9,10,"*A*******CD**B* ","*A***B***C **D**",12,15,14,10,9,13,14,15,11,7,6,5,9
