A,B,C,D,board start,board end,lvl,path
3,12,2,1,"*DCA********B** ","**A** B***C***D*",26,15,14,13,12,8,9,13,14,10,6,2,1,5,6,2,3,7,11,10,6,5,9,13,14,10,6
3,12,5,0,"D**A*C******B** ","***A* B**C**D***",26,15,14,10,9,8,12,13,9,5,4,0,1,5,6,10,9,8,4,5,9,13,12,8,9,10,6
3,12,7,1,"*D*A***C****B** ","***D**C* B**A***",26,15,11,7,3,2,1,5,6,7,11,10,6,7,3,2,1,5,9,10,14,13,12,8,9,13,12
3,12,11,0,"D**A*******CB** ","***A**B**C *D***",26,15,14,13,12,8,4,0,1,5,9,8,4,5,9,13,12,8,4,5,9,10,11,7,6,5,9
3,13,1,0,"DC*A*********B* ","***A* B**C**D***",26,15,11,10,9,13,14,10,9,5,1,0,4,5,1,2,6,10,9,5,4,8,9,13,12,8,9
3,13,2,0,"D*CA*********B* ","***A**B**C *D***",26,15,11,7,6,2,1,5,4,0,1,5,9,8,4,5,9,13,12,8,4,5,9,10,6,5,9
3,13,7,0,"D**A***C*****B* ","***A* B**C**D***",26,15,11,10,9,13,12,8,4,0,1,2,6,7,11,10,9,8,4,5,6,10,9,13,12,8,9
4,3,12,0,"D**BA*******C** ","*A***B** C***D**",26,15,11,10,6,2,3,7,6,5,1,0,4,5,1,2,6,10,9,5,1,0,4,8,12,13,9
5,3,12,0,"D**B*A******C** ","***A**B* C**D***",26,15,11,10,6,5,4,0,1,2,6,7,3,2,6,7,11,15,14,13,12,8,4,5,9,13,12
5,12,3,0,"D**C*A******B** ","** *ABCD********",26,15,11,10,6,2,1,0,4,8,12,13,9,8,4,5,6,2,1,5,9,10,6,2,3,7,6
6,11,3,0,"D**C**A****B*** ","** *ABCD********",26,15,14,10,9,5,6,2,1,0,4,5,1,2,3,7,6,5,9,10,11,7,6,10,9,5,6
6,12,1,0,"DC****A*****B** ","A***B **C***D***",26,15,14,13,12,8,4,0,1,5,6,2,1,5,9,13,12,8,4,0,1,5,9,13,12,8,4
6,12,2,0,"D*C***A*****B** ","** *ABCD********",26,15,14,10,9,5,6,2,1,0,4,8,12,13,9,8,4,5,1,2,6,5,9,10,11,7,6
6,12,7,0,"D*****AC****B** ","********ABCD* **",26,15,14,13,12,8,4,0,1,5,4,8,9,10,6,5,9,10,6,7,11,10,6,5,4,8,9
6,13,3,0,"D**C**A******B* ","********ABCD* **",26,15,14,10,6,7,3,2,1,0,4,5,1,2,6,5,9,10,6,7,11,10,6,5,4,8,9
6,14,3,0,"D**C**A*******B ","** *ABCD********",26,15,11,10,14,13,9,5,1,0,4,5,6,2,1,0,4,5,6,2,3,7,6,10,9,5,6
7,0,12,2,"B*D****A****C** ","****ABCD** *****",26,15,14,13,12,8,9,13,14,10,6,7,11,10,9,5,6,2,1,0,4,5,1,2,3,7,6
7,6,2,0,"D*C***BA******* ","** *ABCD********",26,15,14,10,9,5,6,7,3,2,1,5,6,2,1,0,4,5,1,2,6,5,1,2,3,7,6
7,8,2,0,"D*C****AB****** ","** *ABCD********",26,15,11,10,6,7,11,10,9,8,4,5,6,2,1,0,4,5,1,2,6,5,9,10,11,7,6
7,8,11,0,"D******AB**C*** ","***A**B**C *D***",26,15,14,10,9,8,4,0,1,2,3,7,6,10,9,8,4,5,6,10,11,15,14,13,12,8,9
7,8,12,2,"**D****AB***C** ","***A**B**C**D **",26,15,11,10,9,8,4,5,6,2,3,7,11,10,9,5,6,10,9,5,4,8,12,13,9,8,12
7,10,2,0,"D*C****A**B**** ","** *ABCD********",26,15,11,10,6,7,11,10,9,5,1,0,4,5,6,7,3,2,1,0,4,5,6,2,3,7,6
7,11,0,1,"CD*****A***B*** ","** *ABCD********",26,15,14,10,6,7,3,2,1,0,4,5,6,2,1,0,4,5,9,10,11,7,6,10,9,5,6
7,11,1,0,"DC*****A***B*** ","***A**B *C**D***",26,15,14,13,9,5,1,0,4,5,1,2,3,7,11,10,9,5,4,8,9,13,12,8,9,5,6
7,11,2,0,"D*C****A***B*** ","** *ABCD********",26,15,14,10,6,7,11,10,9,5,1,0,4,5,6,7,3,2,1,0,4,5,6,2,3,7,6
7,11,6,0,"D*****CA***B*** ","***A***B** C***D",26,15,14,10,6,2,1,0,4,5,1,2,6,5,9,13,14,10,6,2,3,7,11,10,14,15,11
7,12,0,2,"C*D****A****B** ","ABCD* **********",26,15,11,10,9,8,12,13,9,10,6,7,3,2,1,0,4,8,9,5,6,2,1,5,4,0,1
7,12,0,5,"C****D*A****B** ","***A**B**C *D***",26,15,14,13,12,8,9,5,1,0,4,8,9,13,12,8,4,5,1,2,3,7,11,10,9,5,6
7,12,0,6,"C*****DA****B** ","********ABCD* **",26,15,14,13,12,8,4,0,1,5,4,8,9,10,6,7,11,10,9,5,6,10,9,5,4,8,9
7,12,3,1,"*D*C***A****B** ","***D**C**B**A **",26,15,11,10,6,2,1,5,6,7,3,2,1,5,6,7,11,10,9,5,4,8,12,13,9,8,12
7,12,3,4,"***CD**A****B** ","***A**B**C *D***",26,15,14,13,12,8,4,0,1,2,3,7,6,2,1,5,9,13,12,8,4,5,9,10,6,5,9
7,12,4,0,"D***C**A****B** ","***A**B* C**D***",26,15,11,10,9,8,12,13,9,8,4,0,1,2,3,7,11,10,9,8,4,5,6,10,14,13,12
7,12,5,1,"*D***C*A****B** ","***A**B* C**D***",26,15,14,13,12,8,9,13,14,10,9,5,1,2,3,7,6,10,14,13,9,5,4,8,9,13,12
7,12,8,0,"D******AC***B** ","***A**B* C**D***",26,15,11,10,9,8,12,13,9,8,4,0,1,2,3,7,11,10,9,8,4,5,6,10,9,13,12
7,12,9,0,"D******A*C**B** ","***A* B**C**D***",26,15,14,13,12,8,4,0,1,2,3,7,6,10,9,13,12,8,4,5,9,13,12,8,9,10,6
7,12,10,0,"D******A**C*B** ","***A**B *C**D***",26,15,14,13,12,8,4,0,1,5,9,8,4,5,9,13,12,8,4,5,9,10,6,5,1,2,3
7,12,11,1,"*D*****A***CB** ","********ABCD* **",26,15,14,13,12,8,9,5,1,2,6,7,11,10,6,5,9,10,6,7,11,10,6,5,4,8,9
7,12,13,0,"D******A****BC* ","***A**B* C**D***",26,15,14,13,12,8,4,0,1,5,9,13,14,10,9,8,4,5,1,2,3,7,6,10,9,13,12
7,13,6,0,"D*****CA*****B* ","*A***B***C **D**",26,15,14,10,6,7,3,2,6,5,4,0,1,2,6,5,9,13,12,8,4,5,9,8,12,13,9
7,14,1,0,"DC*****A******B ","***A* B**C**D***",26,15,11,10,14,13,9,5,1,0,4,5,1,2,3,7,6,10,9,5,4,8,9,13,12,8,9
7,14,6,0,"D*****CA******B ","***A**B* C**D***",26,15,11,10,6,5,4,0,1,2,3,7,6,5,9,10,14,13,9,8,4,5,6,10,9,13,12
7,14,13,0,"D******A*****CB ","**A***B***C** D*",26,15,11,10,9,5,4,0,1,5,4,8,9,5,6,7,11,10,14,13,9,5,1,2,6,10,14
8,2,3,12,"**BC****A***D** ","A***B **C***D***",26,15,11,7,6,2,1,5,6,2,3,7,6,2,1,5,6,10,9,5,4,8,9,5,1,0,4
8,3,12,1,"*D*B****A***C** ","***D**C**B *A***",26,15,14,13,12,8,9,13,14,15,11,7,3,2,1,5,6,7,3,2,1,5,9,10,6,5,9
8,3,13,0,"D**B****A****C* ","***** **ABCD****",26,15,11,7,3,2,1,0,4,5,1,2,6,7,11,10,9,5,6,10,9,13,14,15,11,10,9
8,7,12,0,"D******BA***C** ","*A***B** C***D**",26,15,11,10,6,7,11,10,9,8,4,0,1,5,9,8,4,0,1,5,6,10,9,8,12,13,9
8,11,12,0,"D*******A**BC** ","*A***B** C***D**",26,15,14,10,11,7,6,5,4,0,1,5,9,8,4,5,9,10,6,2,1,5,9,8,12,13,9
8,14,12,0,"D*******A***C*B ","*A***B** C***D**",26,15,11,10,14,13,9,10,6,5,4,8,9,5,4,0,1,5,4,8,9,5,4,8,12,13,9
9,3,4,0,"D**BC****A***** ","ABCD* **********",26,15,11,7,3,2,1,0,4,5,9,8,4,5,6,7,3,2,1,0,4,5,6,7,3,2,1
9,3,8,0,"D**B****CA***** ","*A***B** C***D**",26,15,11,7,3,2,6,7,3,2,1,5,9,8,4,0,1,5,4,8,9,5,6,10,14,13,9
9,3,13,0,"D**B*****A***C* ","**A***B **C***D*",26,15,11,7,3,2,1,0,4,5,1,2,6,10,9,5,6,10,9,13,14,10,9,5,1,2,6
9,7,12,0,"D******B*A**C** ","**A***B **C***D*",26,15,14,10,9,13,12,8,4,0,1,5,4,8,9,5,6,10,9,13,14,10,9,5,1,2,6
9,11,12,0,"D********A*BC** ","*A***B** C***D**",26,15,14,10,11,7,6,5,4,0,1,5,9,8,4,0,1,5,9,8,12,13,9,10,6,5,9
9,14,12,0,"D********A**C*B ","*A***B** C***D**",26,15,11,7,6,5,9,8,4,0,1,5,4,8,12,13,9,5,6,10,14,13,9,10,6,5,9
10,2,12,0,"D*B*******A*C** ","**A** B***C***D*",26,15,14,13,12,8,4,0,1,2,6,5,4,8,9,5,6,10,9,13,14,10,9,5,1,2,6
10,3,2,0,"D*CB******A**** ","*A **B***C***D**",26,15,11,7,6,5,1,0,4,5,1,2,3,7,6,10,9,5,1,2,6,10,14,13,9,5,1
10,3,4,0,"D**BC*****A**** ","***A**B *C**D***",26,15,11,10,9,8,4,0,1,2,3,7,11,10,9,8,4,5,9,13,12,8,9,5,6,2,3
10,3,5,0,"D**B*C****A**** ","***A**B *C**D***",26,15,11,10,9,5,4,0,1,2,3,7,11,10,9,8,4,5,9,13,12,8,9,10,6,2,3
10,3,6,0,"D**B**C***A**** ","ABCD*** ********",26,15,11,7,6,10,9,5,1,0,4,5,6,2,1,5,6,2,3,7,6,5,4,0,1,2,3
10,3,8,0,"D**B****C*A**** ","***A**B *C**D***",26,15,11,10,9,5,4,0,1,2,3,7,11,10,9,8,4,5,9,13,12,8,9,5,6,2,3
10,6,12,0,"D*****B***A*C** ","*A***B** C***D**",26,15,14,13,9,8,4,0,1,5,9,8,4,5,6,10,9,5,6,2,1,5,9,8,12,13,9
10,7,1,0,"DC*****B**A**** ","** *ABCD********",26,15,14,13,9,10,6,2,1,0,4,5,9,10,6,7,3,2,1,0,4,5,6,2,3,7,6
10,7,2,0,"D*C****B**A**** ","** *ABCD********",26,15,14,13,9,5,6,10,9,5,1,0,4,5,6,7,3,2,1,0,4,5,6,2,3,7,6
10,7,4,0,"D***C**B**A**** ","***A* B**C**D***",26,15,11,10,6,7,11,10,9,8,4,0,1,2,3,7,11,10,9,8,4,5,9,13,12,8,9
10,7,8,0,"D******BC*A**** ","***A* B**C**D***",26,15,11,10,6,7,11,10,9,5,4,0,1,2,3,7,11,10,9,8,4,5,9,13,12,8,9
10,8,3,0,"D**C****B*A**** ","***** **ABCD****",26,15,11,7,3,2,1,0,4,8,9,5,1,2,6,5,9,10,6,7,11,10,6,5,4,8,9
10,9,3,0,"D**C*****BA**** ","** *ABCD********",26,15,11,7,6,5,1,0,4,5,6,2,1,5,9,10,6,5,9,8,4,5,6,2,3,7,6
10,11,0,4,"C***D*****AB*** ","*A***B** C***D**",26,15,14,13,9,10,11,7,6,5,9,8,4,0,1,5,6,10,9,8,4,5,6,10,14,13,9
10,11,2,0,"D*C*******AB*** ","** *ABCD********",26,15,14,13,9,10,11,7,6,5,9,10,6,2,1,0,4,5,1,2,6,5,9,10,11,7,6
10,11,4,0,"D***C*****AB*** ","***A**B* C**D***",26,15,14,13,12,8,4,0,1,5,9,8,4,5,6,10,11,7,6,2,3,7,6,10,14,13,12
10,11,8,0,"D*******C*AB*** ","***A**B* C**D***",26,15,14,13,9,5,4,0,1,5,9,8,4,5,6,10,11,7,6,2,3,7,6,10,14,13,12
10,12,1,0,"DC********A*B** ","***D**C**B**A **",26,15,14,10,6,2,1,0,4,8,12,13,14,10,6,2,1,5,6,7,3,2,6,5,9,8,12
10,12,2,0,"D*C*******A*B** ","***D**C**B**A **",26,15,14,10,9,5,1,0,4,8,12,13,14,10,6,2,1,5,6,7,3,2,6,5,9,8,12
10,12,5,0,"D****C****A*B** ","***D**C**B**A **",26,15,14,10,6,5,1,0,4,8,12,13,14,10,6,2,1,5,6,7,3,2,6,10,9,8,12
10,12,8,0,"D*******C*A*B** ","****ABCD *******",26,15,11,7,6,5,4,0,1,5,4,8,12,13,9,10,6,5,4,8,9,10,11,7,6,5,4
10,12,9,0,"D********CA*B** ","A***B***C***D **",26,15,14,13,9,10,6,5,4,0,1,5,9,8,4,5,9,8,12,13,9,5,1,0,4,8,12
10,13,1,0,"DC********A**B* ","***D* C**B**A***",26,15,14,10,9,13,14,10,6,2,1,0,4,8,12,13,14,10,6,2,1,5,6,7,3,2,6
10,13,2,0,"D*C*******A**B* ","***D* C**B**A***",26,15,14,10,9,13,14,10,6,5,1,0,4,8,12,13,14,10,6,2,1,5,6,7,3,2,6
10,13,4,0,"D***C*****A**B* ","*A***B** C***D**",26,15,11,7,6,10,9,8,4,0,1,5,6,10,9,13,12,8,4,0,1,5,9,8,12,13,9
10,13,8,0,"D*******C*A**B* ","*A***B** C***D**",26,15,11,7,6,5,9,10,6,5,4,0,1,5,9,13,12,8,4,0,1,5,9,8,12,13,9
10,14,0,1,"CD********A***B ","** *ABCD********",26,15,11,7,6,10,14,13,9,5,6,2,1,0,4,5,9,10,6,2,1,5,9,10,11,7,6
10,14,1,0,"DC********A***B ","** D**C**B**A***",26,15,11,7,3,2,1,0,4,5,6,2,1,5,9,10,14,13,9,8,12,13,9,10,11,7,3
10,14,2,0,"D*C*******A***B ","** D**C**B**A***",26,15,11,7,6,5,1,0,4,5,6,2,1,5,9,10,14,13,9,8,12,13,9,10,11,7,3
10,14,8,0,"D*******C*A***B ","*A***B** C***D**",26,15,11,7,6,10,14,13,9,5,6,10,9,8,4,0,1,5,4,8,9,5,6,10,14,13,9
11,0,3,4,"B**CD******A*** ","***** **ABCD****",26,15,14,10,11,7,3,2,1,5,4,0,1,2,6,5,9,10,6,7,11,10,6,5,4,8,9
11,0,3,8,"B**C****D**A*** ","***A**B**C *D***",26,15,14,13,12,8,9,5,1,0,4,5,1,2,3,7,11,10,6,2,3,7,11,10,6,5,9
11,0,12,1,"BD*********AC** ","*A **B***C***D**",26,15,14,10,11,7,6,10,9,5,1,2,6,10,9,5,1,0,4,8,12,13,9,8,4,5,1
11,0,12,2,"B*D********AC** ","*A***B** C***D**",26,15,14,10,11,7,6,10,9,8,4,0,1,5,6,2,1,5,6,10,9,5,4,8,12,13,9
11,1,2,0,"DBC********A*** ","** *ABCD********",26,15,14,10,11,7,3,2,6,10,9,5,6,2,1,0,4,5,1,2,6,5,1,2,3,7,6
11,1,7,0,"DB*****C***A*** ","****ABCD** *****",26,15,14,10,6,7,11,10,6,7,3,2,1,0,4,5,6,2,1,0,4,5,6,2,3,7,6
11,1,10,0,"DB********CA*** ","****ABCD** *****",26,15,14,10,11,7,6,10,14,13,9,5,6,2,1,0,4,5,6,2,1,5,6,2,3,7,6
11,1,12,0,"DB*********AC** ","*A***B** C***D**",26,15,14,10,11,7,6,5,1,0,4,5,1,2,6,10,9,5,6,2,1,5,4,8,12,13,9
11,1,13,0,"DB*********A*C* ","***A**B* C**D***",26,15,14,10,6,7,11,10,9,5,1,2,3,7,6,5,4,0,1,5,9,8,4,5,9,13,12
11,2,4,0,"D*B*C******A*** ","***A**B *C**D***",26,15,14,13,12,8,4,0,1,5,6,7,11,10,9,8,4,5,9,13,12,8,9,5,6,2,3
11,2,6,0,"D*B***C****A*** ","***A**B *C**D***",26,15,14,13,9,8,4,0,1,5,9,8,4,5,6,7,11,15,14,13,12,8,9,5,6,2,3
11,2,7,0,"D*B****C***A*** ","***A**B *C**D***",26,15,14,10,6,7,11,10,6,5,4,0,1,5,9,8,4,5,9,13,12,8,9,10,6,2,3
11,2,8,0,"D*B*****C**A*** ","*A***B** C***D**",26,15,14,10,11,7,6,10,9,8,4,0,1,5,6,2,1,5,4,8,9,5,6,10,14,13,9
11,2,10,0,"D*B*******CA*** ","*A***B***C **D**",26,15,14,10,11,7,6,2,1,0,4,5,1,2,6,10,9,5,6,2,1,5,6,10,14,13,9
11,2,12,0,"D*B********AC** ","***A**B* C**D***",26,15,14,13,12,8,4,0,1,2,6,7,11,10,9,8,4,5,1,2,3,7,6,5,9,13,12
11,2,13,0,"D*B********A*C* ","***A**B* C**D***",26,15,14,10,6,2,3,7,11,10,6,5,4,0,1,2,3,7,6,10,9,8,4,5,9,13,12
11,3,0,4,"C**BD******A*** ","***A**B *C**D***",26,15,14,13,9,5,4,0,1,2,3,7,11,10,9,5,4,8,9,13,12,8,9,5,6,2,3
11,3,0,5,"C**B*D*****A*** ","***A**B *C**D***",26,15,14,13,9,5,4,0,1,5,4,8,9,13,12,8,9,5,1,2,3,7,11,10,6,2,3
11,3,4,0,"D**BC******A*** ","***A**B *C**D***",26,15,14,13,9,8,4,0,1,2,3,7,11,10,9,8,4,5,9,13,12,8,9,5,6,2,3
11,3,5,0,"D**B*C*****A*** ","***A**B *C**D***",26,15,14,10,9,5,4,0,1,2,3,7,11,10,9,8,4,5,9,13,12,8,9,10,6,2,3
11,3,7,0,"D**B***C***A*** ","**A***B **C***D*",26,15,14,10,9,5,1,0,4,5,1,2,6,5,9,10,6,7,11,15,14,10,6,7,3,2,6
11,3,8,0,"D**B****C**A*** ","***A**B *C**D***",26,15,14,10,9,5,4,0,1,2,3,7,11,10,9,8,4,5,9,13,12,8,9,5,6,2,3
11,3,9,0,"D**B*****C*A*** ","***A**B* C**D***",26,15,14,13,9,8,4,0,1,2,3,7,11,10,9,8,4,5,6,2,3,7,11,10,9,13,12
11,3,12,0,"D**B*******AC** ","***A**B* C**D***",26,15,14,13,12,8,4,0,1,2,3,7,11,10,9,8,4,5,6,2,3,7,11,10,9,13,12
11,3,12,1,"*D*B*******AC** ","***A**B *C**D***",26,15,14,13,9,5,1,2,3,7,11,10,9,5,4,8,12,13,9,8,12,13,14,10,6,2,3
11,3,12,2,"**DB*******AC** ","***A**B* C**D***",26,15,14,10,6,7,11,10,6,2,3,7,11,10,6,2,1,5,9,10,14,13,12,8,9,13,12
11,3,13,0,"D**B*******A*C* ","***A**B* C**D***",26,15,14,10,6,5,4,0,1,2,3,7,11,10,9,8,4,5,6,2,3,7,11,10,9,13,12
11,4,3,0,"D**CB******A*** ","** *ABCD********",26,15,14,10,11,7,6,5,4,0,1,5,4,8,9,10,6,5,9,8,4,5,1,2,3,7,6
11,4,5,0,"D***BC*****A*** ","*A***B***C **D**",26,15,14,10,11,7,6,10,9,5,6,10,9,8,4,0,1,5,9,8,4,5,9,8,12,13,9
11,4,7,0,"D***B**C***A*** ","***A**B* C**D***",26,15,14,10,6,7,11,10,6,5,4,0,1,2,3,7,6,5,9,8,4,5,9,10,14,13,12
11,4,8,0,"D***B***C**A*** ","***A* B**C**D***",26,15,14,10,6,7,11,10,6,5,4,0,1,2,3,7,6,5,9,8,4,5,9,13,12,8,9
11,4,9,0,"D***B****C*A*** ","***A**B* C**D***",26,15,14,13,9,5,4,0,1,5,6,7,11,10,9,8,4,5,1,2,3,7,6,5,9,13,12
11,4,10,0,"D***B*****CA*** ","**A***B***C** D*",26,15,14,10,11,7,6,10,9,5,4,0,1,2,6,5,4,8,9,5,4,8,12,13,9,10,14
11,4,12,0,"D***B******AC** ","*A***B** C***D**",26,15,14,10,11,15,14,13,9,10,6,5,9,8,4,0,1,5,4,8,9,5,4,8,12,13,9
11,5,3,0,"D**C*B*****A*** ","***** **ABCD****",26,15,14,10,11,7,3,2,1,0,4,5,1,2,6,5,9,10,6,7,11,10,6,5,4,8,9
11,5,4,0,"D***CB*****A*** ","***A* B**C**D***",26,15,14,10,6,7,11,10,9,8,4,0,1,2,3,7,6,5,9,8,4,5,9,13,12,8,9
11,5,8,0,"D****B**C**A*** ","*A***B** C***D**",26,15,14,10,11,15,14,13,9,10,6,5,9,8,4,0,1,5,4,8,9,5,6,10,14,13,9
11,5,9,0,"D****B***C*A*** ","*A***B***C **D**",26,15,14,10,11,7,6,2,1,0,4,5,1,2,6,10,9,5,6,2,1,5,4,8,12,13,9
11,5,12,0,"D****B*****AC** ","*A***B** C***D**",26,15,14,10,11,7,3,2,1,0,4,5,1,2,6,10,9,5,6,2,1,5,4,8,12,13,9
11,6,0,4,"C***D*B****A*** ","***A**B* C**D***",26,15,14,13,9,8,4,0,1,5,9,13,12,8,4,5,6,7,11,10,6,2,3,7,6,5,9
11,6,1,0,"DC****B****A*** ","*A **B***C***D**",26,15,14,10,11,7,3,2,1,0,4,5,1,2,6,10,9,5,1,2,6,10,14,13,9,5,1
11,6,2,0,"D*C***B****A*** ","** *ABCD********",26,15,14,10,11,7,3,2,6,10,9,5,1,0,4,5,6,2,1,0,4,5,6,2,3,7,6
11,6,4,0,"D***C*B****A*** ","***A**B *C**D***",26,15,14,13,12,8,4,0,1,2,6,7,11,10,9,8,4,5,9,13,12,8,9,5,6,2,3
11,6,5,0,"D****CB****A*** ","***A**B *C**D***",26,15,14,13,9,5,4,0,1,2,6,7,11,10,9,8,4,5,9,13,12,8,9,10,6,2,3
11,6,7,0,"D*****BC***A*** ","**A** B***C***D*",26,15,14,13,9,8,4,0,1,5,4,8,9,5,6,7,11,10,9,13,14,10,6,7,3,2,6
11,6,8,0,"D*****B*C**A*** ","*A***B** C***D**",26,15,14,10,11,7,3,2,1,0,4,5,1,2,6,10,9,5,6,2,1,5,6,10,14,13,9
11,6,10,0,"D*****B***CA*** ","*A***B***C **D**",26,15,14,10,11,7,3,2,1,0,4,5,1,2,6,10,9,5,6,2,1,5,6,10,14,13,9
11,6,12,0,"D*****B****AC** ","***A**B* C**D***",26,15,14,13,12,8,4,0,1,2,3,7,11,10,9,8,4,5,6,2,3,7,6,5,9,13,12
11,6,12,1,"*D****B****AC** ","***A**B**C**D **",26,15,14,10,9,5,1,2,3,7,11,10,9,5,6,2,3,7,6,5,4,8,12,13,9,8,12
11,6,13,0,"D*****B****A*C* ","***A**B* C**D***",26,15,14,10,9,5,4,0,1,2,3,7,11,10,9,8,4,5,6,2,3,7,6,5,9,13,12
11,7,0,1,"CD*****B***A*** ","ABCD* **********",26,15,14,10,6,7,11,10,9,5,6,7,3,2,1,0,4,5,6,7,3,2,1,5,4,0,1
11,7,3,0,"D**C***B***A*** ","******* ABCD****",26,15,14,10,11,7,3,2,1,0,4,5,1,2,6,5,9,10,11,7,6,5,4,8,9,10,11
11,7,4,0,"D***C**B***A*** ","***A* B**C**D***",26,15,14,10,6,7,11,10,9,8,4,0,1,2,3,7,11,10,9,8,4,5,9,13,12,8,9
11,7,5,0,"D****C*B***A*** ","***A**B *C**D***",26,15,14,10,6,5,4,0,1,5,9,8,4,5,6,7,11,10,14,13,12,8,9,5,1,2,3
11,7,6,0,"D*****CB***A*** ","***A**B *C**D***",26,15,14,13,9,8,4,0,1,5,9,8,4,5,6,7,11,10,14,13,12,8,9,5,1,2,3
11,7,8,0,"D******BC**A*** ","***A* B**C**D***",26,15,14,10,6,7,11,10,9,5,4,0,1,2,3,7,11,10,9,8,4,5,9,13,12,8,9
11,7,9,0,"D******B*C*A*** ","***A**B* C**D***",26,15,14,13,9,8,4,0,1,5,9,8,4,5,6,7,11,10,6,2,3,7,6,10,9,13,12
11,7,12,0,"D******B***AC** ","***A**B* C**D***",26,15,14,13,12,8,4,0,1,5,9,8,4,5,6,7,11,10,6,2,3,7,6,10,9,13,12
11,8,2,0,"D*C*****B**A*** ","** *ABCD********",26,15,14,10,11,7,6,10,9,8,4,5,6,2,1,0,4,5,1,2,6,5,9,10,11,7,6
11,8,3,4,"***CD***B**A*** ","***** **ABCD****",26,15,14,13,9,5,4,8,9,10,11,7,3,2,6,5,9,10,6,7,11,10,6,5,4,8,9
11,8,4,0,"D***C***B**A*** ","***A**B* C**D***",26,15,14,13,9,8,4,0,1,2,6,7,11,10,9,8,4,0,1,2,3,7,6,10,14,13,12
11,8,6,0,"D*****C*B**A*** ","*A***B***C **D**",26,15,14,10,11,15,14,13,9,10,6,5,4,0,1,5,9,8,4,0,1,5,9,8,12,13,9
11,8,7,0,"D******CB**A*** ","****ABCD** *****",26,15,14,10,11,7,6,10,9,8,4,5,6,2,1,0,4,5,1,2,6,5,9,10,11,7,6
11,8,12,0,"D*******B**AC** ","*A***B** C***D**",26,15,14,10,11,15,14,13,9,10,6,5,4,0,1,5,9,8,4,0,1,5,9,8,12,13,9
11,8,12,2,"**D*****B**AC** ","***D* C**B**A***",26,15,14,10,11,7,3,2,6,5,9,10,14,13,9,8,12,13,14,10,9,8,4,5,9,10,6
11,8,13,0,"D*******B**A*C* ","***A**B* C**D***",26,15,14,10,6,7,11,10,9,8,4,0,1,2,3,7,11,10,9,8,4,5,6,10,9,13,12
11,9,2,0,"D*C******B*A*** ","** *ABCD********",26,15,14,10,11,7,6,5,4,0,1,5,4,8,9,10,6,5,9,8,4,5,9,10,11,7,6
11,9,4,0,"D***C****B*A*** ","***A* B**C**D***",26,15,14,10,6,7,11,10,9,8,4,0,1,2,3,7,6,10,9,8,4,5,9,13,12,8,9
11,9,6,0,"D*****C**B*A*** ","** *ABCD********",26,15,14,10,11,7,3,2,1,0,4,5,1,2,6,5,9,10,11,7,6,5,9,8,4,5,6
11,9,8,0,"D*******CB*A*** ","*A***B** C***D**",26,15,14,10,11,7,6,5,9,10,6,5,9,8,4,0,1,5,4,8,9,5,6,10,14,13,9
11,9,10,0,"D********BCA*** ","***** **ABCD****",26,15,14,10,11,7,6,2,1,0,4,5,1,2,6,5,9,10,6,7,11,10,14,13,12,8,9
11,9,12,0,"D********B*AC** ","***A**B* C**D***",26,15,14,13,12,8,4,0,1,2,6,7,11,10,9,8,4,5,1,2,3,7,6,10,9,13,12
