A,B,C,D,board start,board end,lvl,path
2,7,5,14,"**A**C*B******D ","**A***B **C***D*",8,15,11,10,6,5,9,10,6
2,7,6,9,"**A***CB*D***** ","**A***B **C***D*",8,15,14,10,9,13,14,10,6
2,7,6,11,"**A***CB***D*** ","**A***B **C***D*",8,15,14,10,11,15,14,10,6
2,7,10,11,"**A****B**CD*** ","***A***B** C***D",8,15,11,7,3,2,6,7,11
2,7,10,12,"**A****B**C*D** ","** A**B**C**D***",8,15,14,13,9,10,6,7,3
2,7,10,14,"**A****B**C***D ","**A***B***C***D ",8,15,14,10,6,7,11,10,14
2,7,14,11,"**A****B***D**C ","**A***B***C***D ",8,15,11,10,6,7,11,10,14
2,7,14,13,"**A****B*****DC ","**A***B **C***D*",8,15,11,10,14,13,9,5,6
2,9,10,13,"**A******BC**D* ","**A***B***C** D*",8,15,14,10,9,5,6,10,14
2,9,14,11,"**A******B*D**C ","**A***B***C***D ",8,15,11,10,9,5,6,10,14
2,9,14,13,"**A******B***DC ","**A***B***C** D*",8,15,11,10,9,5,6,10,14
2,10,5,12,"**A**C****B*D** ","***A* B**C**D***",8,15,11,7,3,2,6,10,9
2,10,7,13,"**A****C**B**D* ","**A***B***C** D*",8,15,11,7,6,10,11,15,14
2,10,8,12,"**A*****C*B*D** ","***A**B* C**D***",8,15,11,7,3,2,6,10,9
2,10,9,11,"**A******CBD*** ","**A***B***C***D ",8,15,11,7,6,10,9,13,14
2,10,13,9,"**A******DB**C* ","**A***B***C** D*",8,15,14,13,9,5,6,10,14
2,10,13,12,"**A*******B*DC* ","***A**B**C**D **",8,15,11,7,3,2,6,10,9
2,10,13,14,"**A*******B**CD ","**A***B***C***D ",8,15,14,13,9,5,6,10,14
2,11,9,12,"**A******C*BD** ","***A**B**C *D***",8,15,14,10,11,7,3,2,6
2,11,10,13,"**A*******CB*D* ","**A***B***C** D*",8,15,14,10,11,7,6,10,14
2,11,10,14,"**A*******CB**D ","**A***B***C***D ",8,15,14,10,11,7,6,10,14
3,1,5,12,"*B*A*C******D** ","***A* B**C**D***",8,15,14,13,9,5,1,2,6
3,1,9,12,"*B*A*****C**D** ","***A* B**C**D***",8,15,14,10,6,5,1,2,6
3,2,5,8,"**BA*C**D****** ","** A**B**C**D***",8,15,14,13,12,8,9,5,6
3,2,6,12,"**BA**C*****D** ","** A**B**C**D***",8,15,14,10,6,5,9,10,6
3,2,8,12,"**BA****C***D** ","** A**B**C**D***",8,15,14,13,9,8,4,5,6
3,2,9,8,"**BA****DC***** ","** A**B**C**D***",8,15,14,13,12,8,4,5,6
3,2,10,8,"**BA****D*C**** ","** A**B**C**D***",8,15,14,13,12,8,9,10,6
3,2,13,12,"**BA********DC* ","** A**B**C**D***",8,15,14,10,9,13,14,10,6
3,2,14,12,"**BA********D*C ","** A**B**C**D***",8,15,11,10,14,13,9,10,6
3,5,4,12,"***ACB******D** ","***A* B**C**D***",8,15,14,10,6,5,4,8,9
3,5,8,13,"***A*B**C****D* ","***A**B**C**D **",8,15,14,10,6,5,9,8,12
3,5,9,13,"***A*B***C***D* ","***A**B**C**D **",8,15,14,10,6,5,4,8,12
3,5,10,8,"***A*B**D*C**** ","***A* B**C**D***",8,15,14,13,12,8,9,10,6
3,5,11,12,"***A*B*****CD** ","***A**B**C *D***",8,15,14,10,11,7,6,5,9
3,5,13,8,"***A*B**D****C* ","***A**B* C**D***",8,15,14,10,6,5,9,13,12
3,5,14,12,"***A*B******D*C ","***A* B**C**D***",8,15,11,10,14,13,9,10,6
3,6,4,8,"***AC*B*D****** ","***A**B* C**D***",8,15,14,13,12,8,4,5,9
3,6,4,12,"***AC*B*****D** ","***A**B* C**D***",8,15,14,13,9,8,4,5,9
3,6,5,9,"***A*CB**D***** ","***A* B**C**D***",8,15,14,13,9,8,12,13,9
3,6,5,13,"***A*CB******D* ","***A* B**C**D***",8,15,14,10,9,8,12,13,9
3,6,9,13,"***A**B**C***D* ","***A**B**C *D***",8,15,14,10,9,8,12,13,9
3,6,10,9,"***A**B**DC**** ","***A**B**C *D***",8,15,14,13,9,8,12,13,9
3,6,11,12,"***A**B****CD** ","***A**B**C *D***",8,15,14,10,11,15,14,13,9
3,6,12,9,"***A**B**D**C** ","***A**B* C**D***",8,15,14,13,12,8,9,13,12
3,6,12,13,"***A**B*****CD* ","***A**B* C**D***",8,15,14,10,9,8,12,13,9
3,6,14,7,"***A**BD******C ","***A***B** C***D",8,15,11,7,6,10,14,15,11
3,6,14,8,"***A**B*D*****C ","***A**B**C *D***",8,15,11,10,14,13,12,8,9
3,7,5,8,"***A*C*BD****** ","***A**B *C**D***",8,15,14,13,12,8,9,5,6
3,7,6,12,"***A**CB****D** ","***A**B *C**D***",8,15,14,10,6,5,9,10,6
3,7,8,12,"***A***BC***D** ","***A**B *C**D***",8,15,14,13,9,8,4,5,6
3,7,9,8,"***A***BDC***** ","***A**B *C**D***",8,15,14,13,12,8,4,5,6
3,7,9,10,"***A***B*CD**** ","***A***B** C***D",8,15,11,10,9,13,14,15,11
3,7,9,11,"***A***B*C*D*** ","***A***B** C***D",8,15,14,10,9,13,14,15,11
3,7,10,8,"***A***BD*C**** ","***A**B *C**D***",8,15,14,13,12,8,9,10,6
3,7,13,11,"***A***B***D*C* ","***A***B** C***D",8,15,14,13,9,10,14,15,11
3,7,13,12,"***A***B****DC* ","***A**B *C**D***",8,15,14,10,9,13,14,10,6
3,7,14,12,"***A***B****D*C ","***A**B *C**D***",8,15,11,10,14,13,9,10,6
3,9,6,12,"***A**C**B**D** ","***A* B**C**D***",8,15,14,10,9,5,6,10,9
3,9,8,12,"***A****CB**D** ","***A**B**C *D***",8,15,14,10,9,8,4,5,6
3,9,10,12,"***A*****BC*D** ","***A* B**C**D***",8,15,11,7,6,5,9,10,6
3,9,13,12,"***A*****B**DC* ","***A**B**C**D **",8,15,14,10,9,5,6,10,9
3,10,5,8,"***A*C**D*B**** ","***A**B**C *D***",8,15,14,13,12,8,9,5,6
3,10,6,12,"***A**C***B*D** ","***A* B**C**D***",8,15,14,13,9,5,6,10,9
3,10,8,13,"***A****C*B**D* ","***A**B**C**D **",8,15,11,7,6,10,9,8,12
3,10,9,8,"***A****DCB**** ","***A**B**C *D***",8,15,14,13,12,8,4,5,6
3,10,9,11,"***A*****CBD*** ","***A***B** C***D",8,15,11,10,9,5,6,7,11
3,10,13,8,"***A****D*B**C* ","***A**B* C**D***",8,15,11,7,6,10,9,13,12
3,10,14,12,"***A******B*D*C ","***A**B**C *D***",8,15,11,7,6,10,14,13,9
3,11,5,12,"***A*C*****BD** ","***A* B**C**D***",8,15,14,10,11,7,6,10,9
3,11,8,12,"***A****C**BD** ","***A**B* C**D***",8,15,14,10,11,7,6,10,9
3,11,9,14,"***A*****C*B**D ","***A***B** C***D",8,15,14,10,9,5,6,7,11
3,11,10,12,"***A******CBD** ","***A**B**C *D***",8,15,14,13,9,10,11,7,6
3,11,10,14,"***A******CB**D ","***A***B** C***D",8,15,14,13,9,5,6,7,11
3,11,13,12,"***A*******BDC* ","***A**B**C**D **",8,15,14,10,11,7,6,10,9
3,14,5,12,"***A*C******D*B ","***A**B**C *D***",8,15,11,10,14,13,9,5,6
3,14,9,12,"***A*****C**D*B ","***A**B**C *D***",8,15,11,10,14,15,11,7,6
4,1,8,12,"*B**A***C***D** ","A***B **C***D***",8,15,14,13,9,5,1,0,4
4,1,9,7,"*B**A**D*C***** ","****ABCD** *****",8,15,14,10,9,5,1,2,6
4,1,10,7,"*B**A**D**C**** ","****ABCD** *****",8,15,14,13,9,5,1,2,6
4,2,1,6,"*CB*A*D******** ","** *ABCD********",8,15,11,7,6,2,1,5,6
4,2,1,7,"*CB*A**D******* ","** *ABCD********",8,15,14,10,6,2,1,5,6
4,2,6,7,"**B*A*CD******* ","****ABCD** *****",8,15,14,10,6,2,1,5,6
4,2,10,6,"**B*A*D***C**** ","****ABCD** *****",8,15,11,7,6,2,1,5,6
4,5,6,2,"**D*ABC******** ","****ABCD** *****",8,15,14,10,6,2,3,7,6
4,5,8,12,"****AB**C***D** ","A***B **C***D***",8,15,14,10,6,2,1,0,4
4,5,10,2,"**D*AB****C**** ","****ABCD** *****",8,15,11,7,6,2,3,7,6
4,5,11,3,"***DAB*****C*** ","****ABCD** *****",8,15,14,10,11,7,3,2,6
4,5,14,6,"****ABD*******C ","****ABCD** *****",8,15,11,10,14,15,11,7,6
4,6,1,3,"*C*DA*B******** ","** *ABCD********",8,15,11,7,3,2,1,5,6
4,6,10,3,"***DA*B***C**** ","****ABCD** *****",8,15,11,7,3,2,1,5,6
4,6,14,7,"****A*BD******C ","****ABCD** *****",8,15,11,10,14,13,9,5,6
4,10,2,6,"**C*A*D***B**** ","** *ABCD********",8,15,11,7,6,10,9,5,6
4,10,9,6,"****A*D**CB**** ","****ABCD** *****",8,15,11,7,6,10,9,5,6
4,12,10,11,"****A*****CDB** ","********ABCD* **",8,15,14,13,12,8,4,5,9
5,1,6,10,"*B***AC***D**** ","**A** B***C***D*",8,15,14,10,6,5,1,2,6
5,1,6,14,"*B***AC*******D ","**A** B***C***D*",8,15,11,10,6,5,1,2,6
5,1,10,14,"*B***A****C***D ","**A** B***C***D*",8,15,11,7,6,5,1,2,6
5,4,9,10,"****BA***CD**** ","***** **ABCD****",8,15,11,10,9,5,4,8,9
5,4,9,11,"****BA***C*D*** ","***** **ABCD****",8,15,14,10,9,5,4,8,9
5,4,10,11,"****BA****CD*** ","***** **ABCD****",8,15,14,13,9,5,4,8,9
5,6,2,7,"**C**ABD******* ","** *ABCD********",8,15,14,13,12,8,4,5,6
5,6,9,7,"*****ABD*C***** ","****ABCD** *****",8,15,14,10,9,8,4,5,6
5,6,10,7,"*****ABD**C**** ","****ABCD** *****",8,15,14,13,12,8,4,5,6
5,6,10,14,"*****AB***C***D ","**A***B **C***D*",8,15,11,7,6,5,1,2,6
5,7,6,10,"*****ACB**D**** ","**A***B **C***D*",8,15,14,10,6,5,1,2,6
5,7,6,14,"*****ACB******D ","**A***B **C***D*",8,15,11,10,6,5,1,2,6
5,9,6,13,"*****AC**B***D* ","*A***B***C **D**",8,15,14,10,6,2,1,5,9
5,9,8,13,"*****A**CB***D* ","*A***B** C***D**",8,15,14,10,6,2,1,5,9
5,9,10,11,"*****A***BCD*** ","********ABCD* **",8,15,14,13,9,5,4,8,9
5,9,10,13,"*****A***BC**D* ","*A***B***C **D**",8,15,11,7,6,2,1,5,9
5,13,9,10,"*****A***CD**B* ","********ABCD* **",8,15,11,10,9,5,4,8,9
5,13,9,11,"*****A***C*D*B* ","********ABCD* **",8,15,14,10,9,5,4,8,9
6,1,9,10,"*B****A**CD**** ","**A** B***C***D*",8,15,14,10,9,5,1,2,6
6,1,9,13,"*B****A**C***D* ","*A **B***C***D**",8,15,11,7,3,2,6,5,1
6,1,9,14,"*B****A**C****D ","**A** B***C***D*",8,15,11,10,9,5,1,2,6
6,1,10,13,"*B****A***C**D* ","**A** B***C***D*",8,15,14,13,9,5,1,2,6
6,3,9,12,"***B**A**C**D** ","** A**B**C**D***",8,15,11,7,6,2,3,7,6
6,3,11,10,"***B**A***DC*** ","**A***B **C***D*",8,15,14,10,11,7,3,2,6
6,5,9,12,"*****BA**C**D** ","***A**B *C**D***",8,15,11,7,6,5,1,2,3
6,5,11,10,"*****BA***DC*** ","**A** B***C***D*",8,15,14,10,11,7,3,2,6
6,7,9,10,"******AB*CD**** ","**A***B **C***D*",8,15,14,10,9,5,1,2,6
6,7,9,14,"******AB*C****D ","**A***B **C***D*",8,15,11,10,9,5,1,2,6
6,7,10,11,"******AB**CD*** ","***A***B** C***D",8,15,11,7,6,2,3,7,11
6,7,10,13,"******AB**C**D* ","**A***B **C***D*",8,15,14,13,9,5,1,2,6
6,10,9,12,"******A**CB*D** ","***A**B**C *D***",8,15,11,7,6,2,3,7,6
6,10,14,11,"******A***BD**C ","**A***B***C***D ",8,15,11,7,3,2,6,10,14
6,10,14,13,"******A***B**DC ","**A***B***C** D*",8,15,11,7,3,2,6,10,14
7,2,5,12,"**B**C*A****D** ","***A**B *C**D***",8,15,14,13,9,5,6,2,3
7,2,10,12,"**B****A**C*D** ","***A**B *C**D***",8,15,14,13,9,10,6,2,3
7,3,6,10,"***B**CA**D**** ","**A***B **C***D*",8,15,14,10,6,7,3,2,6
7,3,6,14,"***B**CA******D ","**A***B **C***D*",8,15,11,10,6,7,3,2,6
7,3,9,12,"***B***A*C**D** ","** A**B**C**D***",8,15,14,10,6,2,3,7,6
7,5,6,10,"*****BCA**D**** ","**A** B***C***D*",8,15,14,10,6,7,3,2,6
7,5,6,14,"*****BCA******D ","**A** B***C***D*",8,15,11,10,6,7,3,2,6
7,5,9,12,"*****B*A*C**D** ","***A**B *C**D***",8,15,14,10,6,5,1,2,3
7,6,5,12,"*****CBA****D** ","***A**B *C**D***",8,15,14,13,9,5,1,2,3
7,6,9,12,"******BA*C**D** ","***A**B**C *D***",8,15,14,10,6,2,3,7,6
7,10,6,11,"******CA**BD*** ","***A***B** C***D",8,15,11,10,6,2,3,7,11
7,11,6,14,"******CA***B**D ","***A***B** C***D",8,15,14,10,6,2,3,7,11
8,1,5,6,"*B***CD*A****** ","****ABCD *******",8,15,11,7,6,5,1,0,4
8,1,5,7,"*B***C*DA****** ","****ABCD *******",8,15,14,10,6,5,1,0,4
8,1,6,7,"*B****CDA****** ","****ABCD *******",8,15,14,13,9,5,1,0,4
8,4,2,6,"**C*B*D*A****** ","****ABCD *******",8,15,11,7,6,2,1,5,4
8,4,2,7,"**C*B**DA****** ","****ABCD *******",8,15,14,10,6,2,1,5,4
8,4,5,3,"***DBC**A****** ","****ABCD *******",8,15,11,7,3,2,6,5,4
8,4,6,3,"***DB*C*A****** ","***D**C* B**A***",8,15,14,13,12,8,4,5,9
8,4,10,6,"****B*D*A*C**** ","****ABCD *******",8,15,11,7,6,10,9,5,4
8,5,2,3,"**CD*B**A****** ","** D**C**B**A***",8,15,14,13,12,8,9,5,6
8,5,2,6,"**C**BD*A****** ","****ABCD *******",8,15,11,7,6,2,1,0,4
8,5,2,7,"**C**B*DA****** ","****ABCD *******",8,15,14,10,6,2,1,0,4
8,5,7,3,"***D*B*CA****** ","***D**C *B**A***",8,15,14,13,12,8,9,5,6
8,5,9,6,"*****BD*AC***** ","***** **ABCD****",8,15,14,10,6,7,11,10,9
8,5,9,14,"*****B**AC****D ","***** **ABCD****",8,15,14,10,11,15,14,10,9
8,5,10,3,"***D*B**A*C**** ","***D**C**B *A***",8,15,14,13,12,8,9,5,6
8,5,10,7,"*****B*DA*C**** ","******* ABCD****",8,15,11,10,9,5,6,10,11
8,5,10,14,"*****B**A*C***D ","********ABCD*** ",8,15,14,13,9,5,6,7,11
8,5,11,7,"*****B*DA**C*** ","******* ABCD****",8,15,14,13,9,5,6,10,11
8,5,11,14,"*****B**A**C**D ","********ABCD*** ",8,15,14,13,9,5,6,10,11
8,5,13,10,"*****B**A*D**C* ","***** **ABCD****",8,15,11,10,9,13,14,10,9
8,5,14,7,"*****B*DA*****C ","***** **ABCD****",8,15,11,7,6,10,14,13,9
8,6,10,7,"******BDA*C**** ","******* ABCD****",8,15,11,10,6,5,9,10,11
8,6,11,7,"******BDA**C*** ","******* ABCD****",8,15,14,10,6,5,9,10,11
8,6,11,14,"******B*A**C**D ","********ABCD*** ",8,15,14,10,6,5,9,10,11
8,9,2,3,"**CD****AB***** ","** D**C**B**A***",8,15,14,13,12,8,4,5,6
8,9,5,11,"*****C**AB*D*** ","********ABCD* **",8,15,14,13,9,5,6,10,9
8,9,7,3,"***D***CAB***** ","***D**C *B**A***",8,15,14,13,12,8,4,5,6
8,9,7,14,"*******CAB****D ","********ABCD*** ",8,15,14,10,11,7,6,10,11
8,9,10,3,"***D****ABC**** ","***D**C**B *A***",8,15,14,13,12,8,4,5,6
8,10,2,3,"**CD****A*B**** ","** D**C**B**A***",8,15,14,13,12,8,9,10,6
8,10,5,3,"***D*C**A*B**** ","***D* C**B**A***",8,15,14,13,12,8,9,10,6
8,10,6,14,"******C*A*B***D ","********ABCD*** ",8,15,14,13,9,10,6,7,11
8,10,7,3,"***D***CA*B**** ","***D**C *B**A***",8,15,14,13,12,8,9,10,6
8,10,7,6,"******DCA*B**** ","******* ABCD****",8,15,11,7,6,5,9,10,11
8,10,7,11,"*******CA*BD*** ","********ABCD*** ",8,15,11,7,6,5,9,10,11
8,10,13,7,"*******DA*B**C* ","******* ABCD****",8,15,14,13,9,10,14,15,11
8,12,9,14,"********AC**B*D ","******** ***ABCD",8,15,14,13,9,10,14,13,12
8,12,13,10,"********A*D*BC* ","******** ***ABCD",8,15,14,10,11,15,14,13,12
8,13,5,3,"***D*C**A****B* ","***D**C* B**A***",8,15,14,10,6,5,9,13,12
8,13,5,10,"*****C**A*D**B* ","********ABCD* **",8,15,11,10,9,5,6,10,9
8,13,5,11,"*****C**A**D*B* ","********ABCD* **",8,15,14,10,9,5,6,10,9
8,13,9,6,"******D*AC***B* ","********ABCD* **",8,15,14,10,6,7,11,10,9
8,13,9,14,"********AC***BD ","********ABCD* **",8,15,14,10,11,15,14,10,9
8,13,10,3,"***D****A*C**B* ","***D**C* B**A***",8,15,11,7,6,10,9,13,12
8,13,10,11,"********A*CD*B* ","********ABCD*** ",8,15,11,10,9,13,14,10,11
8,13,10,14,"********A*C**BD ","********** *ABCD",8,15,14,13,12,8,9,13,14
8,13,11,7,"*******DA**C*B* ","********ABCD* **",8,15,14,10,11,7,6,5,9
8,13,11,14,"********A**C*BD ","********ABCD*** ",8,15,14,10,9,13,14,10,11
8,14,6,3,"***D**C*A*****B ","***D**C**B *A***",8,15,11,10,14,13,12,8,9
8,14,10,7,"*******DA*C***B ","******* ABCD****",8,15,11,10,14,13,9,10,11
8,14,10,11,"********A*CD**B ","********ABCD*** ",8,15,11,10,14,13,9,10,11
9,4,6,7,"****B*CD*A***** ","****ABCD *******",8,15,14,13,12,8,9,5,4
9,4,6,10,"****B*C**AD**** ","***** **ABCD****",8,15,11,10,6,5,4,8,9
9,4,6,11,"****B*C**A*D*** ","***** **ABCD****",8,15,14,10,6,5,4,8,9
9,4,10,7,"****B**D*AC**** ","***** **ABCD****",8,15,11,7,6,5,4,8,9
9,5,6,3,"***D*BC**A***** ","***D* C**B**A***",8,15,14,13,9,8,12,13,9
9,5,14,10,"*****B***AD***C ","***** **ABCD****",8,15,11,10,14,13,12,8,9
9,10,6,3,"***D**C**AB**** ","***D**C**B *A***",8,15,14,13,9,8,12,13,9
9,10,11,7,"*******D*ABC*** ","******* ABCD****",8,15,14,13,12,8,9,10,11
9,10,11,14,"*********ABC**D ","********ABCD*** ",8,15,14,13,12,8,9,10,11
9,12,6,3,"***D**C**A**B** ","***D**C* B**A***",8,15,14,13,12,8,9,13,12
9,12,14,10,"*********AD*B*C ","********ABCD* **",8,15,11,10,14,13,12,8,9
9,13,6,10,"******C**AD**B* ","********ABCD* **",8,15,11,10,6,5,4,8,9
9,13,6,11,"******C**A*D*B* ","********ABCD* **",8,15,14,10,6,5,4,8,9
9,13,10,7,"*******D*AC**B* ","********ABCD* **",8,15,11,7,6,5,4,8,9
9,13,10,14,"*********AC**BD ","********** *ABCD",8,15,14,13,9,8,12,13,14
12,4,5,3,"***DBC******A** ","***D* C**B**A***",8,15,14,10,6,5,4,8,9
12,4,6,3,"***DB*C*****A** ","***D**C* B**A***",8,15,14,13,9,8,4,5,9
12,5,1,3,"*C*D*B******A** ","***D* C**B**A***",8,15,14,13,9,5,1,2,6
12,5,2,7,"**C**B*D****A** ","***D**C *B**A***",8,15,14,13,9,5,6,2,3
12,5,6,7,"*****BCD****A** ","***D**C *B**A***",8,15,14,13,9,5,1,2,3
12,5,7,2,"**D**B*C****A** ","** D**C**B**A***",8,15,14,13,9,5,6,7,3
12,5,10,2,"**D**B****C*A** ","***D* C**B**A***",8,15,11,7,3,2,6,10,9
12,5,11,3,"***D*B*****CA** ","***D* C**B**A***",8,15,14,10,11,7,6,10,9
12,5,14,3,"***D*B******A*C ","***D**C**B *A***",8,15,11,10,14,13,9,5,6
12,6,2,3,"**CD**B*****A** ","** D**C**B**A***",8,15,14,10,6,5,9,10,6
12,6,7,3,"***D**BC****A** ","***D**C *B**A***",8,15,14,10,6,5,9,10,6
12,6,9,3,"***D**B**C**A** ","***D* C**B**A***",8,15,14,10,9,5,6,10,9
12,6,10,3,"***D**B***C*A** ","***D* C**B**A***",8,15,14,13,9,5,6,10,9
12,8,2,3,"**CD****B***A** ","** D**C**B**A***",8,15,14,13,9,8,4,5,6
12,8,5,2,"**D**C**B***A** ","***D**C* B**A***",8,15,11,7,3,2,6,5,9
12,8,6,2,"**D***C*B***A** ","***D**C* B**A***",8,15,11,7,3,2,1,5,9
12,8,7,3,"***D***CB***A** ","***D**C *B**A***",8,15,14,13,9,8,4,5,6
12,8,9,3,"***D****BC**A** ","***D**C**B *A***",8,15,14,10,9,8,4,5,6
12,8,10,2,"**D*****B*C*A** ","***D**C* B**A***",8,15,11,7,3,2,6,10,9
12,8,11,3,"***D****B**CA** ","***D**C* B**A***",8,15,14,10,11,7,6,10,9
