A,B,C,D,board start,board end,lvl,path
0,6,11,9,"A*****B**D*C*** ","A****B****C*** D",13,15,14,13,9,10,14,13,9,5,6,10,11,15
0,6,12,11,"A*****B****DC** ","A****B ***C****D",13,15,14,13,12,8,9,13,14,15,11,10,9,5
0,6,13,7,"A*****BD*****C* ","A****B****C ***D",13,15,14,13,9,5,6,10,11,7,6,10,14,15
0,6,13,9,"A*****B**D***C* ","A****B****C*** D",13,15,14,13,9,10,14,13,9,5,6,7,11,15
0,7,3,11,"A**C***B***D*** ","A****B ***C****D",13,15,11,10,6,7,3,2,1,5,6,7,11,10
0,7,3,14,"A**C***B******D ","A****B ***C****D",13,15,14,10,6,7,3,2,1,5,6,7,11,10
0,7,5,9,"A****C*B*D***** ","*A***B **C***D**",13,15,14,13,9,5,6,7,3,2,1,0,4,5
0,7,5,10,"A****C*B**D**** ","A****B ***C****D",13,15,14,10,9,5,6,7,11,15,14,10,9,5
0,7,6,2,"A*D***CB******* ","ABCD** *********",13,15,14,13,9,5,6,7,3,2,6,5,1,2
0,7,6,13,"A*****CB*****D* ","A****B ***C****D",13,15,14,13,9,10,6,7,11,15,14,13,9,5
0,7,8,11,"A******BC**D*** ","A****B ***C****D",13,15,11,10,9,8,4,5,6,7,11,10,9,5
0,7,8,14,"A******BC*****D ","A****B ***C****D",13,15,14,13,9,8,4,5,6,7,11,10,9,5
0,7,9,6,"A*****DB*C***** ","A****B ***C****D",13,15,14,10,6,7,11,10,14,15,11,10,9,5
0,7,10,6,"A*****DB**C**** ","A****B****C ***D",13,15,14,10,6,7,11,10,9,5,6,10,14,15
0,7,10,9,"A******B*DC**** ","*A***B **C***D**",13,15,14,13,9,10,6,7,3,2,1,0,4,5
0,7,10,13,"A******B**C**D* ","A****B ***C****D",13,15,14,13,9,10,6,7,11,15,14,10,9,5
0,7,11,10,"A******B**DC*** ","A****B****C*** D",13,15,14,10,6,7,3,2,1,5,6,10,11,15
0,7,13,10,"A******B**D**C* ","A****B****C*** D",13,15,14,10,6,7,11,15,14,13,9,5,6,10
0,7,13,11,"A******B***D*C* ","A****B ***C****D",13,15,11,10,9,13,14,10,6,7,11,10,9,5
0,7,13,14,"A******B*****CD ","A****B ***C****D",13,15,14,13,9,10,6,7,11,10,14,13,9,5
0,7,14,6,"A*****DB******C ","A****B****C ***D",13,15,11,10,6,7,11,10,9,5,6,10,14,15
0,7,14,10,"A******B**D***C ","A****B****C ***D",13,15,14,10,6,7,11,15,14,13,9,5,6,10
0,8,1,5,"AC***D**B****** ","*A** B***C***D**",13,15,14,13,9,5,1,0,4,8,12,13,9,5
0,8,1,11,"AC******B**D*** ","A****B ***C****D",13,15,11,10,9,8,4,5,1,2,6,5,9,10
0,8,1,12,"AC******B***D** ","A***B***C **D***",13,15,14,13,9,5,1,2,6,10,9,5,4,8
0,8,1,14,"AC******B*****D ","A****B ***C****D",13,15,14,13,9,8,4,5,1,2,6,5,9,10
0,8,2,11,"A*C*****B**D*** ","A****B ***C****D",13,15,11,10,9,8,4,5,6,2,1,5,9,10
0,8,2,12,"A*C*****B***D** ","A***B***C **D***",13,15,14,10,6,2,1,5,6,10,9,5,4,8
0,8,2,14,"A*C*****B*****D ","A****B ***C****D",13,15,14,13,9,8,4,5,6,2,1,5,9,10
0,8,4,11,"A***C***B**D*** ","A****B*** C****D",13,15,11,10,9,8,4,5,9,8,12,13,14,10
0,8,4,14,"A***C***B*****D ","A****B*** C****D",13,15,14,13,9,8,4,5,9,8,12,13,14,10
0,8,5,9,"A****C**BD***** ","*A** B***C***D**",13,15,14,13,9,10,6,2,1,0,4,8,9,5
0,8,5,10,"A****C**B*D**** ","**** ***ABCD****",13,15,11,10,9,5,4,0,1,5,6,10,9,8
0,8,6,9,"A*****C*BD***** ","*A** B***C***D**",13,15,14,13,9,5,6,2,1,0,4,8,9,5
0,8,6,13,"A*****C*B****D* ","A****B ***C****D",13,15,14,13,9,8,4,5,9,10,11,15,14,10
0,8,7,3,"A**D***CB****** ","*** ABCD********",13,15,14,13,9,8,4,0,1,5,9,10,6,7
0,8,7,10,"A******CB*D**** ","****ABCD*** ****",13,15,11,10,9,8,4,0,1,5,9,10,6,7
0,8,7,14,"A******CB*****D ","A****B****C ***D",13,15,14,13,9,8,4,5,9,10,11,7,6,10
0,8,9,6,"A*****D*BC***** ","****ABCD* ******",13,15,11,7,6,5,9,8,4,0,1,2,6,5
0,8,9,7,"A******DBC***** ","****ABCD* ******",13,15,14,10,9,5,6,10,9,8,4,0,1,5
0,8,10,3,"A**D****B*C**** ","****ABCD* ******",13,15,11,7,3,2,6,10,9,8,4,0,1,5
0,8,10,5,"A****D**B*C**** ","A***B***C **D***",13,15,14,13,9,5,4,8,9,10,14,13,12,8
0,8,10,13,"A*******B*C**D* ","A****B*** C****D",13,15,14,13,9,10,11,15,14,10,9,8,4,5
0,8,11,6,"A*****D*B**C*** ","****ABCD* ******",13,15,14,10,11,7,6,10,9,8,4,0,1,5
0,8,11,7,"A******DB**C*** ","**** ***ABCD****",13,15,14,10,11,7,6,5,4,0,1,5,9,8
0,8,11,9,"A*******BD*C*** ","A****B****C*** D",13,15,14,10,9,8,4,5,9,13,14,10,11,15
0,8,11,12,"A*******B**CD** ","A***B***C **D***",13,15,14,10,11,15,14,13,9,10,6,5,4,8
0,8,13,10,"A*******B*D**C* ","A****B****C*** D",13,15,14,10,11,15,14,13,9,8,4,5,9,10
0,8,14,7,"A******DB*****C ","A****B****C ***D",13,15,11,7,6,10,9,8,4,5,9,10,14,15
0,8,14,13,"A*******B****DC ","A****B****C ***D",13,15,14,13,9,8,4,5,9,10,11,15,14,10
0,9,1,12,"AC*******B**D** ","*A** B***C***D**",13,15,14,13,12,8,9,5,1,0,4,8,9,5
0,9,2,10,"A*C******BD**** ","A****B ***C****D",13,15,14,10,11,15,14,10,6,2,1,5,9,10
0,9,3,14,"A**C*****B****D ","A****B*** C****D",13,15,14,10,11,7,3,2,6,7,11,10,6,5
0,9,4,3,"A**DC****B***** ","****ABCD* ******",13,15,11,7,3,2,6,5,4,0,1,2,6,5
0,9,4,5,"A***CD***B***** ","****ABCD* ******",13,15,14,10,6,5,4,0,1,2,3,7,6,5
0,9,4,11,"A***C****B*D*** ","A****B ***C****D",13,15,11,10,9,5,4,8,9,10,6,5,9,10
0,9,4,14,"A***C****B****D ","A****B*** C****D",13,15,14,13,12,8,4,5,9,8,12,13,14,10
0,9,6,8,"A*****C*DB***** ","A***B***C **D***",13,15,14,13,12,8,9,5,6,10,9,5,4,8
0,9,6,12,"A*****C**B**D** ","A***B***C **D***",13,15,14,10,6,5,4,8,9,10,6,5,4,8
0,9,7,6,"A*****DC*B***** ","A****B*** C****D",13,15,14,10,6,7,11,10,14,15,11,10,6,5
0,9,7,13,"A******C*B***D* ","A****B****C*** D",13,15,11,7,6,5,9,10,14,13,9,10,11,15
0,9,8,7,"A******DCB***** ","****ABCD* ******",13,15,14,10,9,8,4,0,1,5,9,10,6,5
0,9,8,10,"A*******CBD**** ","*A***B***C***D *",13,15,14,10,6,5,1,0,4,5,9,8,12,13
0,9,10,5,"A****D***BC**** ","A****B****C ***D",13,15,14,10,6,5,9,10,6,7,11,10,14,15
0,9,12,5,"A****D***B**C** ","A***B***C **D***",13,15,14,13,12,8,9,5,4,8,9,13,12,8
0,9,12,8,"A*******DB**C** ","A***B***C **D***",13,15,14,13,12,8,9,13,14,10,6,5,4,8
0,9,12,11,"A********B*DC** ","A****B*** C****D",13,15,14,13,12,8,4,5,9,13,14,15,11,10
0,9,13,4,"A***D****B***C* ","A***B***C **D***",13,15,14,10,6,5,9,8,4,5,9,13,12,8
0,9,13,6,"A*****D**B***C* ","A****B*** C****D",13,15,14,10,6,5,9,13,14,10,11,15,14,10
0,9,14,5,"A****D***B****C ","A****B****C ***D",13,15,11,10,6,5,9,10,6,7,11,10,14,15
0,9,14,6,"A*****D**B****C ","A****B****C ***D",13,15,14,10,6,5,9,13,14,15,11,10,14,15
0,9,14,8,"A*******DB****C ","A***B***C **D***",13,15,11,10,14,13,12,8,9,10,6,5,4,8
0,9,14,13,"A********B***DC ","A****B****C ***D",13,15,14,13,12,8,4,5,9,10,11,15,14,10
0,10,1,11,"AC********BD*** ","A****B*** C****D",13,15,11,7,6,5,1,2,6,10,9,5,6,10
0,10,1,13,"AC********B**D* ","*A***B **C***D**",13,15,11,7,6,10,9,5,1,0,4,8,9,5
0,10,1,14,"AC********B***D ","A****B ***C****D",13,15,14,13,9,10,6,5,1,2,6,5,9,10
0,10,2,13,"A*C*******B**D* ","*A***B **C***D**",13,15,11,7,6,2,1,0,4,5,6,10,9,5
0,10,3,11,"A**C******BD*** ","A****B ***C****D",13,15,11,7,3,2,6,10,9,5,6,7,11,10
0,10,4,7,"A***C**D**B**** ","****ABCD* ******",13,15,14,13,9,10,6,5,4,0,1,2,6,5
0,10,4,11,"A***C*****BD*** ","A****B*** C****D",13,15,11,7,6,10,9,5,4,8,9,5,6,10
0,10,4,14,"A***C*****B***D ","A****B ***C****D",13,15,14,13,9,5,4,8,9,10,6,5,9,10
0,10,5,2,"A*D**C****B**** ","ABCD** *********",13,15,11,7,6,10,11,7,3,2,6,5,1,2
0,10,5,8,"A****C**D*B**** ","A***B***C **D***",13,15,14,13,9,10,14,13,12,8,9,5,4,8
0,10,6,3,"A**D**C***B**** ","*** ABCD********",13,15,11,7,6,10,9,8,4,0,1,5,6,7
0,10,6,7,"A*****CD**B**** ","****ABCD* ******",13,15,14,13,9,10,14,13,12,8,4,0,1,5
0,10,7,13,"A******C**B**D* ","A****B****C*** D",13,15,14,13,9,10,11,7,6,5,9,10,11,15
0,10,8,7,"A******DC*B**** ","****ABCD* ******",13,15,14,13,9,8,4,0,1,5,9,10,6,5
0,10,9,12,"A********CB*D** ","*A***B***C** D**",13,15,14,13,9,10,6,5,1,0,4,5,9,13
0,10,9,13,"A********CB**D* ","*A***B***C***D *",13,15,14,13,9,10,6,5,1,0,4,5,9,13
0,10,11,6,"A*****D***BC*** ","A****B****C*** D",13,15,14,13,9,10,6,5,9,13,14,10,11,15
0,10,11,7,"A******D**BC*** ","A****B****C ***D",13,15,14,13,9,10,11,7,6,5,9,13,14,15
0,10,12,14,"A*********B*C*D ","A****B*** C****D",13,15,14,13,12,8,9,10,6,5,9,13,14,10
0,10,13,7,"A******D**B**C* ","A****B****C ***D",13,15,14,13,9,10,11,7,6,5,9,10,14,15
0,10,14,9,"A********DB***C ","A****B****C ***D",13,15,11,7,6,10,9,5,6,7,11,10,14,15
0,10,14,13,"A*********B**DC ","A****B*** C****D",13,15,14,13,9,10,11,15,14,10,11,7,6,5
0,11,2,14,"A*C********B**D ","A****B*** C****D",13,15,14,10,11,7,6,2,1,5,9,10,6,5
0,11,5,10,"A****C****DB*** ","A****B ***C****D",13,15,14,10,11,15,14,13,9,10,6,5,9,10
0,11,6,13,"A*****C****B*D* ","A****B*** C****D",13,15,14,13,9,10,11,15,14,13,9,10,6,5
0,11,6,14,"A*****C****B**D ","A****B ***C****D",13,15,14,10,11,7,6,10,9,5,6,7,11,10
0,11,7,10,"A******C**DB*** ","A****B ***C****D",13,15,14,10,11,7,6,10,11,15,14,13,9,5
0,11,8,14,"A*******C**B**D ","A****B*** C****D",13,15,14,10,11,7,6,10,9,8,4,5,6,10
0,11,9,7,"A******D*C*B*** ","A****B ***C****D",13,15,14,10,11,7,6,10,14,15,11,10,9,5
0,11,9,10,"A********CDB*** ","A****B ***C****D",13,15,14,10,11,7,6,10,11,15,14,10,9,5
0,11,10,7,"A******D**CB*** ","A****B****C ***D",13,15,14,10,11,7,6,10,9,5,6,10,14,15
0,11,13,10,"A*********DB*C* ","A****B****C*** D",13,15,14,10,11,15,14,13,9,10,6,5,9,10
0,11,13,14,"A**********B*CD ","A****B ***C****D",13,15,14,13,9,10,11,7,6,10,14,13,9,5
0,11,14,10,"A*********DB**C ","A****B*** C****D",13,15,14,10,11,15,14,13,9,10,11,7,6,5
0,12,4,9,"A***C****D**B** ","A***B***C **D***",13,15,14,13,9,5,4,8,12,13,9,5,4,8
0,12,4,13,"A***C*******BD* ","A***B***C **D***",13,15,14,10,9,5,4,8,12,13,9,5,4,8
0,12,5,14,"A****C******B*D ","A****B ***C****D",13,15,14,13,12,8,9,13,14,10,6,5,9,10
0,12,6,7,"A*****CD****B** ","****ABCD* ******",13,15,14,13,12,8,9,13,12,8,4,0,1,5
0,12,6,11,"A*****C****DB** ","A****B*** C****D",13,15,14,13,12,8,9,13,14,15,11,10,6,5
0,12,8,9,"A*******CD**B** ","A***B***C **D***",13,15,14,13,9,8,12,13,14,10,6,5,4,8
0,12,8,11,"A*******C**DB** ","A****B*** C****D",13,15,11,10,9,8,12,13,14,10,9,8,4,5
0,12,8,13,"A*******C***BD* ","A***B***C **D***",13,15,14,10,9,8,12,13,14,10,6,5,4,8
0,12,8,14,"A*******C***B*D ","A****B*** C****D",13,15,14,13,9,8,12,13,14,10,9,8,4,5
0,12,9,13,"A********C**BD* ","A***B***C **D***",13,15,14,10,9,8,12,13,9,10,6,5,4,8
0,12,10,9,"A********DC*B** ","A***B***C **D***",13,15,14,13,9,8,12,13,9,10,6,5,4,8
0,12,10,11,"A*********CDB** ","A****B*** C****D",13,15,14,13,12,8,9,13,14,15,11,7,6,5
0,12,11,14,"A**********CB*D ","A****B*** C****D",13,15,14,13,12,8,9,13,14,10,11,7,6,5
0,12,13,14,"A***********BCD ","A****B****C*** D",13,15,14,13,12,8,9,13,12,8,4,5,9,10
0,12,14,11,"A**********DB*C ","A****B*** C****D",13,15,11,10,14,13,12,8,9,13,12,8,4,5
0,13,2,11,"A*C********D*B* ","A****B ***C****D",13,15,11,10,9,13,14,10,6,2,1,5,9,10
0,13,2,14,"A*C**********BD ","A****B ***C****D",13,15,14,10,9,13,14,10,6,2,1,5,9,10
0,13,5,6,"A****CD******B* ","****ABCD* ******",13,15,11,7,6,5,9,13,12,8,4,0,1,5
