A,B,C,D,board start,board end,lvl,path
0,5,8,11,"A****B**C**D*** ","A****B*** C****D",9,15,11,10,9,8,12,13,14,10
0,5,8,14,"A****B**C*****D ","A****B*** C****D",9,15,14,13,9,8,12,13,14,10
0,5,9,7,"A****B*D*C***** ","A****B*** C****D",9,15,11,7,6,10,14,15,11,10
0,5,10,7,"A****B*D**C**** ","A****B****C ***D",9,15,14,10,11,7,6,10,14,15
0,5,10,13,"A****B****C**D* ","A****B*** C****D",9,15,14,13,9,10,11,15,14,10
0,5,11,7,"A****B*D***C*** ","A****B****C*** D",9,15,11,7,6,10,14,15,11,10
0,5,11,9,"A****B***D*C*** ","A****B****C*** D",9,15,14,10,9,13,14,10,11,15
0,5,12,14,"A****B******C*D ","A****B*** C****D",9,15,14,13,12,8,9,13,14,10
0,5,13,10,"A****B****D**C* ","A****B****C*** D",9,15,14,10,11,15,14,13,9,10
0,5,14,6,"A****BD*******C ","A****B****C ***D",9,15,11,10,6,7,11,10,14,15
0,5,14,13,"A****B*******DC ","A****B****C ***D",9,15,14,13,9,10,11,15,14,10
0,6,5,2,"A*D**CB******** ","ABCD** *********",9,15,11,7,3,2,6,5,1,2
0,6,7,11,"A*****BC***D*** ","A****B ***C****D",9,15,11,10,9,5,6,7,11,10
0,6,7,14,"A*****BC******D ","A****B ***C****D",9,15,14,13,9,5,6,7,11,10
0,6,8,11,"A*****B*C**D*** ","A****B*** C****D",9,15,11,10,9,8,4,5,6,10
0,6,8,14,"A*****B*C*****D ","A****B*** C****D",9,15,14,13,9,8,4,5,6,10
0,6,9,10,"A*****B**CD**** ","A****B ***C****D",9,15,14,10,11,15,14,10,9,5
0,6,9,13,"A*****B**C***D* ","*A***B **C***D**",9,15,11,7,3,2,1,0,4,5
0,6,10,13,"A*****B***C**D* ","A****B****C*** D",9,15,14,13,9,5,6,7,11,15
0,6,11,10,"A*****B***DC*** ","A****B ***C****D",9,15,14,10,11,15,14,13,9,5
0,6,11,13,"A*****B****C*D* ","A****B****C*** D",9,15,14,13,9,5,6,10,11,15
0,6,13,11,"A*****B****D*C* ","A****B****C ***D",9,15,14,13,9,5,6,10,14,15
0,6,14,10,"A*****B***D***C ","A****B****C ***D",9,15,11,10,9,5,6,10,14,15
0,7,6,11,"A*****CB***D*** ","A****B ***C****D",9,15,11,10,6,7,3,2,1,5
0,7,6,14,"A*****CB******D ","A****B ***C****D",9,15,14,10,6,7,3,2,1,5
0,7,9,11,"A******B*C*D*** ","A****B ***C****D",9,15,11,10,6,7,11,10,9,5
0,7,9,14,"A******B*C****D ","A****B ***C****D",9,15,14,10,6,7,11,10,9,5
0,8,6,7,"A*****CDB****** ","****ABCD* ******",9,15,14,13,9,8,4,0,1,5
0,8,6,11,"A*****C*B**D*** ","A****B ***C****D",9,15,11,10,9,8,4,5,9,10
0,8,6,14,"A*****C*B*****D ","A****B ***C****D",9,15,14,13,9,8,4,5,9,10
0,8,10,11,"A*******B*CD*** ","A****B****C ***D",9,15,11,10,9,8,4,5,9,10
0,8,10,12,"A*******B*C*D** ","A***B***C **D***",9,15,14,13,9,10,6,5,4,8
0,8,11,14,"A*******B**C**D ","A****B****C ***D",9,15,14,13,9,8,4,5,9,10
0,8,13,14,"A*******B****CD ","A****B****C*** D",9,15,14,13,9,8,4,5,9,10
0,8,14,11,"A*******B**D**C ","A****B*** C****D",9,15,11,10,14,13,9,8,4,5
0,9,2,11,"A*C******B*D*** ","A****B ***C****D",9,15,11,10,6,2,1,5,9,10
0,9,2,14,"A*C******B****D ","A****B ***C****D",9,15,14,10,6,2,1,5,9,10
0,9,5,8,"A****C**DB***** ","A***B***C **D***",9,15,14,13,12,8,9,5,4,8
0,9,6,7,"A*****CD*B***** ","****ABCD* ******",9,15,14,13,12,8,4,0,1,5
0,9,6,10,"A*****C**BD**** ","A****B*** C****D",9,15,14,10,11,15,14,10,6,5
0,9,7,14,"A******C*B****D ","A****B****C ***D",9,15,14,10,11,7,6,5,9,10
0,9,10,7,"A******D*BC**** ","A****B****C ***D",9,15,11,7,6,5,9,13,14,15
0,9,11,10,"A********BDC*** ","A****B****C*** D",9,15,14,10,6,5,9,10,11,15
0,9,13,11,"A********B*D*C* ","A****B*** C****D",9,15,11,10,6,5,9,13,14,10
0,9,13,14,"A********B***CD ","A****B****C*** D",9,15,14,13,12,8,4,5,9,10
0,9,14,7,"A******D*B****C ","A****B****C ***D",9,15,11,7,6,5,9,10,14,15
0,9,14,10,"A********BD***C ","A****B*** C****D",9,15,11,10,14,15,11,7,6,5
0,10,5,11,"A****C****BD*** ","A****B*** C****D",9,15,11,7,6,10,9,5,6,10
0,10,5,14,"A****C****B***D ","A****B ***C****D",9,15,14,13,9,10,6,5,9,10
0,10,7,11,"A******C**BD*** ","A****B****C ***D",9,15,11,7,6,10,9,5,6,10
0,10,11,14,"A*********BC**D ","A****B*** C****D",9,15,14,13,9,10,11,7,6,5
0,10,13,14,"A*********B**CD ","A****B****C*** D",9,15,14,13,9,10,6,5,9,10
0,10,14,11,"A*********BD**C ","A****B ***C****D",9,15,11,7,6,10,14,13,9,5
0,11,9,14,"A********C*B**D ","A****B ***C****D",9,15,14,10,11,7,6,10,9,5
0,13,6,11,"A*****C****D*B* ","A****B*** C****D",9,15,11,10,9,13,14,10,6,5
0,13,6,14,"A*****C******BD ","A****B*** C****D",9,15,14,10,9,13,14,10,6,5
0,13,9,11,"A********C*D*B* ","A****B*** C****D",9,15,11,10,9,13,12,8,4,5
0,13,9,14,"A********C***BD ","A****B*** C****D",9,15,14,10,9,13,12,8,4,5
0,14,6,11,"A*****C****D**B ","A****B*** C****D",9,15,11,10,14,13,9,10,6,5
1,0,5,6,"BA***CD******** ","* **ABCD********",9,15,11,7,6,5,1,0,4,5
1,0,5,7,"BA***C*D******* ","* **ABCD********",9,15,14,10,6,5,1,0,4,5
1,0,6,7,"BA****CD******* ","* **ABCD********",9,15,14,13,9,5,1,0,4,5
1,0,6,11,"BA****C****D*** ","A*** B****C****D",9,15,11,10,6,5,4,0,1,5
1,0,6,14,"BA****C*******D ","A*** B****C****D",9,15,14,10,6,5,4,0,1,5
1,0,9,8,"BA******DC***** ","A **B***C***D***",9,15,14,13,12,8,9,5,4,0
1,0,9,11,"BA*******C*D*** ","A*** B****C****D",9,15,11,10,9,8,4,0,1,5
1,0,9,14,"BA*******C****D ","A*** B****C****D",9,15,14,10,9,8,4,0,1,5
1,0,10,11,"BA********CD*** ","A*** B****C****D",9,15,11,7,6,5,4,0,1,5
1,0,10,14,"BA********C***D ","A*** B****C****D",9,15,14,13,12,8,4,0,1,5
1,2,5,3,"*ABD*C********* ","ABCD** *********",9,15,14,10,6,5,4,0,1,2
1,2,5,10,"*AB**C****D**** ","* A***B***C***D*",9,15,14,10,6,5,9,10,6,2
1,2,5,14,"*AB**C********D ","* A***B***C***D*",9,15,11,10,6,5,9,10,6,2
1,2,6,3,"*ABD**C******** ","ABCD** *********",9,15,14,13,12,8,4,0,1,2
1,2,6,9,"*AB***C**D***** ","* A***B***C***D*",9,15,14,10,9,13,14,10,6,2
1,2,6,11,"*AB***C****D*** ","* A***B***C***D*",9,15,14,10,11,15,14,10,6,2
1,2,7,10,"*AB****C**D**** ","* A***B***C***D*",9,15,14,10,6,7,11,10,6,2
1,2,7,14,"*AB****C******D ","* A***B***C***D*",9,15,11,10,6,7,11,10,6,2
1,2,11,13,"*AB********C*D* ","* A***B***C***D*",9,15,14,13,9,10,11,7,6,2
1,2,14,11,"*AB********D**C ","* A***B***C***D*",9,15,11,10,14,15,11,7,6,2
1,2,14,13,"*AB**********DC ","* A***B***C***D*",9,15,11,10,14,13,9,5,6,2
1,3,6,10,"*A*B**C***D**** ","* A***B***C***D*",9,15,14,10,6,2,3,7,6,2
1,3,6,14,"*A*B**C*******D ","* A***B***C***D*",9,15,11,10,6,2,3,7,6,2
1,4,5,8,"*A**BC**D****** ","*A** B***C***D**",9,15,14,13,9,8,12,13,9,5
1,4,5,10,"*A**BC****D**** ","*A** B***C***D**",9,15,14,13,9,10,14,13,9,5
1,4,5,14,"*A**BC********D ","*A** B***C***D**",9,15,11,10,9,13,14,10,9,5
1,4,6,9,"*A**B*C**D***** ","*A** B***C***D**",9,15,14,13,9,5,6,10,9,5
1,4,9,10,"*A**B****CD**** ","*A***B***C***D *",9,15,14,10,6,5,4,8,12,13
1,4,9,12,"*A**B****C**D** ","*A***B***C** D**",9,15,14,13,9,5,4,8,9,13
1,4,10,12,"*A**B*****C*D** ","*A** B***C***D**",9,15,14,13,12,8,9,10,6,5
1,4,11,14,"*A**B******C**D ","A ***B****C****D",9,15,14,10,11,7,6,5,4,0
1,4,13,10,"*A**B*****D**C* ","*A** B***C***D**",9,15,14,10,9,13,14,10,6,5
1,4,13,12,"*A**B*******DC* ","*A***B***C** D**",9,15,14,10,9,5,4,8,9,13
1,4,13,14,"*A**B********CD ","*A** B***C***D**",9,15,11,10,9,13,14,10,6,5
1,4,14,9,"*A**B****D****C ","*A** B***C***D**",9,15,11,10,14,13,9,10,6,5
1,4,14,11,"*A**B******D**C ","A ***B****C****D",9,15,11,10,14,13,9,5,4,0
1,5,4,13,"*A**CB*******D* ","*A***B **C***D**",9,15,14,10,6,5,4,8,9,5
1,5,6,7,"*A***BCD******* ","****ABCD* ******",9,15,14,13,9,5,1,0,4,5
1,5,6,11,"*A***BC****D*** ","A****B ***C****D",9,15,11,10,6,5,4,0,1,5
1,5,6,14,"*A***BC*******D ","A****B ***C****D",9,15,14,10,6,5,4,0,1,5
1,5,10,11,"*A***B****CD*** ","A****B ***C****D",9,15,11,7,6,5,4,0,1,5
1,5,12,10,"*A***B****D*C** ","*A***B***C***D *",9,15,14,10,9,13,12,8,9,13
1,5,12,14,"*A***B******C*D ","*A***B***C***D *",9,15,11,10,9,13,12,8,9,13
1,5,13,11,"*A***B*****D*C* ","*A***B***C***D *",9,15,14,10,11,15,14,10,9,13
1,5,14,11,"*A***B*****D**C ","A ***B****C****D",9,15,11,10,14,13,12,8,4,0
1,6,4,9,"*A**C*B**D***** ","*A***B **C***D**",9,15,14,13,9,5,4,8,9,5
1,6,4,13,"*A**C*B******D* ","*A***B **C***D**",9,15,14,10,9,5,4,8,9,5
1,6,5,8,"*A***CB*D****** ","*A***B **C***D**",9,15,14,13,9,8,12,13,9,5
1,6,5,10,"*A***CB***D**** ","*A***B **C***D**",9,15,14,13,9,10,14,13,9,5
1,6,5,14,"*A***CB*******D ","*A***B **C***D**",9,15,11,10,9,13,14,10,9,5
1,6,7,14,"*A****BC******D ","**A***B***C **D*",9,15,11,7,3,2,1,5,9,10
1,6,9,10,"*A****B**CD**** ","**A***B** C***D*",9,15,14,10,6,2,1,5,6,10
1,6,9,11,"*A****B**C*D*** ","A****B ***C****D",9,15,11,10,9,8,4,0,1,5
1,6,9,13,"*A****B**C***D* ","*A***B***C***D *",9,15,14,13,9,5,6,10,9,13
1,6,9,14,"*A****B**C****D ","A****B ***C****D",9,15,14,10,9,8,4,0,1,5
1,6,11,13,"*A****B****C*D* ","* A***B***C***D*",9,15,14,13,9,10,11,7,3,2
1,6,13,10,"*A****B***D**C* ","*A***B***C***D *",9,15,14,10,9,5,6,10,9,13
1,6,13,12,"*A****B*****DC* ","*A***B **C***D**",9,15,14,10,9,13,12,8,4,5
1,6,13,14,"*A****B******CD ","*A***B***C***D *",9,15,11,10,9,5,6,10,9,13
1,6,14,11,"*A****B****D**C ","* A***B***C***D*",9,15,11,10,14,15,11,7,3,2
1,7,5,13,"*A***C*B*****D* ","*A***B **C***D**",9,15,14,10,6,7,11,10,9,5
1,7,6,13,"*A****CB*****D* ","* A***B***C***D*",9,15,14,13,9,10,6,7,3,2
1,7,9,10,"*A*****B*CD**** ","* A***B***C***D*",9,15,14,10,9,5,6,7,3,2
1,7,9,14,"*A*****B*C****D ","* A***B***C***D*",9,15,11,10,9,5,6,7,3,2
1,7,10,13,"*A*****B**C**D* ","* A***B***C***D*",9,15,14,13,9,5,6,7,3,2
1,8,9,11,"*A******BC*D*** ","A****B*** C****D",9,15,11,10,9,8,4,0,1,5
1,8,9,12,"*A******BC**D** ","*A***B***C** D**",9,15,14,13,9,8,4,5,9,13
1,8,9,14,"*A******BC****D ","A****B*** C****D",9,15,14,10,9,8,4,0,1,5
1,8,10,14,"*A******B*C***D ","A****B*** C****D",9,15,14,13,9,8,4,0,1,5
1,8,13,10,"*A******B*D**C* ","*A***B***C***D *",9,15,14,10,9,8,4,5,9,13
1,8,13,12,"*A******B***DC* ","*A***B***C** D**",9,15,14,10,9,8,4,5,9,13
1,8,13,14,"*A******B****CD ","*A***B***C***D *",9,15,11,10,9,8,4,5,9,13
1,9,5,6,"*A***CD**B***** ","****ABCD* ******",9,15,11,7,6,5,1,0,4,5
1,9,5,7,"*A***C*D*B***** ","****ABCD* ******",9,15,14,10,6,5,1,0,4,5
1,9,6,11,"*A****C**B*D*** ","A ***B****C****D",9,15,11,10,6,5,9,8,4,0
1,9,6,12,"*A****C**B**D** ","*A***B***C** D**",9,15,14,10,6,5,9,10,14,13
1,9,6,14,"*A****C**B****D ","A ***B****C****D",9,15,14,10,6,5,9,8,4,0
1,9,8,10,"*A******CBD**** ","*A***B***C***D *",9,15,14,10,6,5,9,8,12,13
1,9,8,14,"*A******CB****D ","*A***B***C***D *",9,15,11,10,6,5,9,8,12,13
1,9,10,11,"*A*******BCD*** ","A ***B****C****D",9,15,11,7,6,5,9,8,4,0
1,9,10,14,"*A*******BC***D ","A****B*** C****D",9,15,14,13,12,8,4,0,1,5
1,9,12,8,"*A******DB**C** ","*A***B***C** D**",9,15,14,13,12,8,4,5,9,13
1,9,12,13,"*A*******B**CD* ","*A***B***C***D *",9,15,14,13,12,8,4,5,9,13
1,10,5,9,"*A***C***DB**** ","*A***B **C***D**",9,15,11,7,6,10,14,13,9,5
1,10,7,14,"*A*****C**B***D ","* A***B***C***D*",9,15,11,7,6,10,11,7,3,2
1,10,8,13,"*A******C*B**D* ","*A***B **C***D**",9,15,11,7,6,10,9,8,4,5
1,10,9,12,"*A*******CB*D** ","*A***B***C** D**",9,15,14,13,9,10,6,5,9,13
1,10,9,13,"*A*******CB**D* ","*A***B***C***D *",9,15,14,13,9,10,6,5,9,13
1,10,9,14,"*A*******CB***D ","**A***B** C***D*",9,15,11,7,6,2,1,5,6,10
1,11,5,13,"*A***C*****B*D* ","*A***B **C***D**",9,15,14,10,11,7,6,10,9,5
2,1,10,14,"*BA*******C***D ","**A **B***C***D*",9,15,11,7,3,2,1,5,6,2
2,5,10,6,"**A**BD***C**** ","**A***B***C **D*",9,15,11,10,6,5,9,13,14,10
2,5,11,6,"**A**BD****C*** ","**A***B***C **D*",9,15,14,10,6,5,9,13,14,10
2,5,13,6,"**A**BD******C* ","**A***B** C***D*",9,15,14,10,6,5,9,13,14,10
2,5,13,10,"**A**B****D**C* ","**A***B** C***D*",9,15,11,7,6,5,9,13,14,10
2,6,8,9,"**A***B*CD***** ","**A***B** C***D*",9,15,14,10,9,8,12,13,14,10
2,6,8,10,"**A***B*C*D**** ","**A***B** C***D*",9,15,14,13,9,8,12,13,14,10
2,6,10,11,"**A***B***CD*** ","**A***B** C***D*",9,15,14,13,9,10,11,15,14,10
2,6,12,10,"**A***B***D*C** ","**A***B** C***D*",9,15,14,13,12,8,9,13,14,10
2,7,5,13,"**A**C*B*****D* ","**A***B** C***D*",9,15,14,13,9,5,6,7,11,10
2,7,9,6,"**A***DB*C***** ","**A***B** C***D*",9,15,14,10,6,7,11,15,14,10
2,7,11,6,"**A***DB***C*** ","**A***B***C **D*",9,15,11,10,6,7,11,15,14,10
2,7,11,14,"**A****B***C**D ","***A***B***C** D",9,15,11,7,3,2,6,7,11,15
2,7,14,6,"**A***DB******C ","**A***B***C **D*",9,15,14,10,6,7,11,15,14,10
2,9,7,14,"**A****C*B****D ","**A***B***C **D*",9,15,11,7,6,10,9,5,6,10
2,9,8,10,"**A*****CBD**** ","**A***B** C***D*",9,15,14,10,9,8,4,5,6,10
2,9,8,14,"**A*****CB****D ","**A***B** C***D*",9,15,11,10,9,8,4,5,6,10
2,10,3,11,"**AC******BD*** ","***A** B***C***D",9,15,11,7,3,2,6,10,11,7
2,10,7,9,"**A****C*DB**** ","**A***B***C **D*",9,15,11,7,6,10,9,13,14,10
2,10,8,13,"**A*****C*B**D* ","**A***B** C***D*",9,15,14,13,9,8,4,5,6,10
2,10,9,7,"**A****D*CB**** ","**A***B** C***D*",9,15,11,7,6,10,11,15,14,10
2,10,9,13,"**A******CB**D* ","**A***B** C***D*",9,15,14,13,12,8,4,5,6,10
2,10,11,7,"**A****D**BC*** ","**A***B***C **D*",9,15,11,7,6,10,11,15,14,10
2,11,7,13,"**A****C***B*D* ","**A***B***C **D*",9,15,14,13,9,10,11,7,6,10
2,14,5,13,"**A**C*******DB ","**A***B** C***D*",9,15,11,10,14,13,9,5,6,10
2,14,7,11,"**A****C***D**B ","**A***B***C **D*",9,15,11,10,14,15,11,7,6,10
2,14,9,11,"**A******C*D**B ","**A***B** C***D*",9,15,11,10,14,15,11,7,6,10
2,14,10,13,"**A*******C**DB ","**A***B***C **D*",9,15,11,10,14,13,9,5,6,10
3,1,6,10,"*B*A**C***D**** ","**A **B***C***D*",9,15,14,10,6,2,1,5,6,2
3,1,6,14,"*B*A**C*******D ","**A **B***C***D*",9,15,11,10,6,2,1,5,6,2
3,1,10,14,"*B*A******C***D ","**A **B***C***D*",9,15,11,7,6,2,1,5,6,2
3,2,5,10,"**BA*C****D**** ","**A **B***C***D*",9,15,14,10,6,5,9,10,6,2
3,2,5,14,"**BA*C********D ","**A **B***C***D*",9,15,11,10,6,5,9,10,6,2
3,2,6,9,"**BA**C**D***** ","**A **B***C***D*",9,15,14,10,9,13,14,10,6,2
3,2,6,11,"**BA**C****D*** ","**A **B***C***D*",9,15,14,10,11,15,14,10,6,2
3,2,7,10,"**BA***C**D**** ","**A **B***C***D*",9,15,14,10,6,7,11,10,6,2
3,2,7,14,"**BA***C******D ","**A **B***C***D*",9,15,11,10,6,7,11,10,6,2
3,2,11,13,"**BA*******C*D* ","**A **B***C***D*",9,15,14,13,9,10,11,7,6,2
3,2,14,11,"**BA*******D**C ","**A **B***C***D*",9,15,11,10,14,15,11,7,6,2
3,2,14,13,"**BA*********DC ","**A **B***C***D*",9,15,11,10,14,13,9,5,6,2
3,5,6,11,"***A*BC****D*** ","***A** B***C***D",9,15,11,7,6,5,9,10,11,7
3,5,6,13,"***A*BC******D* ","**A **B***C***D*",9,15,14,13,9,10,6,5,1,2
3,5,7,11,"***A*B*C***D*** ","***A** B***C***D",9,15,11,10,6,5,9,10,11,7
3,5,7,14,"***A*B*C******D ","***A** B***C***D",9,15,14,10,6,5,9,10,11,7
3,5,11,10,"***A*B****DC*** ","**A **B***C***D*",9,15,14,10,11,7,6,5,1,2
3,6,10,14,"***A**B***C***D ","**A***B***C **D*",9,15,11,10,6,2,3,7,6,10
3,6,11,10,"***A**B***DC*** ","**A***B***C **D*",9,15,14,10,6,2,3,7,6,10
3,6,14,10,"***A**B***D***C ","***A***B***C** D",9,15,14,10,11,7,6,10,11,15
3,6,14,13,"***A**B******DC ","**A **B***C***D*",9,15,11,10,14,13,9,5,1,2
3,7,11,9,"***A***B*D*C*** ","***A***B***C** D",9,15,11,10,9,13,14,10,11,15
3,7,11,13,"***A***B***C*D* ","***A***B***C** D",9,15,11,10,14,13,9,10,11,15
3,7,14,9,"***A***B*D****C ","***A***B***C** D",9,15,14,10,9,13,14,10,11,15
3,9,7,11,"***A***C*B*D*** ","***A** B***C***D",9,15,11,10,9,5,6,10,11,7
3,9,7,14,"***A***C*B****D ","***A** B***C***D",9,15,14,10,9,5,6,10,11,7
3,10,6,7,"***A**CD**B**** ","***A** B***C***D",9,15,11,7,6,10,14,15,11,7
3,10,7,14,"***A***C**B***D ","***A** B***C***D",9,15,14,13,9,5,6,10,11,7
3,10,9,14,"***A*****CB***D ","**A **B***C***D*",9,15,11,7,6,10,9,5,1,2
3,11,14,13,"***A*******B*DC ","***A***B***C** D",9,15,14,13,9,10,6,7,11,15
4,0,5,9,"B***AC***D***** ","*A** B***C***D**",9,15,14,13,9,5,4,0,1,5
4,0,5,13,"B***AC*******D* ","*A** B***C***D**",9,15,14,10,9,5,4,0,1,5
4,0,6,2,"B*D*A*C******** ","ABCD ***********",9,15,11,7,3,2,6,5,1,0
4,0,6,11,"B***A*C****D*** ","A ***B****C****D",9,15,11,10,6,5,1,0,4,5
4,0,6,14,"B***A*C*******D ","A ***B****C****D",9,15,14,10,6,5,1,0,4,5
4,0,9,11,"B***A****C*D*** ","A ***B****C****D",9,15,11,10,9,5,1,0,4,5
4,0,9,13,"B***A****C***D* ","*A** B***C***D**",9,15,14,10,6,5,4,0,1,5
4,0,9,14,"B***A****C****D ","A ***B****C****D",9,15,14,10,9,5,1,0,4,5
4,0,10,11,"B***A*****CD*** ","A ***B****C****D",9,15,11,7,6,5,1,0,4,5
4,0,10,14,"B***A*****C***D ","A ***B****C****D",9,15,14,13,9,5,1,0,4,5
4,1,5,2,"*BD*AC********* ","* **ABCD********",9,15,14,10,6,2,3,7,6,5
4,1,5,10,"*B**AC****D**** ","* **ABCD********",9,15,11,10,6,7,11,10,6,5
4,1,5,11,"*B**AC*****D*** ","* **ABCD********",9,15,14,10,6,7,11,10,6,5
4,1,6,3,"*B*DA*C******** ","*** ABCD********",9,15,11,7,6,5,1,2,6,7
4,1,6,10,"*B**A*C***D**** ","****ABCD*** ****",9,15,11,10,9,5,1,2,3,7
4,1,7,3,"*B*DA**C******* ","*** ABCD********",9,15,14,13,9,5,1,2,6,7
4,1,7,10,"*B**A**C**D**** ","****ABCD*** ****",9,15,11,10,9,5,1,2,6,7
4,1,7,11,"*B**A**C***D*** ","****ABCD*** ****",9,15,14,13,9,5,1,2,6,7
4,1,9,6,"*B**A*D**C***** ","* **ABCD********",9,15,11,7,6,5,9,10,6,5
4,1,10,3,"*B*DA*****C**** ","* **ABCD********",9,15,11,7,3,2,6,10,9,5
4,1,11,6,"*B**A*D****C*** ","* **ABCD********",9,15,14,10,11,7,6,10,9,5
4,1,11,14,"*B**A******C**D ","A*** B****C****D",9,15,14,10,11,7,6,5,1,0
4,1,14,11,"*B**A******D**C ","A*** B****C****D",9,15,11,10,14,13,9,5,1,0
4,2,6,3,"**BDA*C******** ","*** ABCD********",9,15,11,7,6,2,1,5,6,7
4,2,6,11,"**B*A*C****D*** ","A****B ***C****D",9,15,11,10,6,2,1,0,4,5
4,2,6,14,"**B*A*C*******D ","A****B ***C****D",9,15,14,10,6,2,1,0,4,5
4,2,7,3,"**BDA**C******* ","*** ABCD********",9,15,14,10,6,2,1,5,6,7
4,2,7,10,"**B*A**C**D**** ","****ABCD*** ****",9,15,11,10,6,2,1,5,6,7
4,2,7,11,"**B*A**C***D*** ","****ABCD*** ****",9,15,14,10,6,2,1,5,6,7
4,2,10,11,"**B*A*****CD*** ","A****B ***C****D",9,15,11,7,6,2,1,0,4,5
4,5,1,7,"*C**AB*D******* ","****ABCD* ******",9,15,14,13,9,5,1,2,6,5
4,5,3,10,"***CAB****D**** ","****ABCD*** ****",9,15,11,10,6,7,3,2,6,7
4,5,3,11,"***CAB*****D*** ","****ABCD*** ****",9,15,14,10,6,7,3,2,6,7
4,5,7,14,"****AB*C******D ","****ABCD*** ****",9,15,14,10,11,15,14,10,6,7
4,5,9,11,"****AB***C*D*** ","A****B*** C****D",9,15,11,10,9,5,1,0,4,5
4,5,9,13,"****AB***C***D* ","*A***B **C***D**",9,15,14,10,6,5,4,0,1,5
4,5,9,14,"****AB***C****D ","A****B*** C****D",9,15,14,10,9,5,1,0,4,5
4,5,10,14,"****AB****C***D ","A****B*** C****D",9,15,14,13,9,5,1,0,4,5
4,5,11,14,"****AB*****C**D ","A*** B****C****D",9,15,14,10,11,7,6,2,1,0
4,6,2,10,"**C*A*B***D**** ","****ABCD*** ****",9,15,11,10,9,5,6,2,3,7
4,6,2,11,"**C*A*B****D*** ","****ABCD*** ****",9,15,14,13,9,5,6,2,3,7
4,6,3,2,"**DCA*B******** ","*** ABCD********",9,15,11,7,3,2,1,5,6,7
4,6,3,7,"***CA*BD******* ","****ABCD*** ****",9,15,11,7,3,2,1,5,6,7
4,6,5,9,"****ACB**D***** ","*A***B **C***D**",9,15,14,13,9,5,4,0,1,5
